1.478800e-05 1.000000e+00
2.438130e-05 9.999980e-01
4.019800e-05 9.999940e-01
6.627530e-05 9.999840e-01
1.092690e-04 9.999519e-01
1.801550e-04 9.998657e-01
2.970250e-04 9.996313e-01
4.897120e-04 9.989981e-01
8.073980e-04 9.972889e-01
1.331170e-03 9.927284e-01
2.194740e-03 9.809364e-01
3.618510e-03 9.527158e-01
5.965910e-03 8.951824e-01
9.907260e-03 7.980131e-01
1.384860e-02 7.092354e-01
1.779000e-02 6.290117e-01
2.173130e-02 5.569052e-01
2.567260e-02 4.928537e-01
2.961400e-02 4.369413e-01
3.355530e-02 3.891461e-01
3.749670e-02 3.491575e-01
4.143800e-02 3.163323e-01
4.537940e-02 2.897186e-01
4.932070e-02 2.681644e-01
5.326210e-02 2.504493e-01
5.720340e-02 2.354073e-01
6.114480e-02 2.220443e-01
6.508610e-02 2.096131e-01
6.902750e-02 1.976406e-01
7.296880e-02 1.859195e-01
7.691010e-02 1.744597e-01
8.085150e-02 1.634207e-01
8.479280e-02 1.530350e-01
8.873420e-02 1.435336e-01
9.267550e-02 1.350901e-01
9.661690e-02 1.277822e-01
1.005580e-01 1.215805e-01
1.045000e-01 1.163573e-01
1.084410e-01 1.119132e-01
1.123820e-01 1.080122e-01
1.163240e-01 1.044200e-01
1.202650e-01 1.009375e-01
1.242060e-01 9.742419e-02
1.281480e-01 9.380865e-02
1.320890e-01 9.008871e-02
1.360300e-01 8.631767e-02
1.399720e-01 8.258611e-02
1.439130e-01 7.899861e-02
1.478540e-01 7.565257e-02
1.517960e-01 7.262071e-02
1.591860e-01 6.788167e-02
1.665760e-01 6.424067e-02
1.739660e-01 6.126412e-02
1.813560e-01 5.846089e-02
1.887460e-01 5.552361e-02
1.961360e-01 5.242583e-02
2.035260e-01 4.935770e-02
2.109160e-01 4.656669e-02
2.183060e-01 4.420849e-02
2.256960e-01 4.227709e-02
2.330860e-01 4.063563e-02
2.404760e-01 3.910397e-02
2.478660e-01 3.755187e-02
2.552560e-01 3.594668e-02
2.626460e-01 3.434208e-02
2.700360e-01 3.282766e-02
2.774260e-01 3.147353e-02
2.848160e-01 3.029553e-02
2.922060e-01 2.925659e-02
2.995960e-01 2.829360e-02
3.069860e-01 2.735144e-02
3.143760e-01 2.640547e-02
3.217660e-01 2.546492e-02
3.291560e-01 2.455823e-02
3.365460e-01 2.371365e-02
3.439360e-01 2.294421e-02
