#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.225652E-03   0.120781E+08   0.120781E+08   0.140002E+08   0.139955E+08   0.120649E+08   0.120780E+08   0.120781E+08   0.120852E+08  -0.573218E+00   0.105789E+08   0.105789E+08   0.248579E+00
   0.252171E-03   0.120765E+08   0.120765E+08   0.135166E+08   0.135110E+08   0.120597E+08   0.120764E+08   0.120765E+08   0.120833E+08  -0.573126E+00   0.105775E+08   0.105775E+08   0.277276E+00
   0.281806E-03   0.120745E+08   0.120745E+08   0.129350E+08   0.129284E+08   0.120531E+08   0.120744E+08   0.120745E+08   0.120810E+08  -0.573011E+00   0.105758E+08   0.105758E+08   0.309152E+00
   0.314923E-03   0.120721E+08   0.120721E+08   0.122420E+08   0.122344E+08   0.120449E+08   0.120720E+08   0.120721E+08   0.120782E+08  -0.572869E+00   0.105737E+08   0.105737E+08   0.344510E+00
   0.351933E-03   0.120690E+08   0.120690E+08   0.114263E+08   0.114177E+08   0.120348E+08   0.120689E+08   0.120690E+08   0.120747E+08  -0.572694E+00   0.105710E+08   0.105710E+08   0.383667E+00
   0.393291E-03   0.120653E+08   0.120653E+08   0.104808E+08   0.104713E+08   0.120221E+08   0.120651E+08   0.120653E+08   0.120704E+08  -0.572480E+00   0.105677E+08   0.105677E+08   0.426947E+00
   0.439511E-03   0.120606E+08   0.120606E+08   0.940614E+07   0.939612E+07   0.120065E+08   0.120604E+08   0.120606E+08   0.120652E+08  -0.572217E+00   0.105636E+08   0.105636E+08   0.474680E+00
   0.491162E-03   0.120549E+08   0.120549E+08   0.821498E+07   0.820492E+07   0.119871E+08   0.120546E+08   0.120549E+08   0.120588E+08  -0.571898E+00   0.105585E+08   0.105585E+08   0.527191E+00
   0.548882E-03   0.120479E+08   0.120478E+08   0.693681E+07   0.692745E+07   0.119632E+08   0.120475E+08   0.120479E+08   0.120510E+08  -0.571511E+00   0.105523E+08   0.105523E+08   0.584799E+00
   0.613387E-03   0.120393E+08   0.120392E+08   0.562206E+07   0.561434E+07   0.119337E+08   0.120388E+08   0.120393E+08   0.120417E+08  -0.571044E+00   0.105447E+08   0.105447E+08   0.647817E+00
   0.685471E-03   0.120288E+08   0.120288E+08   0.434314E+07   0.433804E+07   0.118975E+08   0.120282E+08   0.120288E+08   0.120304E+08  -0.570485E+00   0.105354E+08   0.105354E+08   0.716555E+00
   0.766027E-03   0.120161E+08   0.120161E+08   0.318901E+07   0.318728E+07   0.118532E+08   0.120154E+08   0.120161E+08   0.120170E+08  -0.569820E+00   0.105241E+08   0.105241E+08   0.791338E+00
   0.856050E-03   0.120008E+08   0.120007E+08   0.224959E+07   0.225128E+07   0.117992E+08   0.119999E+08   0.120008E+08   0.120010E+08  -0.569032E+00   0.105104E+08   0.105104E+08   0.872531E+00
   0.956652E-03   0.119825E+08   0.119823E+08   0.158842E+07   0.159249E+07   0.117336E+08   0.119813E+08   0.119824E+08   0.119821E+08  -0.568105E+00   0.104941E+08   0.104941E+08   0.960581E+00
   0.106908E-02   0.119605E+08   0.119604E+08   0.120958E+07   0.121386E+07   0.116545E+08   0.119591E+08   0.119605E+08   0.119597E+08  -0.567017E+00   0.104745E+08   0.104745E+08   0.105605E+01
   0.119471E-02   0.119345E+08   0.119344E+08   0.103705E+07   0.103894E+07   0.115598E+08   0.119328E+08   0.119345E+08   0.119333E+08  -0.565743E+00   0.104513E+08   0.104513E+08   0.115963E+01
   0.133512E-02   0.119038E+08   0.119036E+08   0.934570E+06   0.932735E+06   0.114472E+08   0.119017E+08   0.119038E+08   0.119022E+08  -0.564252E+00   0.104240E+08   0.104240E+08   0.127214E+01
   0.149202E-02   0.118678E+08   0.118675E+08   0.782080E+06   0.777787E+06   0.113147E+08   0.118652E+08   0.118677E+08   0.118656E+08  -0.562507E+00   0.103919E+08   0.103919E+08   0.139442E+01
   0.166736E-02   0.118255E+08   0.118252E+08   0.569047E+06   0.564974E+06   0.111601E+08   0.118224E+08   0.118255E+08   0.118227E+08  -0.560469E+00   0.103544E+08   0.103544E+08   0.152731E+01
   0.186330E-02   0.117763E+08   0.117759E+08   0.397978E+06   0.393920E+06   0.109821E+08   0.117726E+08   0.117762E+08   0.117728E+08  -0.558095E+00   0.103108E+08   0.103108E+08   0.167162E+01
   0.208228E-02   0.117191E+08   0.117186E+08   0.337529E+06   0.329115E+06   0.107798E+08   0.117147E+08   0.117190E+08   0.117149E+08  -0.555344E+00   0.102601E+08   0.102601E+08   0.182824E+01
   0.232699E-02   0.116530E+08   0.116523E+08   0.302169E+06   0.289591E+06   0.105532E+08   0.116478E+08   0.116529E+08   0.116480E+08  -0.552168E+00   0.102017E+08   0.102016E+08   0.199819E+01
   0.260045E-02   0.115769E+08   0.115761E+08   0.212441E+06   0.205972E+06   0.103033E+08   0.115709E+08   0.115767E+08   0.115710E+08  -0.548518E+00   0.101344E+08   0.101344E+08   0.218257E+01
   0.290605E-02   0.114897E+08   0.114888E+08   0.156417E+06   0.158127E+06   0.100314E+08   0.114829E+08   0.114896E+08   0.114830E+08  -0.544341E+00   0.100575E+08   0.100575E+08   0.238244E+01
   0.324757E-02   0.113906E+08   0.113894E+08   0.139506E+06   0.138118E+06   0.974794E+07   0.113829E+08   0.113904E+08   0.113830E+08  -0.539597E+00   0.997005E+07   0.997002E+07   0.259897E+01
   0.362922E-02   0.112780E+08   0.112766E+08   0.978240E+05   0.954845E+05   0.943498E+07   0.112694E+08   0.112778E+08   0.112695E+08  -0.534214E+00   0.987086E+07   0.987082E+07   0.283334E+01
   0.405572E-02   0.111511E+08   0.111493E+08   0.884929E+05   0.845079E+05   0.909988E+07   0.111415E+08   0.111508E+08   0.111415E+08  -0.528147E+00   0.975903E+07   0.975899E+07   0.308676E+01
   0.453235E-02   0.110085E+08   0.110063E+08   0.623360E+05   0.592112E+05   0.873754E+07   0.109978E+08   0.110082E+08   0.109978E+08  -0.521336E+00   0.963351E+07   0.963346E+07   0.336037E+01
   0.506499E-02   0.108493E+08   0.108465E+08   0.508016E+05   0.504638E+05   0.835348E+07   0.108375E+08   0.108489E+08   0.108375E+08  -0.513735E+00   0.949341E+07   0.949335E+07   0.365523E+01
   0.512158E-02   0.108324E+08   0.108296E+08   0.486106E+05   0.483144E+05   0.831364E+07   0.108205E+08   0.108320E+08   0.108205E+08  -0.512929E+00   0.947855E+07   0.947849E+07   0.368592E+01
   0.517880E-02   0.108153E+08   0.108124E+08   0.464521E+05   0.461538E+05   0.827356E+07   0.108033E+08   0.108149E+08   0.108033E+08  -0.512114E+00   0.946354E+07   0.946348E+07   0.371683E+01
   0.523666E-02   0.107981E+08   0.107951E+08   0.445067E+05   0.441501E+05   0.823324E+07   0.107859E+08   0.107976E+08   0.107860E+08  -0.511291E+00   0.944837E+07   0.944830E+07   0.374797E+01
   0.529517E-02   0.107807E+08   0.107777E+08   0.429333E+05   0.424483E+05   0.819267E+07   0.107684E+08   0.107802E+08   0.107684E+08  -0.510459E+00   0.943304E+07   0.943297E+07   0.377933E+01
   0.535434E-02   0.107631E+08   0.107600E+08   0.418390E+05   0.411444E+05   0.815187E+07   0.107507E+08   0.107626E+08   0.107507E+08  -0.509619E+00   0.941755E+07   0.941748E+07   0.381091E+01
   0.541416E-02   0.107453E+08   0.107421E+08   0.412568E+05   0.402673E+05   0.811083E+07   0.107328E+08   0.107448E+08   0.107328E+08  -0.508770E+00   0.940190E+07   0.940183E+07   0.384272E+01
   0.547465E-02   0.107273E+08   0.107241E+08   0.411345E+05   0.397727E+05   0.806955E+07   0.107147E+08   0.107268E+08   0.107147E+08  -0.507912E+00   0.938608E+07   0.938601E+07   0.387475E+01
   0.553582E-02   0.107091E+08   0.107058E+08   0.413400E+05   0.395500E+05   0.802804E+07   0.106964E+08   0.107086E+08   0.106964E+08  -0.507045E+00   0.937010E+07   0.937003E+07   0.390701E+01
   0.559767E-02   0.106908E+08   0.106874E+08   0.416804E+05   0.394420E+05   0.798631E+07   0.106779E+08   0.106902E+08   0.106779E+08  -0.506169E+00   0.935396E+07   0.935388E+07   0.393949E+01
   0.566022E-02   0.106722E+08   0.106688E+08   0.419363E+05   0.392754E+05   0.794434E+07   0.106592E+08   0.106717E+08   0.106593E+08  -0.505284E+00   0.933765E+07   0.933757E+07   0.397220E+01
   0.572346E-02   0.106535E+08   0.106500E+08   0.419014E+05   0.389156E+05   0.790215E+07   0.106404E+08   0.106529E+08   0.106404E+08  -0.504391E+00   0.932117E+07   0.932110E+07   0.400514E+01
   0.578741E-02   0.106346E+08   0.106310E+08   0.414232E+05   0.383119E+05   0.785974E+07   0.106213E+08   0.106340E+08   0.106214E+08  -0.503488E+00   0.930453E+07   0.930445E+07   0.403830E+01
   0.585207E-02   0.106154E+08   0.106118E+08   0.404354E+05   0.374611E+05   0.781711E+07   0.106021E+08   0.106149E+08   0.106021E+08  -0.502576E+00   0.928772E+07   0.928764E+07   0.407170E+01
   0.591746E-02   0.105961E+08   0.105924E+08   0.389738E+05   0.364070E+05   0.777401E+07   0.105827E+08   0.105955E+08   0.105827E+08  -0.501654E+00   0.927073E+07   0.927065E+07   0.410532E+01
   0.598357E-02   0.105766E+08   0.105728E+08   0.371719E+05   0.352366E+05   0.773094E+07   0.105630E+08   0.105760E+08   0.105631E+08  -0.500724E+00   0.925358E+07   0.925350E+07   0.413916E+01
   0.605043E-02   0.105569E+08   0.105530E+08   0.352360E+05   0.340653E+05   0.768765E+07   0.105432E+08   0.105563E+08   0.105432E+08  -0.499784E+00   0.923626E+07   0.923617E+07   0.417324E+01
   0.611803E-02   0.105370E+08   0.105330E+08   0.334014E+05   0.330133E+05   0.764415E+07   0.105232E+08   0.105364E+08   0.105232E+08  -0.498835E+00   0.921876E+07   0.921867E+07   0.420754E+01
   0.618639E-02   0.105169E+08   0.105129E+08   0.318816E+05   0.321781E+05   0.760044E+07   0.105030E+08   0.105163E+08   0.105030E+08  -0.497876E+00   0.920109E+07   0.920100E+07   0.424207E+01
   0.625551E-02   0.104966E+08   0.104925E+08   0.308187E+05   0.316097E+05   0.755653E+07   0.104826E+08   0.104960E+08   0.104826E+08  -0.496908E+00   0.918324E+07   0.918316E+07   0.427683E+01
   0.632540E-02   0.104761E+08   0.104719E+08   0.302480E+05   0.312954E+05   0.751241E+07   0.104619E+08   0.104755E+08   0.104620E+08  -0.495931E+00   0.916522E+07   0.916513E+07   0.431182E+01
   0.639608E-02   0.104554E+08   0.104511E+08   0.300873E+05   0.311590E+05   0.746809E+07   0.104411E+08   0.104547E+08   0.104411E+08  -0.494944E+00   0.914703E+07   0.914694E+07   0.434703E+01
   0.646754E-02   0.104345E+08   0.104301E+08   0.301536E+05   0.310775E+05   0.742358E+07   0.104201E+08   0.104338E+08   0.104201E+08  -0.493947E+00   0.912865E+07   0.912856E+07   0.438247E+01
   0.653980E-02   0.104134E+08   0.104089E+08   0.302066E+05   0.309102E+05   0.737887E+07   0.103989E+08   0.104127E+08   0.103989E+08  -0.492941E+00   0.911010E+07   0.911000E+07   0.441814E+01
   0.661287E-02   0.103921E+08   0.103875E+08   0.300093E+05   0.305362E+05   0.733396E+07   0.103774E+08   0.103914E+08   0.103775E+08  -0.491925E+00   0.909137E+07   0.909127E+07   0.445403E+01
   0.668676E-02   0.103706E+08   0.103659E+08   0.293908E+05   0.298883E+05   0.728887E+07   0.103558E+08   0.103699E+08   0.103558E+08  -0.490899E+00   0.907246E+07   0.907236E+07   0.449015E+01
   0.676147E-02   0.103489E+08   0.103441E+08   0.282960E+05   0.289749E+05   0.724359E+07   0.103340E+08   0.103481E+08   0.103340E+08  -0.489863E+00   0.905336E+07   0.905326E+07   0.452649E+01
   0.683702E-02   0.103269E+08   0.103220E+08   0.268055E+05   0.278805E+05   0.719819E+07   0.103119E+08   0.103262E+08   0.103119E+08  -0.488818E+00   0.903409E+07   0.903398E+07   0.456306E+01
   0.691341E-02   0.103048E+08   0.102998E+08   0.251202E+05   0.267451E+05   0.715255E+07   0.102896E+08   0.103040E+08   0.102896E+08  -0.487762E+00   0.901463E+07   0.901452E+07   0.459985E+01
   0.699065E-02   0.102824E+08   0.102773E+08   0.235108E+05   0.257250E+05   0.710674E+07   0.102672E+08   0.102816E+08   0.102672E+08  -0.486697E+00   0.899498E+07   0.899488E+07   0.463687E+01
   0.706876E-02   0.102599E+08   0.102547E+08   0.222449E+05   0.249461E+05   0.706076E+07   0.102445E+08   0.102591E+08   0.102445E+08  -0.485621E+00   0.897516E+07   0.897504E+07   0.467410E+01
   0.714774E-02   0.102371E+08   0.102318E+08   0.215102E+05   0.244642E+05   0.701462E+07   0.102216E+08   0.102363E+08   0.102216E+08  -0.484536E+00   0.895514E+07   0.895502E+07   0.471155E+01
   0.722760E-02   0.102141E+08   0.102087E+08   0.213581E+05   0.242454E+05   0.696831E+07   0.101985E+08   0.102133E+08   0.101985E+08  -0.483440E+00   0.893494E+07   0.893482E+07   0.474923E+01
   0.730835E-02   0.101909E+08   0.101854E+08   0.216843E+05   0.241735E+05   0.692186E+07   0.101751E+08   0.101900E+08   0.101751E+08  -0.482334E+00   0.891454E+07   0.891443E+07   0.478712E+01
   0.739001E-02   0.101675E+08   0.101618E+08   0.222555E+05   0.240867E+05   0.687525E+07   0.101516E+08   0.101666E+08   0.101516E+08  -0.481218E+00   0.889396E+07   0.889384E+07   0.482522E+01
   0.747258E-02   0.101438E+08   0.101381E+08   0.227767E+05   0.238301E+05   0.682851E+07   0.101278E+08   0.101429E+08   0.101278E+08  -0.480091E+00   0.887319E+07   0.887307E+07   0.486354E+01
   0.755607E-02   0.101200E+08   0.101141E+08   0.229795E+05   0.233093E+05   0.678163E+07   0.101038E+08   0.101191E+08   0.101038E+08  -0.478954E+00   0.885223E+07   0.885210E+07   0.490207E+01
   0.764050E-02   0.100959E+08   0.100899E+08   0.227034E+05   0.225252E+05   0.673463E+07   0.100796E+08   0.100950E+08   0.100796E+08  -0.477807E+00   0.883107E+07   0.883095E+07   0.494082E+01
   0.772586E-02   0.100716E+08   0.100655E+08   0.219440E+05   0.215763E+05   0.668749E+07   0.100552E+08   0.100706E+08   0.100552E+08  -0.476649E+00   0.880972E+07   0.880960E+07   0.497977E+01
   0.781218E-02   0.100471E+08   0.100408E+08   0.208492E+05   0.206249E+05   0.664025E+07   0.100306E+08   0.100461E+08   0.100306E+08  -0.475481E+00   0.878818E+07   0.878805E+07   0.501893E+01
   0.789947E-02   0.100223E+08   0.100160E+08   0.196635E+05   0.198382E+05   0.659291E+07   0.100057E+08   0.100213E+08   0.100057E+08  -0.474302E+00   0.876645E+07   0.876631E+07   0.505829E+01
   0.798773E-02   0.999735E+07   0.999086E+07   0.186391E+05   0.193243E+05   0.654546E+07   0.998061E+07   0.999635E+07   0.998062E+07  -0.473113E+00   0.874451E+07   0.874438E+07   0.509785E+01
   0.807698E-02   0.997216E+07   0.996553E+07   0.179441E+05   0.190890E+05   0.649792E+07   0.995529E+07   0.997114E+07   0.995530E+07  -0.471913E+00   0.872238E+07   0.872224E+07   0.513762E+01
   0.816722E-02   0.994674E+07   0.993998E+07   0.176044E+05   0.190310E+05   0.645029E+07   0.992975E+07   0.994570E+07   0.992976E+07  -0.470702E+00   0.870006E+07   0.869991E+07   0.517758E+01
   0.825848E-02   0.992110E+07   0.991419E+07   0.175004E+05   0.189810E+05   0.640257E+07   0.990398E+07   0.992003E+07   0.990399E+07  -0.469480E+00   0.867753E+07   0.867738E+07   0.521773E+01
   0.835075E-02   0.989522E+07   0.988818E+07   0.174229E+05   0.187706E+05   0.635477E+07   0.987798E+07   0.989413E+07   0.987799E+07  -0.468248E+00   0.865480E+07   0.865466E+07   0.525807E+01
   0.844405E-02   0.986912E+07   0.986193E+07   0.171655E+05   0.183037E+05   0.630689E+07   0.985176E+07   0.986801E+07   0.985177E+07  -0.467005E+00   0.863188E+07   0.863172E+07   0.529860E+01
   0.853840E-02   0.984278E+07   0.983545E+07   0.166158E+05   0.175999E+05   0.625893E+07   0.982530E+07   0.984165E+07   0.982531E+07  -0.465750E+00   0.860875E+07   0.860859E+07   0.533932E+01
   0.863380E-02   0.981621E+07   0.980873E+07   0.158058E+05   0.167876E+05   0.621089E+07   0.979861E+07   0.981506E+07   0.979862E+07  -0.464485E+00   0.858542E+07   0.858526E+07   0.538021E+01
   0.873027E-02   0.978941E+07   0.978178E+07   0.148973E+05   0.160477E+05   0.616277E+07   0.977169E+07   0.978824E+07   0.977170E+07  -0.463209E+00   0.856188E+07   0.856172E+07   0.542128E+01
   0.882781E-02   0.976238E+07   0.975459E+07   0.141083E+05   0.155314E+05   0.611457E+07   0.974454E+07   0.976118E+07   0.974455E+07  -0.461922E+00   0.853814E+07   0.853798E+07   0.546252E+01
   0.892644E-02   0.973511E+07   0.972716E+07   0.136110E+05   0.152877E+05   0.606628E+07   0.971715E+07   0.973389E+07   0.971716E+07  -0.460624E+00   0.851420E+07   0.851403E+07   0.550393E+01
   0.902618E-02   0.970761E+07   0.969950E+07   0.134522E+05   0.152381E+05   0.601791E+07   0.968953E+07   0.970636E+07   0.968953E+07  -0.459314E+00   0.849004E+07   0.848988E+07   0.554551E+01
   0.912703E-02   0.967987E+07   0.967160E+07   0.135326E+05   0.152133E+05   0.596946E+07   0.966167E+07   0.967859E+07   0.966167E+07  -0.457993E+00   0.846568E+07   0.846551E+07   0.558724E+01
   0.922901E-02   0.965189E+07   0.964345E+07   0.136599E+05   0.150367E+05   0.592091E+07   0.963357E+07   0.965058E+07   0.963357E+07  -0.456661E+00   0.844112E+07   0.844094E+07   0.562913E+01
   0.933212E-02   0.962367E+07   0.961506E+07   0.136486E+05   0.146151E+05   0.587227E+07   0.960523E+07   0.962234E+07   0.960524E+07  -0.455318E+00   0.841634E+07   0.841616E+07   0.567116E+01
   0.943639E-02   0.959521E+07   0.958643E+07   0.134146E+05   0.139886E+05   0.582354E+07   0.957665E+07   0.959385E+07   0.957666E+07  -0.453963E+00   0.839135E+07   0.839117E+07   0.571334E+01
   0.954182E-02   0.956650E+07   0.955755E+07   0.130125E+05   0.133111E+05   0.577471E+07   0.954783E+07   0.956512E+07   0.954784E+07  -0.452597E+00   0.836616E+07   0.836597E+07   0.575566E+01
   0.964844E-02   0.953756E+07   0.952843E+07   0.125929E+05   0.127680E+05   0.572579E+07   0.951877E+07   0.953615E+07   0.951877E+07  -0.451219E+00   0.834074E+07   0.834056E+07   0.579810E+01
   0.975624E-02   0.950837E+07   0.949906E+07   0.122993E+05   0.124721E+05   0.567678E+07   0.948946E+07   0.950694E+07   0.948947E+07  -0.449830E+00   0.831512E+07   0.831493E+07   0.584068E+01
   0.986524E-02   0.947894E+07   0.946944E+07   0.121679E+05   0.123989E+05   0.562768E+07   0.945991E+07   0.947748E+07   0.945992E+07  -0.448429E+00   0.828928E+07   0.828909E+07   0.588337E+01
   0.997547E-02   0.944926E+07   0.943957E+07   0.120912E+05   0.123986E+05   0.557850E+07   0.943011E+07   0.944777E+07   0.943012E+07  -0.447017E+00   0.826323E+07   0.826303E+07   0.592617E+01
   0.100869E-01   0.941934E+07   0.940946E+07   0.118778E+05   0.122834E+05   0.552925E+07   0.940007E+07   0.941781E+07   0.940008E+07  -0.445593E+00   0.823696E+07   0.823676E+07   0.596909E+01
   0.101996E-01   0.938916E+07   0.937909E+07   0.113791E+05   0.119414E+05   0.547994E+07   0.936978E+07   0.938761E+07   0.936978E+07  -0.444157E+00   0.821047E+07   0.821027E+07   0.601210E+01
   0.103136E-01   0.935874E+07   0.934846E+07   0.106059E+05   0.114070E+05   0.543057E+07   0.933924E+07   0.935716E+07   0.933924E+07  -0.442709E+00   0.818377E+07   0.818356E+07   0.605520E+01
   0.104288E-01   0.932807E+07   0.931759E+07   0.975479E+04   0.108402E+05   0.538117E+07   0.930845E+07   0.932645E+07   0.930846E+07  -0.441249E+00   0.815685E+07   0.815663E+07   0.609838E+01
   0.105453E-01   0.929714E+07   0.928646E+07   0.911165E+04   0.104253E+05   0.533174E+07   0.927741E+07   0.929550E+07   0.927742E+07  -0.439778E+00   0.812970E+07   0.812949E+07   0.614164E+01
   0.106632E-01   0.926597E+07   0.925507E+07   0.888096E+04   0.102486E+05   0.528231E+07   0.924612E+07   0.926429E+07   0.924612E+07  -0.438295E+00   0.810234E+07   0.810212E+07   0.618496E+01
   0.107823E-01   0.923454E+07   0.922343E+07   0.904687E+04   0.102393E+05   0.523288E+07   0.921457E+07   0.923282E+07   0.921458E+07  -0.436799E+00   0.807476E+07   0.807453E+07   0.622835E+01
   0.109028E-01   0.920286E+07   0.919153E+07   0.936544E+04   0.102163E+05   0.518349E+07   0.918278E+07   0.920111E+07   0.918278E+07  -0.435292E+00   0.804695E+07   0.804672E+07   0.627178E+01
   0.110246E-01   0.917092E+07   0.915937E+07   0.950967E+04   0.100144E+05   0.513413E+07   0.915072E+07   0.916914E+07   0.915073E+07  -0.433773E+00   0.801892E+07   0.801869E+07   0.631525E+01
   0.111478E-01   0.913872E+07   0.912695E+07   0.928300E+04   0.960291E+04   0.508482E+07   0.911842E+07   0.913691E+07   0.911842E+07  -0.432241E+00   0.799067E+07   0.799043E+07   0.635874E+01
   0.112723E-01   0.910627E+07   0.909427E+07   0.875683E+04   0.910951E+04   0.503559E+07   0.908585E+07   0.910442E+07   0.908586E+07  -0.430697E+00   0.796219E+07   0.796195E+07   0.640226E+01
   0.113983E-01   0.907356E+07   0.906133E+07   0.822515E+04   0.872609E+04   0.498643E+07   0.905303E+07   0.907167E+07   0.905304E+07  -0.429142E+00   0.793348E+07   0.793324E+07   0.644579E+01
   0.115256E-01   0.904059E+07   0.902813E+07   0.799203E+04   0.856276E+04   0.493735E+07   0.901995E+07   0.903867E+07   0.901996E+07  -0.427574E+00   0.790455E+07   0.790430E+07   0.648931E+01
   0.116544E-01   0.900736E+07   0.899466E+07   0.813605E+04   0.856107E+04   0.488836E+07   0.898662E+07   0.900540E+07   0.898662E+07  -0.425993E+00   0.787540E+07   0.787514E+07   0.653282E+01
   0.117846E-01   0.897387E+07   0.896092E+07   0.842952E+04   0.853892E+04   0.483946E+07   0.895302E+07   0.897187E+07   0.895302E+07  -0.424401E+00   0.784601E+07   0.784575E+07   0.657630E+01
   0.119163E-01   0.894012E+07   0.892693E+07   0.849017E+04   0.833736E+04   0.479066E+07   0.891916E+07   0.893809E+07   0.891917E+07  -0.422796E+00   0.781640E+07   0.781614E+07   0.661974E+01
   0.120494E-01   0.890611E+07   0.889266E+07   0.806780E+04   0.795246E+04   0.474194E+07   0.888504E+07   0.890403E+07   0.888505E+07  -0.421178E+00   0.778656E+07   0.778629E+07   0.666314E+01
   0.121841E-01   0.887183E+07   0.885813E+07   0.725066E+04   0.753983E+04   0.469331E+07   0.885066E+07   0.886972E+07   0.885067E+07  -0.419548E+00   0.775649E+07   0.775621E+07   0.670646E+01
   0.123202E-01   0.883729E+07   0.882333E+07   0.642061E+04   0.728136E+04   0.464475E+07   0.881602E+07   0.883514E+07   0.881602E+07  -0.417906E+00   0.772619E+07   0.772591E+07   0.674971E+01
   0.124579E-01   0.880249E+07   0.878826E+07   0.597636E+04   0.722496E+04   0.459628E+07   0.878111E+07   0.880029E+07   0.878111E+07  -0.416251E+00   0.769565E+07   0.769537E+07   0.679287E+01
   0.125970E-01   0.876742E+07   0.875293E+07   0.603666E+04   0.724043E+04   0.454787E+07   0.874594E+07   0.876518E+07   0.874594E+07  -0.414584E+00   0.766489E+07   0.766460E+07   0.683593E+01
   0.127378E-01   0.873208E+07   0.871732E+07   0.636474E+04   0.713761E+04   0.449952E+07   0.871050E+07   0.872980E+07   0.871050E+07  -0.412904E+00   0.763389E+07   0.763360E+07   0.687886E+01
   0.128801E-01   0.869648E+07   0.868144E+07   0.657881E+04   0.684403E+04   0.445124E+07   0.867480E+07   0.869416E+07   0.867480E+07  -0.411212E+00   0.760266E+07   0.760236E+07   0.692165E+01
   0.130240E-01   0.866061E+07   0.864529E+07   0.646856E+04   0.647483E+04   0.440302E+07   0.863883E+07   0.865824E+07   0.863883E+07  -0.409507E+00   0.757120E+07   0.757089E+07   0.696430E+01
   0.131695E-01   0.862447E+07   0.860887E+07   0.614184E+04   0.622148E+04   0.435485E+07   0.860259E+07   0.862206E+07   0.860260E+07  -0.407789E+00   0.753950E+07   0.753919E+07   0.700677E+01
   0.133167E-01   0.858806E+07   0.857217E+07   0.587773E+04   0.616161E+04   0.430675E+07   0.856609E+07   0.858561E+07   0.856609E+07  -0.406059E+00   0.750757E+07   0.750725E+07   0.704906E+01
   0.134655E-01   0.855138E+07   0.853520E+07   0.583545E+04   0.617949E+04   0.425871E+07   0.852931E+07   0.854889E+07   0.852932E+07  -0.404315E+00   0.747540E+07   0.747508E+07   0.709114E+01
   0.136159E-01   0.851444E+07   0.849796E+07   0.590440E+04   0.608484E+04   0.421075E+07   0.849227E+07   0.851190E+07   0.849227E+07  -0.402559E+00   0.744299E+07   0.744267E+07   0.713300E+01
   0.137681E-01   0.847722E+07   0.846044E+07   0.583698E+04   0.581339E+04   0.416287E+07   0.845496E+07   0.847463E+07   0.845496E+07  -0.400791E+00   0.741035E+07   0.741002E+07   0.717463E+01
   0.139219E-01   0.843973E+07   0.842264E+07   0.551632E+04   0.549659E+04   0.411509E+07   0.841738E+07   0.843710E+07   0.841738E+07  -0.399009E+00   0.737748E+07   0.737714E+07   0.721599E+01
