#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.114993E-01   0.901637E+07   0.900292E+07   0.652841E+04   0.652838E+04   0.836866E+07   0.899405E+07   0.901411E+07   0.899406E+07  -0.414982E+00   0.777485E+07   0.777458E+07   0.671498E+01
   0.116278E-01   0.897898E+07   0.896528E+07   0.635806E+04   0.635803E+04   0.832460E+07   0.895642E+07   0.897668E+07   0.895642E+07  -0.413246E+00   0.774238E+07   0.774211E+07   0.675924E+01
   0.117577E-01   0.894132E+07   0.892735E+07   0.619185E+04   0.619182E+04   0.828024E+07   0.891850E+07   0.893897E+07   0.891850E+07  -0.411496E+00   0.770966E+07   0.770939E+07   0.680343E+01
   0.118891E-01   0.890337E+07   0.888914E+07   0.602968E+04   0.602966E+04   0.823560E+07   0.888030E+07   0.890098E+07   0.888031E+07  -0.409734E+00   0.767671E+07   0.767643E+07   0.684755E+01
   0.120219E-01   0.886515E+07   0.885065E+07   0.587147E+04   0.587145E+04   0.819067E+07   0.884183E+07   0.886271E+07   0.884183E+07  -0.407959E+00   0.764351E+07   0.764323E+07   0.689158E+01
   0.121563E-01   0.882628E+07   0.881150E+07   0.571687E+04   0.571684E+04   0.814474E+07   0.880270E+07   0.882380E+07   0.880270E+07  -0.406153E+00   0.760975E+07   0.760946E+07   0.693551E+01
   0.122921E-01   0.878748E+07   0.877243E+07   0.556628E+04   0.556625E+04   0.809922E+07   0.876364E+07   0.878495E+07   0.876365E+07  -0.404351E+00   0.757606E+07   0.757576E+07   0.697932E+01
   0.124294E-01   0.874841E+07   0.873307E+07   0.541937E+04   0.541935E+04   0.805342E+07   0.872432E+07   0.874583E+07   0.872432E+07  -0.402536E+00   0.754212E+07   0.754182E+07   0.702299E+01
   0.125683E-01   0.870905E+07   0.869343E+07   0.527606E+04   0.527604E+04   0.800733E+07   0.868470E+07   0.870643E+07   0.868471E+07  -0.400709E+00   0.750795E+07   0.750764E+07   0.706652E+01
   0.127087E-01   0.866942E+07   0.865351E+07   0.513627E+04   0.513625E+04   0.796097E+07   0.864482E+07   0.866674E+07   0.864482E+07  -0.398868E+00   0.747353E+07   0.747322E+07   0.710988E+01
   0.128507E-01   0.862950E+07   0.861330E+07   0.499990E+04   0.499988E+04   0.791433E+07   0.860464E+07   0.862678E+07   0.860465E+07  -0.397015E+00   0.743887E+07   0.743855E+07   0.715306E+01
   0.129943E-01   0.858931E+07   0.857281E+07   0.486690E+04   0.486688E+04   0.786741E+07   0.856420E+07   0.858654E+07   0.856420E+07  -0.395149E+00   0.740397E+07   0.740365E+07   0.719603E+01
   0.131395E-01   0.854884E+07   0.853204E+07   0.473716E+04   0.473714E+04   0.782019E+07   0.852347E+07   0.854602E+07   0.852347E+07  -0.393269E+00   0.736883E+07   0.736850E+07   0.723879E+01
   0.132863E-01   0.850810E+07   0.849098E+07   0.461063E+04   0.461061E+04   0.777272E+07   0.848246E+07   0.850522E+07   0.848246E+07  -0.391377E+00   0.733345E+07   0.733312E+07   0.728131E+01
   0.134347E-01   0.846707E+07   0.844964E+07   0.448722E+04   0.448720E+04   0.772499E+07   0.844118E+07   0.846414E+07   0.844118E+07  -0.389472E+00   0.729783E+07   0.729749E+07   0.732357E+01
   0.135848E-01   0.842577E+07   0.840802E+07   0.436686E+04   0.436685E+04   0.767699E+07   0.839961E+07   0.842279E+07   0.839962E+07  -0.387555E+00   0.726197E+07   0.726162E+07   0.736555E+01
   0.137366E-01   0.838419E+07   0.836612E+07   0.424949E+04   0.424947E+04   0.762872E+07   0.835777E+07   0.838115E+07   0.835777E+07  -0.385624E+00   0.722587E+07   0.722552E+07   0.740724E+01
   0.138901E-01   0.834233E+07   0.832394E+07   0.413502E+04   0.413501E+04   0.758020E+07   0.831566E+07   0.833924E+07   0.831566E+07  -0.383681E+00   0.718953E+07   0.718917E+07   0.744861E+01
   0.140453E-01   0.830020E+07   0.828148E+07   0.402341E+04   0.402339E+04   0.753141E+07   0.827326E+07   0.829705E+07   0.827326E+07  -0.381725E+00   0.715295E+07   0.715259E+07   0.748963E+01
   0.142022E-01   0.825779E+07   0.823874E+07   0.391456E+04   0.391455E+04   0.748236E+07   0.823059E+07   0.825459E+07   0.823059E+07  -0.379756E+00   0.711613E+07   0.711576E+07   0.753030E+01
   0.143609E-01   0.821511E+07   0.819572E+07   0.380843E+04   0.380842E+04   0.743306E+07   0.818765E+07   0.821185E+07   0.818765E+07  -0.377775E+00   0.707908E+07   0.707870E+07   0.757057E+01
   0.145214E-01   0.817215E+07   0.815242E+07   0.370495E+04   0.370494E+04   0.738350E+07   0.814443E+07   0.816883E+07   0.814443E+07  -0.375781E+00   0.704179E+07   0.704141E+07   0.761044E+01
   0.146836E-01   0.812892E+07   0.810884E+07   0.360406E+04   0.360404E+04   0.733369E+07   0.810094E+07   0.812554E+07   0.810094E+07  -0.373774E+00   0.700426E+07   0.700387E+07   0.764988E+01
   0.148477E-01   0.808553E+07   0.806510E+07   0.350574E+04   0.350573E+04   0.728384E+07   0.805730E+07   0.808210E+07   0.805730E+07  -0.371760E+00   0.696661E+07   0.696621E+07   0.768886E+01
   0.150136E-01   0.804177E+07   0.802098E+07   0.340984E+04   0.340983E+04   0.723355E+07   0.801327E+07   0.803827E+07   0.801327E+07  -0.369729E+00   0.692862E+07   0.692822E+07   0.772736E+01
   0.151813E-01   0.799773E+07   0.797658E+07   0.331635E+04   0.331634E+04   0.718301E+07   0.796897E+07   0.799417E+07   0.796897E+07  -0.367685E+00   0.689039E+07   0.688998E+07   0.776534E+01
   0.153509E-01   0.795342E+07   0.793191E+07   0.322522E+04   0.322520E+04   0.713224E+07   0.792440E+07   0.794980E+07   0.792440E+07  -0.365628E+00   0.685193E+07   0.685152E+07   0.780279E+01
   0.155225E-01   0.790884E+07   0.788696E+07   0.313637E+04   0.313636E+04   0.708123E+07   0.787956E+07   0.790517E+07   0.787957E+07  -0.363560E+00   0.681325E+07   0.681283E+07   0.783968E+01
   0.156959E-01   0.786400E+07   0.784175E+07   0.304978E+04   0.304976E+04   0.702999E+07   0.783446E+07   0.786026E+07   0.783446E+07  -0.361479E+00   0.677433E+07   0.677390E+07   0.787597E+01
   0.158713E-01   0.781889E+07   0.779626E+07   0.296537E+04   0.296536E+04   0.697852E+07   0.778909E+07   0.781509E+07   0.778910E+07  -0.359385E+00   0.673518E+07   0.673475E+07   0.791165E+01
   0.160486E-01   0.777352E+07   0.775051E+07   0.288310E+04   0.288309E+04   0.692682E+07   0.774346E+07   0.776965E+07   0.774346E+07  -0.357280E+00   0.669581E+07   0.669537E+07   0.794667E+01
   0.162279E-01   0.772788E+07   0.770448E+07   0.280292E+04   0.280291E+04   0.687490E+07   0.769757E+07   0.772395E+07   0.769757E+07  -0.355162E+00   0.665621E+07   0.665576E+07   0.798102E+01
   0.164092E-01   0.768198E+07   0.765820E+07   0.272478E+04   0.272477E+04   0.682275E+07   0.765141E+07   0.767799E+07   0.765142E+07  -0.353033E+00   0.661638E+07   0.661593E+07   0.801466E+01
   0.165926E-01   0.763583E+07   0.761165E+07   0.264863E+04   0.264861E+04   0.677039E+07   0.760500E+07   0.763176E+07   0.760500E+07  -0.350891E+00   0.657633E+07   0.657587E+07   0.804755E+01
   0.167780E-01   0.758941E+07   0.756484E+07   0.257442E+04   0.257441E+04   0.671782E+07   0.755833E+07   0.758528E+07   0.755833E+07  -0.348738E+00   0.653606E+07   0.653559E+07   0.807967E+01
   0.169654E-01   0.754274E+07   0.751777E+07   0.250211E+04   0.250210E+04   0.666504E+07   0.751140E+07   0.753855E+07   0.751141E+07  -0.346573E+00   0.649556E+07   0.649509E+07   0.811099E+01
   0.171550E-01   0.749582E+07   0.747044E+07   0.243165E+04   0.243164E+04   0.661206E+07   0.746423E+07   0.749155E+07   0.746423E+07  -0.344396E+00   0.645485E+07   0.645437E+07   0.814147E+01
   0.173466E-01   0.744864E+07   0.742286E+07   0.236300E+04   0.236299E+04   0.655887E+07   0.741680E+07   0.744431E+07   0.741680E+07  -0.342208E+00   0.641393E+07   0.641344E+07   0.817107E+01
   0.175405E-01   0.740118E+07   0.737498E+07   0.229610E+04   0.229609E+04   0.650544E+07   0.736908E+07   0.739678E+07   0.736908E+07  -0.340006E+00   0.637275E+07   0.637226E+07   0.819976E+01
   0.177364E-01   0.735351E+07   0.732690E+07   0.223094E+04   0.223093E+04   0.645187E+07   0.732116E+07   0.734903E+07   0.732116E+07  -0.337795E+00   0.633139E+07   0.633089E+07   0.822751E+01
   0.179346E-01   0.730559E+07   0.727856E+07   0.216746E+04   0.216745E+04   0.639811E+07   0.727299E+07   0.730105E+07   0.727299E+07  -0.335573E+00   0.628983E+07   0.628932E+07   0.825428E+01
   0.181350E-01   0.725743E+07   0.722998E+07   0.210563E+04   0.210562E+04   0.634417E+07   0.722458E+07   0.725282E+07   0.722458E+07  -0.333339E+00   0.624805E+07   0.624754E+07   0.828004E+01
   0.183376E-01   0.720903E+07   0.718116E+07   0.204539E+04   0.204539E+04   0.629006E+07   0.717594E+07   0.720435E+07   0.717594E+07  -0.331095E+00   0.620607E+07   0.620555E+07   0.830474E+01
   0.185425E-01   0.716040E+07   0.713210E+07   0.198673E+04   0.198672E+04   0.623578E+07   0.712706E+07   0.715564E+07   0.712706E+07  -0.328839E+00   0.616389E+07   0.616336E+07   0.832834E+01
   0.187497E-01   0.711153E+07   0.708280E+07   0.192959E+04   0.192958E+04   0.618135E+07   0.707795E+07   0.710670E+07   0.707795E+07  -0.326573E+00   0.612151E+07   0.612097E+07   0.835082E+01
   0.189592E-01   0.706243E+07   0.703328E+07   0.187394E+04   0.187393E+04   0.612675E+07   0.702861E+07   0.705754E+07   0.702861E+07  -0.324297E+00   0.607893E+07   0.607839E+07   0.837213E+01
   0.191710E-01   0.701311E+07   0.698353E+07   0.181975E+04   0.181974E+04   0.607202E+07   0.697905E+07   0.700814E+07   0.697906E+07  -0.322010E+00   0.603616E+07   0.603561E+07   0.839223E+01
   0.193852E-01   0.696357E+07   0.693355E+07   0.176698E+04   0.176697E+04   0.601714E+07   0.692928E+07   0.695853E+07   0.692928E+07  -0.319714E+00   0.599320E+07   0.599264E+07   0.841108E+01
   0.196018E-01   0.691381E+07   0.688335E+07   0.171559E+04   0.171559E+04   0.596213E+07   0.687928E+07   0.690869E+07   0.687928E+07  -0.317407E+00   0.595006E+07   0.594949E+07   0.842864E+01
   0.198208E-01   0.686384E+07   0.683294E+07   0.166556E+04   0.166556E+04   0.590700E+07   0.682908E+07   0.685865E+07   0.682908E+07  -0.315091E+00   0.590673E+07   0.590615E+07   0.844487E+01
   0.200423E-01   0.681366E+07   0.678232E+07   0.161686E+04   0.161685E+04   0.585175E+07   0.677867E+07   0.680840E+07   0.677867E+07  -0.312765E+00   0.586322E+07   0.586264E+07   0.845972E+01
   0.202662E-01   0.676329E+07   0.673151E+07   0.156944E+04   0.156944E+04   0.579641E+07   0.672807E+07   0.675795E+07   0.672808E+07  -0.310430E+00   0.581956E+07   0.581896E+07   0.847316E+01
   0.204926E-01   0.671271E+07   0.668049E+07   0.152328E+04   0.152328E+04   0.574096E+07   0.667727E+07   0.670730E+07   0.667727E+07  -0.308086E+00   0.577571E+07   0.577511E+07   0.848515E+01
   0.207216E-01   0.666194E+07   0.662928E+07   0.147835E+04   0.147835E+04   0.568542E+07   0.662628E+07   0.665645E+07   0.662628E+07  -0.305733E+00   0.573170E+07   0.573109E+07   0.849563E+01
   0.209531E-01   0.661098E+07   0.657787E+07   0.143462E+04   0.143462E+04   0.562980E+07   0.657510E+07   0.660541E+07   0.657510E+07  -0.303372E+00   0.568752E+07   0.568691E+07   0.850457E+01
   0.211872E-01   0.655983E+07   0.652629E+07   0.139206E+04   0.139205E+04   0.557411E+07   0.652374E+07   0.655419E+07   0.652374E+07  -0.301002E+00   0.564320E+07   0.564257E+07   0.851192E+01
   0.214240E-01   0.650851E+07   0.647453E+07   0.135064E+04   0.135064E+04   0.551836E+07   0.647221E+07   0.650280E+07   0.647221E+07  -0.298625E+00   0.559872E+07   0.559809E+07   0.851764E+01
   0.216633E-01   0.645702E+07   0.642260E+07   0.131034E+04   0.131033E+04   0.546255E+07   0.642052E+07   0.645124E+07   0.642052E+07  -0.296240E+00   0.555410E+07   0.555346E+07   0.852168E+01
   0.219054E-01   0.640537E+07   0.637050E+07   0.127112E+04   0.127112E+04   0.540669E+07   0.636866E+07   0.639951E+07   0.636867E+07  -0.293847E+00   0.550934E+07   0.550870E+07   0.852400E+01
   0.221501E-01   0.635357E+07   0.631826E+07   0.123297E+04   0.123296E+04   0.535080E+07   0.631666E+07   0.634763E+07   0.631666E+07  -0.291448E+00   0.546445E+07   0.546380E+07   0.852456E+01
   0.223976E-01   0.630161E+07   0.626586E+07   0.119585E+04   0.119584E+04   0.529489E+07   0.626451E+07   0.629560E+07   0.626451E+07  -0.289042E+00   0.541944E+07   0.541878E+07   0.852331E+01
   0.226479E-01   0.624952E+07   0.621333E+07   0.115974E+04   0.115974E+04   0.523895E+07   0.621222E+07   0.624344E+07   0.621222E+07  -0.286629E+00   0.537430E+07   0.537364E+07   0.852021E+01
   0.229009E-01   0.619729E+07   0.616067E+07   0.112462E+04   0.112461E+04   0.518300E+07   0.615981E+07   0.619113E+07   0.615981E+07  -0.284211E+00   0.532906E+07   0.532838E+07   0.851520E+01
   0.231568E-01   0.614493E+07   0.610788E+07   0.109046E+04   0.109045E+04   0.512705E+07   0.610727E+07   0.613870E+07   0.610727E+07  -0.281787E+00   0.528370E+07   0.528302E+07   0.850826E+01
   0.234155E-01   0.609246E+07   0.605498E+07   0.105724E+04   0.105723E+04   0.507110E+07   0.605462E+07   0.608616E+07   0.605462E+07  -0.279357E+00   0.523825E+07   0.523756E+07   0.849932E+01
   0.236771E-01   0.603987E+07   0.600198E+07   0.102493E+04   0.102493E+04   0.501518E+07   0.600186E+07   0.603351E+07   0.600186E+07  -0.276923E+00   0.519271E+07   0.519202E+07   0.848836E+01
   0.239417E-01   0.598720E+07   0.594888E+07   0.993521E+03   0.993517E+03   0.495927E+07   0.594902E+07   0.598076E+07   0.594902E+07  -0.274485E+00   0.514709E+07   0.514639E+07   0.847533E+01
   0.242092E-01   0.593442E+07   0.589569E+07   0.962982E+03   0.962978E+03   0.490340E+07   0.589608E+07   0.592792E+07   0.589608E+07  -0.272043E+00   0.510139E+07   0.510068E+07   0.846017E+01
   0.244797E-01   0.588157E+07   0.584243E+07   0.933294E+03   0.933290E+03   0.484757E+07   0.584307E+07   0.587500E+07   0.584307E+07  -0.269597E+00   0.505563E+07   0.505492E+07   0.844286E+01
   0.247532E-01   0.582865E+07   0.578910E+07   0.904436E+03   0.904432E+03   0.479179E+07   0.579000E+07   0.582201E+07   0.579000E+07  -0.267148E+00   0.500980E+07   0.500909E+07   0.842334E+01
   0.250298E-01   0.577567E+07   0.573572E+07   0.876386E+03   0.876383E+03   0.473607E+07   0.573686E+07   0.576896E+07   0.573686E+07  -0.264696E+00   0.496393E+07   0.496321E+07   0.840159E+01
   0.253094E-01   0.572264E+07   0.568229E+07   0.849127E+03   0.849123E+03   0.468042E+07   0.568368E+07   0.571586E+07   0.568369E+07  -0.262243E+00   0.491802E+07   0.491729E+07   0.837755E+01
   0.255922E-01   0.566957E+07   0.562883E+07   0.822638E+03   0.822634E+03   0.462486E+07   0.563047E+07   0.566272E+07   0.563047E+07  -0.259787E+00   0.487208E+07   0.487135E+07   0.835118E+01
   0.258782E-01   0.561647E+07   0.557536E+07   0.796900E+03   0.796896E+03   0.456939E+07   0.557724E+07   0.560956E+07   0.557724E+07  -0.257331E+00   0.482612E+07   0.482538E+07   0.832245E+01
   0.261673E-01   0.556335E+07   0.552187E+07   0.771894E+03   0.771891E+03   0.451403E+07   0.552399E+07   0.555638E+07   0.552399E+07  -0.254874E+00   0.478015E+07   0.477940E+07   0.829133E+01
   0.264597E-01   0.551023E+07   0.546838E+07   0.747604E+03   0.747601E+03   0.445879E+07   0.547074E+07   0.550319E+07   0.547074E+07  -0.252418E+00   0.473417E+07   0.473342E+07   0.825776E+01
   0.267553E-01   0.545711E+07   0.541491E+07   0.724010E+03   0.724007E+03   0.440368E+07   0.541751E+07   0.545002E+07   0.541751E+07  -0.249961E+00   0.468821E+07   0.468745E+07   0.822173E+01
   0.270542E-01   0.540401E+07   0.536147E+07   0.701095E+03   0.701092E+03   0.434872E+07   0.536430E+07   0.539686E+07   0.536430E+07  -0.247506E+00   0.464226E+07   0.464150E+07   0.818319E+01
   0.273565E-01   0.535095E+07   0.530807E+07   0.678844E+03   0.678841E+03   0.429392E+07   0.531112E+07   0.534374E+07   0.531112E+07  -0.245053E+00   0.459635E+07   0.459558E+07   0.814211E+01
   0.276622E-01   0.529793E+07   0.525473E+07   0.657238E+03   0.657236E+03   0.423929E+07   0.525800E+07   0.529067E+07   0.525800E+07  -0.242602E+00   0.455048E+07   0.454971E+07   0.809847E+01
   0.279712E-01   0.524497E+07   0.520145E+07   0.636263E+03   0.636261E+03   0.418486E+07   0.520494E+07   0.523765E+07   0.520494E+07  -0.240154E+00   0.450466E+07   0.450389E+07   0.805223E+01
   0.282838E-01   0.519208E+07   0.514826E+07   0.615902E+03   0.615900E+03   0.413063E+07   0.515196E+07   0.518471E+07   0.515196E+07  -0.237709E+00   0.445892E+07   0.445814E+07   0.800338E+01
   0.285998E-01   0.513927E+07   0.509517E+07   0.596140E+03   0.596138E+03   0.407663E+07   0.509907E+07   0.513186E+07   0.509907E+07  -0.235269E+00   0.441325E+07   0.441246E+07   0.795187E+01
   0.289193E-01   0.508657E+07   0.504220E+07   0.576962E+03   0.576960E+03   0.402286E+07   0.504629E+07   0.507911E+07   0.504630E+07  -0.232834E+00   0.436767E+07   0.436688E+07   0.789770E+01
   0.292424E-01   0.503399E+07   0.498935E+07   0.558353E+03   0.558351E+03   0.396934E+07   0.499364E+07   0.502649E+07   0.499364E+07  -0.230404E+00   0.432220E+07   0.432141E+07   0.784084E+01
   0.295692E-01   0.498153E+07   0.493665E+07   0.540299E+03   0.540297E+03   0.391610E+07   0.494112E+07   0.497399E+07   0.494112E+07  -0.227981E+00   0.427684E+07   0.427605E+07   0.778128E+01
   0.298996E-01   0.492923E+07   0.488411E+07   0.522786E+03   0.522784E+03   0.386314E+07   0.488875E+07   0.492164E+07   0.488875E+07  -0.225565E+00   0.423162E+07   0.423083E+07   0.771900E+01
   0.302336E-01   0.487708E+07   0.483176E+07   0.505800E+03   0.505798E+03   0.381048E+07   0.483656E+07   0.486946E+07   0.483656E+07  -0.223157E+00   0.418655E+07   0.418575E+07   0.765400E+01
   0.305714E-01   0.482512E+07   0.477959E+07   0.489327E+03   0.489325E+03   0.375813E+07   0.478455E+07   0.481747E+07   0.478455E+07  -0.220757E+00   0.414163E+07   0.414083E+07   0.758626E+01
   0.309130E-01   0.477335E+07   0.472764E+07   0.473355E+03   0.473353E+03   0.370612E+07   0.473274E+07   0.476567E+07   0.473274E+07  -0.218367E+00   0.409689E+07   0.409609E+07   0.751577E+01
   0.312584E-01   0.472179E+07   0.467592E+07   0.457871E+03   0.457869E+03   0.365445E+07   0.468116E+07   0.471408E+07   0.468116E+07  -0.215986E+00   0.405233E+07   0.405153E+07   0.744255E+01
   0.316076E-01   0.467046E+07   0.462445E+07   0.442862E+03   0.442860E+03   0.360313E+07   0.462981E+07   0.466273E+07   0.462981E+07  -0.213617E+00   0.400798E+07   0.400718E+07   0.736658E+01
   0.319608E-01   0.461938E+07   0.457325E+07   0.428315E+03   0.428313E+03   0.355219E+07   0.457871E+07   0.461163E+07   0.457871E+07  -0.211260E+00   0.396385E+07   0.396305E+07   0.728788E+01
   0.323179E-01   0.456857E+07   0.452232E+07   0.414219E+03   0.414217E+03   0.350164E+07   0.452789E+07   0.456080E+07   0.452789E+07  -0.208915E+00   0.391995E+07   0.391915E+07   0.720646E+01
   0.326790E-01   0.451803E+07   0.447171E+07   0.400562E+03   0.400560E+03   0.345148E+07   0.447735E+07   0.451025E+07   0.447735E+07  -0.206583E+00   0.387630E+07   0.387550E+07   0.712233E+01
   0.330441E-01   0.446780E+07   0.442141E+07   0.387332E+03   0.387331E+03   0.340173E+07   0.442712E+07   0.446000E+07   0.442712E+07  -0.204265E+00   0.383292E+07   0.383212E+07   0.703551E+01
   0.334133E-01   0.441788E+07   0.437145E+07   0.374519E+03   0.374517E+03   0.335241E+07   0.437721E+07   0.441008E+07   0.437721E+07  -0.201963E+00   0.378981E+07   0.378901E+07   0.694602E+01
   0.337867E-01   0.436830E+07   0.432184E+07   0.362111E+03   0.362109E+03   0.330353E+07   0.432765E+07   0.436049E+07   0.432765E+07  -0.199676E+00   0.374700E+07   0.374620E+07   0.685390E+01
   0.341641E-01   0.431907E+07   0.427261E+07   0.350096E+03   0.350095E+03   0.325509E+07   0.427844E+07   0.431126E+07   0.427844E+07  -0.197405E+00   0.370450E+07   0.370370E+07   0.675916E+01
   0.345459E-01   0.427021E+07   0.422378E+07   0.338466E+03   0.338465E+03   0.320712E+07   0.422961E+07   0.426240E+07   0.422961E+07  -0.195152E+00   0.366232E+07   0.366153E+07   0.666186E+01
   0.349319E-01   0.422173E+07   0.417536E+07   0.327209E+03   0.327208E+03   0.315963E+07   0.418118E+07   0.421394E+07   0.418118E+07  -0.192918E+00   0.362048E+07   0.361969E+07   0.656203E+01
   0.353221E-01   0.417367E+07   0.412736E+07   0.316316E+03   0.316314E+03   0.311262E+07   0.413316E+07   0.416588E+07   0.413316E+07  -0.190702E+00   0.357900E+07   0.357821E+07   0.645972E+01
   0.357168E-01   0.412602E+07   0.407982E+07   0.305775E+03   0.305774E+03   0.306611E+07   0.408556E+07   0.411826E+07   0.408556E+07  -0.188506E+00   0.353788E+07   0.353710E+07   0.635499E+01
   0.361159E-01   0.407881E+07   0.403273E+07   0.295578E+03   0.295577E+03   0.302011E+07   0.403841E+07   0.407107E+07   0.403841E+07  -0.186330E+00   0.349715E+07   0.349638E+07   0.624789E+01
   0.365194E-01   0.403205E+07   0.398612E+07   0.285714E+03   0.285713E+03   0.297463E+07   0.399172E+07   0.402433E+07   0.399172E+07  -0.184176E+00   0.345681E+07   0.345604E+07   0.613849E+01
   0.369274E-01   0.398576E+07   0.394001E+07   0.276175E+03   0.276174E+03   0.292968E+07   0.394549E+07   0.397807E+07   0.394549E+07  -0.182043E+00   0.341688E+07   0.341612E+07   0.602686E+01
   0.373400E-01   0.393995E+07   0.389440E+07   0.266951E+03   0.266950E+03   0.288527E+07   0.389977E+07   0.393230E+07   0.389977E+07  -0.179933E+00   0.337738E+07   0.337662E+07   0.591308E+01
   0.377572E-01   0.389465E+07   0.384933E+07   0.258034E+03   0.258033E+03   0.284142E+07   0.385455E+07   0.388704E+07   0.385455E+07  -0.177847E+00   0.333832E+07   0.333757E+07   0.579723E+01
   0.381791E-01   0.384988E+07   0.380481E+07   0.249415E+03   0.249414E+03   0.279813E+07   0.380986E+07   0.384230E+07   0.380986E+07  -0.175785E+00   0.329971E+07   0.329897E+07   0.567939E+01
   0.386057E-01   0.380564E+07   0.376086E+07   0.241085E+03   0.241084E+03   0.275542E+07   0.376572E+07   0.379812E+07   0.376572E+07  -0.173748E+00   0.326158E+07   0.326084E+07   0.555966E+01
   0.390370E-01   0.376196E+07   0.371749E+07   0.233036E+03   0.233035E+03   0.271329E+07   0.372213E+07   0.375448E+07   0.372213E+07  -0.171737E+00   0.322393E+07   0.322319E+07   0.543814E+01
   0.394732E-01   0.371884E+07   0.367471E+07   0.225260E+03   0.225259E+03   0.267176E+07   0.367912E+07   0.371143E+07   0.367912E+07  -0.169753E+00   0.318677E+07   0.318605E+07   0.531494E+01
   0.399142E-01   0.367630E+07   0.363254E+07   0.217749E+03   0.217748E+03   0.263083E+07   0.363669E+07   0.366895E+07   0.363669E+07  -0.167795E+00   0.315011E+07   0.314940E+07   0.519018E+01
   0.403602E-01   0.363435E+07   0.359098E+07   0.210493E+03   0.210493E+03   0.259050E+07   0.359486E+07   0.362707E+07   0.359486E+07  -0.165865E+00   0.311397E+07   0.311327E+07   0.506397E+01
   0.408111E-01   0.359300E+07   0.355005E+07   0.203487E+03   0.203486E+03   0.255078E+07   0.355362E+07   0.358578E+07   0.355362E+07  -0.163962E+00   0.307835E+07   0.307765E+07   0.493644E+01
   0.412671E-01   0.355225E+07   0.350975E+07   0.196721E+03   0.196720E+03   0.251168E+07   0.351300E+07   0.354511E+07   0.351300E+07  -0.162088E+00   0.304325E+07   0.304256E+07   0.480772E+01
   0.417282E-01   0.351211E+07   0.347008E+07   0.190188E+03   0.190187E+03   0.247318E+07   0.347299E+07   0.350505E+07   0.347299E+07  -0.160242E+00   0.300868E+07   0.300801E+07   0.467795E+01
   0.421944E-01   0.347259E+07   0.343107E+07   0.183881E+03   0.183880E+03   0.243531E+07   0.343360E+07   0.346561E+07   0.343360E+07  -0.158425E+00   0.297466E+07   0.297400E+07   0.454728E+01
   0.426659E-01   0.343371E+07   0.339271E+07   0.177793E+03   0.177792E+03   0.239806E+07   0.339485E+07   0.342682E+07   0.339485E+07  -0.156637E+00   0.294118E+07   0.294053E+07   0.441585E+01
   0.431426E-01   0.339546E+07   0.335502E+07   0.171917E+03   0.171916E+03   0.236144E+07   0.335674E+07   0.338866E+07   0.335674E+07  -0.154879E+00   0.290826E+07   0.290762E+07   0.428383E+01
   0.436246E-01   0.335786E+07   0.331800E+07   0.166246E+03   0.166245E+03   0.232545E+07   0.331929E+07   0.335116E+07   0.331929E+07  -0.153150E+00   0.287590E+07   0.287527E+07   0.415137E+01
   0.441120E-01   0.332091E+07   0.328165E+07   0.160774E+03   0.160773E+03   0.229008E+07   0.328249E+07   0.331431E+07   0.328249E+07  -0.151452E+00   0.284411E+07   0.284350E+07   0.401864E+01
   0.446049E-01   0.328462E+07   0.324599E+07   0.155494E+03   0.155493E+03   0.225533E+07   0.324635E+07   0.327813E+07   0.324635E+07  -0.149785E+00   0.281288E+07   0.281229E+07   0.388581E+01
   0.451033E-01   0.324898E+07   0.321100E+07   0.150399E+03   0.150398E+03   0.222121E+07   0.321086E+07   0.324260E+07   0.321086E+07  -0.148148E+00   0.278223E+07   0.278165E+07   0.375307E+01
   0.456072E-01   0.321400E+07   0.317669E+07   0.145483E+03   0.145483E+03   0.218770E+07   0.317604E+07   0.320773E+07   0.317604E+07  -0.146541E+00   0.275214E+07   0.275157E+07   0.362058E+01
   0.461168E-01   0.317967E+07   0.314306E+07   0.140741E+03   0.140740E+03   0.215479E+07   0.314186E+07   0.317352E+07   0.314186E+07  -0.144964E+00   0.272262E+07   0.272206E+07   0.348854E+01
   0.466320E-01   0.314598E+07   0.311008E+07   0.136165E+03   0.136164E+03   0.212248E+07   0.310833E+07   0.313994E+07   0.310833E+07  -0.143417E+00   0.269365E+07   0.269311E+07   0.335714E+01
   0.471531E-01   0.311292E+07   0.307775E+07   0.131749E+03   0.131748E+03   0.209076E+07   0.307543E+07   0.310701E+07   0.307543E+07  -0.141899E+00   0.266523E+07   0.266471E+07   0.322657E+01
   0.476799E-01   0.308048E+07   0.304606E+07   0.127488E+03   0.127488E+03   0.205961E+07   0.304316E+07   0.307470E+07   0.304316E+07  -0.140410E+00   0.263735E+07   0.263684E+07   0.309703E+01
   0.482126E-01   0.304866E+07   0.301501E+07   0.123376E+03   0.123376E+03   0.202903E+07   0.301150E+07   0.304301E+07   0.301150E+07  -0.138949E+00   0.261001E+07   0.260951E+07   0.296870E+01
   0.487513E-01   0.301746E+07   0.298458E+07   0.119408E+03   0.119408E+03   0.199902E+07   0.298046E+07   0.301193E+07   0.298046E+07  -0.137517E+00   0.258319E+07   0.258271E+07   0.284181E+01
