#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.140774E-01   0.105815E+08   0.105639E+08   0.352275E+04   0.469583E+04   0.818222E+07   0.105514E+08   0.105788E+08   0.105514E+08  -0.375148E+00   0.803376E+07   0.803350E+07   0.546751E+01
   0.142347E-01   0.105327E+08   0.105147E+08   0.366515E+04   0.469830E+04   0.811853E+07   0.105023E+08   0.105299E+08   0.105023E+08  -0.373402E+00   0.799674E+07   0.799647E+07   0.549818E+01
   0.143938E-01   0.104834E+08   0.104652E+08   0.361764E+04   0.451526E+04   0.805464E+07   0.104529E+08   0.104806E+08   0.104529E+08  -0.371645E+00   0.795946E+07   0.795919E+07   0.552861E+01
   0.145546E-01   0.104339E+08   0.104153E+08   0.326241E+04   0.424417E+04   0.799054E+07   0.104031E+08   0.104310E+08   0.104031E+08  -0.369876E+00   0.792194E+07   0.792166E+07   0.555878E+01
   0.147172E-01   0.103840E+08   0.103651E+08   0.300036E+04   0.411516E+04   0.792625E+07   0.103530E+08   0.103811E+08   0.103530E+08  -0.368095E+00   0.788416E+07   0.788388E+07   0.558867E+01
   0.148817E-01   0.103338E+08   0.103146E+08   0.320635E+04   0.414362E+04   0.786176E+07   0.103026E+08   0.103308E+08   0.103026E+08  -0.366301E+00   0.784613E+07   0.784584E+07   0.561827E+01
   0.150479E-01   0.102832E+08   0.102637E+08   0.364493E+04   0.410702E+04   0.779707E+07   0.102518E+08   0.102802E+08   0.102518E+08  -0.364496E+00   0.780784E+07   0.780755E+07   0.564756E+01
   0.152161E-01   0.102323E+08   0.102124E+08   0.371685E+04   0.389384E+04   0.773219E+07   0.102007E+08   0.102292E+08   0.102007E+08  -0.362679E+00   0.776930E+07   0.776901E+07   0.567652E+01
   0.153861E-01   0.101811E+08   0.101609E+08   0.325641E+04   0.368089E+04   0.766712E+07   0.101493E+08   0.101780E+08   0.101493E+08  -0.360850E+00   0.773051E+07   0.773021E+07   0.570513E+01
   0.155580E-01   0.101295E+08   0.101089E+08   0.274910E+04   0.364485E+04   0.760187E+07   0.100975E+08   0.101263E+08   0.100975E+08  -0.359009E+00   0.769147E+07   0.769117E+07   0.573338E+01
   0.157318E-01   0.100776E+08   0.100567E+08   0.264102E+04   0.367001E+04   0.753644E+07   0.100454E+08   0.100744E+08   0.100454E+08  -0.357156E+00   0.765218E+07   0.765187E+07   0.576124E+01
   0.159076E-01   0.100254E+08   0.100041E+08   0.276375E+04   0.354459E+04   0.747084E+07   0.999294E+07   0.100221E+08   0.999294E+07  -0.355291E+00   0.761263E+07   0.761232E+07   0.578870E+01
   0.160853E-01   0.997281E+07   0.995113E+07   0.271079E+04   0.332438E+04   0.740507E+07   0.994016E+07   0.996944E+07   0.994016E+07  -0.353415E+00   0.757283E+07   0.757251E+07   0.581574E+01
   0.162650E-01   0.991990E+07   0.989785E+07   0.250563E+04   0.323350E+04   0.733916E+07   0.988704E+07   0.991647E+07   0.988704E+07  -0.351526E+00   0.753279E+07   0.753246E+07   0.584232E+01
   0.164468E-01   0.986665E+07   0.984423E+07   0.248631E+04   0.326472E+04   0.727310E+07   0.983359E+07   0.986317E+07   0.983359E+07  -0.349626E+00   0.749249E+07   0.749216E+07   0.586844E+01
   0.166305E-01   0.981307E+07   0.979028E+07   0.268002E+04   0.319421E+04   0.720692E+07   0.977981E+07   0.980953E+07   0.977981E+07  -0.347713E+00   0.745194E+07   0.745161E+07   0.589407E+01
   0.168163E-01   0.975916E+07   0.973598E+07   0.276379E+04   0.299550E+04   0.714061E+07   0.972570E+07   0.975556E+07   0.972570E+07  -0.345790E+00   0.741115E+07   0.741081E+07   0.591919E+01
   0.170042E-01   0.970492E+07   0.968136E+07   0.260705E+04   0.288723E+04   0.707420E+07   0.967125E+07   0.970126E+07   0.967126E+07  -0.343854E+00   0.737011E+07   0.736977E+07   0.594378E+01
   0.171942E-01   0.965034E+07   0.962640E+07   0.239019E+04   0.291365E+04   0.700770E+07   0.961649E+07   0.964662E+07   0.961649E+07  -0.341907E+00   0.732882E+07   0.732848E+07   0.596780E+01
   0.173863E-01   0.959544E+07   0.957111E+07   0.220041E+04   0.286040E+04   0.694112E+07   0.956139E+07   0.959166E+07   0.956139E+07  -0.339948E+00   0.728729E+07   0.728694E+07   0.599125E+01
   0.175806E-01   0.954021E+07   0.951548E+07   0.199175E+04   0.268054E+04   0.687446E+07   0.950597E+07   0.953637E+07   0.950597E+07  -0.337977E+00   0.724552E+07   0.724516E+07   0.601409E+01
   0.177770E-01   0.948466E+07   0.945953E+07   0.190448E+04   0.258684E+04   0.680776E+07   0.945023E+07   0.948076E+07   0.945023E+07  -0.335996E+00   0.720350E+07   0.720314E+07   0.603630E+01
   0.179756E-01   0.942879E+07   0.940326E+07   0.208099E+04   0.261370E+04   0.674100E+07   0.939417E+07   0.942482E+07   0.939417E+07  -0.334002E+00   0.716124E+07   0.716087E+07   0.605785E+01
   0.181765E-01   0.937259E+07   0.934666E+07   0.225547E+04   0.254790E+04   0.667421E+07   0.933780E+07   0.936857E+07   0.933780E+07  -0.331998E+00   0.711875E+07   0.711837E+07   0.607872E+01
   0.183796E-01   0.931608E+07   0.928974E+07   0.213036E+04   0.238248E+04   0.660739E+07   0.928110E+07   0.931199E+07   0.928110E+07  -0.329982E+00   0.707602E+07   0.707564E+07   0.609888E+01
   0.185849E-01   0.925925E+07   0.923250E+07   0.194718E+04   0.232865E+04   0.654056E+07   0.922410E+07   0.925510E+07   0.922410E+07  -0.327956E+00   0.703305E+07   0.703266E+07   0.611831E+01
   0.187926E-01   0.920211E+07   0.917494E+07   0.199240E+04   0.235097E+04   0.647371E+07   0.916678E+07   0.919789E+07   0.916678E+07  -0.325918E+00   0.698985E+07   0.698946E+07   0.613697E+01
   0.190026E-01   0.914466E+07   0.911708E+07   0.195478E+04   0.224988E+04   0.640686E+07   0.910916E+07   0.914038E+07   0.910916E+07  -0.323869E+00   0.694642E+07   0.694603E+07   0.615485E+01
   0.192149E-01   0.908691E+07   0.905890E+07   0.159430E+04   0.211478E+04   0.634001E+07   0.905124E+07   0.908256E+07   0.905124E+07  -0.321810E+00   0.690277E+07   0.690236E+07   0.617191E+01
   0.194296E-01   0.902885E+07   0.900042E+07   0.140091E+04   0.211380E+04   0.627317E+07   0.899301E+07   0.902444E+07   0.899301E+07  -0.319740E+00   0.685889E+07   0.685848E+07   0.618812E+01
   0.196467E-01   0.897049E+07   0.894164E+07   0.168428E+04   0.210045E+04   0.620634E+07   0.893450E+07   0.896601E+07   0.893450E+07  -0.317659E+00   0.681479E+07   0.681437E+07   0.620345E+01
   0.198662E-01   0.891184E+07   0.888256E+07   0.190074E+04   0.196641E+04   0.613953E+07   0.887568E+07   0.890730E+07   0.887568E+07  -0.315568E+00   0.677046E+07   0.677004E+07   0.621788E+01
   0.200881E-01   0.885290E+07   0.882319E+07   0.171258E+04   0.190116E+04   0.607274E+07   0.881659E+07   0.884829E+07   0.881659E+07  -0.313467E+00   0.672593E+07   0.672550E+07   0.623138E+01
   0.203126E-01   0.879367E+07   0.876353E+07   0.155193E+04   0.192286E+04   0.600597E+07   0.875720E+07   0.878899E+07   0.875721E+07  -0.311356E+00   0.668118E+07   0.668074E+07   0.624391E+01
   0.205395E-01   0.873416E+07   0.870359E+07   0.157532E+04   0.183700E+04   0.593924E+07   0.869755E+07   0.872941E+07   0.869755E+07  -0.309234E+00   0.663622E+07   0.663578E+07   0.625545E+01
   0.207690E-01   0.867437E+07   0.864337E+07   0.144133E+04   0.173090E+04   0.587255E+07   0.863761E+07   0.866956E+07   0.863761E+07  -0.307104E+00   0.659105E+07   0.659061E+07   0.626596E+01
   0.210011E-01   0.861431E+07   0.858288E+07   0.123962E+04   0.174372E+04   0.580591E+07   0.857741E+07   0.860943E+07   0.857741E+07  -0.304963E+00   0.654569E+07   0.654524E+07   0.627541E+01
   0.212357E-01   0.855399E+07   0.852212E+07   0.128644E+04   0.170415E+04   0.573933E+07   0.851695E+07   0.854904E+07   0.851695E+07  -0.302813E+00   0.650013E+07   0.649967E+07   0.628377E+01
   0.214730E-01   0.849340E+07   0.846110E+07   0.142985E+04   0.158924E+04   0.567281E+07   0.845623E+07   0.848838E+07   0.845623E+07  -0.300655E+00   0.645437E+07   0.645391E+07   0.629101E+01
   0.217129E-01   0.843256E+07   0.839982E+07   0.146890E+04   0.158159E+04   0.560637E+07   0.839526E+07   0.842748E+07   0.839526E+07  -0.298487E+00   0.640843E+07   0.640796E+07   0.629711E+01
   0.219555E-01   0.837147E+07   0.833830E+07   0.140862E+04   0.156895E+04   0.554002E+07   0.833404E+07   0.836632E+07   0.833404E+07  -0.296310E+00   0.636230E+07   0.636183E+07   0.630201E+01
   0.222008E-01   0.831014E+07   0.827653E+07   0.121038E+04   0.146108E+04   0.547378E+07   0.827259E+07   0.830492E+07   0.827259E+07  -0.294125E+00   0.631599E+07   0.631552E+07   0.630570E+01
   0.224489E-01   0.824857E+07   0.821453E+07   0.106067E+04   0.144024E+04   0.540764E+07   0.821090E+07   0.824329E+07   0.821090E+07  -0.291932E+00   0.626951E+07   0.626903E+07   0.630814E+01
   0.226997E-01   0.818678E+07   0.815231E+07   0.113049E+04   0.143804E+04   0.534163E+07   0.814899E+07   0.818143E+07   0.814900E+07  -0.289731E+00   0.622286E+07   0.622238E+07   0.630929E+01
   0.229533E-01   0.812477E+07   0.808986E+07   0.113365E+04   0.133928E+04   0.527575E+07   0.808687E+07   0.811935E+07   0.808687E+07  -0.287522E+00   0.617606E+07   0.617556E+07   0.630913E+01
   0.232098E-01   0.806254E+07   0.802720E+07   0.109187E+04   0.131734E+04   0.521003E+07   0.802454E+07   0.805705E+07   0.802454E+07  -0.285306E+00   0.612909E+07   0.612859E+07   0.630763E+01
   0.234691E-01   0.800011E+07   0.796435E+07   0.124237E+04   0.131476E+04   0.514447E+07   0.796201E+07   0.799456E+07   0.796201E+07  -0.283083E+00   0.608197E+07   0.608147E+07   0.630474E+01
   0.237313E-01   0.793749E+07   0.790130E+07   0.117187E+04   0.122260E+04   0.507908E+07   0.789929E+07   0.793187E+07   0.789929E+07  -0.280853E+00   0.603472E+07   0.603421E+07   0.630044E+01
   0.239965E-01   0.787467E+07   0.783806E+07   0.856513E+03   0.121030E+04   0.501388E+07   0.783638E+07   0.786899E+07   0.783638E+07  -0.278616E+00   0.598732E+07   0.598681E+07   0.629469E+01
   0.242646E-01   0.781169E+07   0.777466E+07   0.881084E+03   0.119808E+04   0.494889E+07   0.777331E+07   0.780594E+07   0.777331E+07  -0.276374E+00   0.593980E+07   0.593928E+07   0.628747E+01
   0.245357E-01   0.774853E+07   0.771109E+07   0.999036E+03   0.111334E+04   0.488410E+07   0.771007E+07   0.774272E+07   0.771007E+07  -0.274125E+00   0.589215E+07   0.589163E+07   0.627873E+01
   0.248098E-01   0.768522E+07   0.764736E+07   0.929139E+03   0.111673E+04   0.481955E+07   0.764668E+07   0.767934E+07   0.764668E+07  -0.271872E+00   0.584439E+07   0.584386E+07   0.626845E+01
   0.250870E-01   0.762177E+07   0.758350E+07   0.989205E+03   0.108463E+04   0.475523E+07   0.758315E+07   0.761582E+07   0.758315E+07  -0.269613E+00   0.579653E+07   0.579600E+07   0.625660E+01
   0.253673E-01   0.755818E+07   0.751951E+07   0.976298E+03   0.101687E+04   0.469117E+07   0.751950E+07   0.755217E+07   0.751950E+07  -0.267350E+00   0.574857E+07   0.574803E+07   0.624314E+01
   0.256508E-01   0.749446E+07   0.745540E+07   0.779375E+03   0.103112E+04   0.462737E+07   0.745572E+07   0.748840E+07   0.745572E+07  -0.265082E+00   0.570052E+07   0.569998E+07   0.622805E+01
   0.259374E-01   0.743064E+07   0.739118E+07   0.723503E+03   0.973389E+03   0.456385E+07   0.739184E+07   0.742451E+07   0.739184E+07  -0.262811E+00   0.565239E+07   0.565184E+07   0.621129E+01
   0.262272E-01   0.736671E+07   0.732687E+07   0.787130E+03   0.939314E+03   0.450062E+07   0.732786E+07   0.736053E+07   0.732786E+07  -0.260536E+00   0.560419E+07   0.560364E+07   0.619284E+01
   0.265202E-01   0.730270E+07   0.726249E+07   0.867694E+03   0.942304E+03   0.443769E+07   0.726381E+07   0.729646E+07   0.726381E+07  -0.258259E+00   0.555594E+07   0.555538E+07   0.617266E+01
   0.268165E-01   0.723862E+07   0.719803E+07   0.820134E+03   0.873289E+03   0.437507E+07   0.719969E+07   0.723232E+07   0.719969E+07  -0.255979E+00   0.550763E+07   0.550707E+07   0.615073E+01
   0.271161E-01   0.717448E+07   0.713353E+07   0.722284E+03   0.877315E+03   0.431277E+07   0.713551E+07   0.716813E+07   0.713552E+07  -0.253698E+00   0.545928E+07   0.545872E+07   0.612702E+01
   0.274191E-01   0.711030E+07   0.706900E+07   0.697900E+03   0.842058E+03   0.425080E+07   0.707130E+07   0.710389E+07   0.707130E+07  -0.251415E+00   0.541091E+07   0.541034E+07   0.610150E+01
   0.277255E-01   0.704609E+07   0.700444E+07   0.591250E+03   0.801590E+03   0.418917E+07   0.700707E+07   0.703962E+07   0.700707E+07  -0.249131E+00   0.536252E+07   0.536194E+07   0.607416E+01
   0.280352E-01   0.698186E+07   0.693988E+07   0.693727E+03   0.807883E+03   0.412789E+07   0.694282E+07   0.697534E+07   0.694282E+07  -0.246846E+00   0.531412E+07   0.531354E+07   0.604495E+01
   0.283485E-01   0.691763E+07   0.687532E+07   0.777692E+03   0.747797E+03   0.406698E+07   0.687858E+07   0.691106E+07   0.687858E+07  -0.244563E+00   0.526573E+07   0.526515E+07   0.601387E+01
   0.286652E-01   0.685343E+07   0.681080E+07   0.599842E+03   0.753853E+03   0.400645E+07   0.681437E+07   0.684681E+07   0.681437E+07  -0.242279E+00   0.521736E+07   0.521677E+07   0.598089E+01
   0.289855E-01   0.678925E+07   0.674632E+07   0.599387E+03   0.714995E+03   0.394632E+07   0.675019E+07   0.678258E+07   0.675019E+07  -0.239998E+00   0.516901E+07   0.516843E+07   0.594599E+01
   0.293094E-01   0.672512E+07   0.668191E+07   0.546111E+03   0.692864E+03   0.388658E+07   0.668607E+07   0.671841E+07   0.668607E+07  -0.237718E+00   0.512071E+07   0.512012E+07   0.590915E+01
   0.296368E-01   0.666107E+07   0.661757E+07   0.555871E+03   0.685497E+03   0.382728E+07   0.662203E+07   0.665431E+07   0.662203E+07  -0.235441E+00   0.507247E+07   0.507188E+07   0.587036E+01
   0.299680E-01   0.659710E+07   0.655333E+07   0.651108E+03   0.640377E+03   0.376841E+07   0.655807E+07   0.659030E+07   0.655807E+07  -0.233167E+00   0.502430E+07   0.502370E+07   0.582959E+01
   0.303028E-01   0.653323E+07   0.648921E+07   0.557335E+03   0.649129E+03   0.370999E+07   0.649423E+07   0.652639E+07   0.649423E+07  -0.230897E+00   0.497621E+07   0.497561E+07   0.578684E+01
   0.306414E-01   0.646948E+07   0.642523E+07   0.476543E+03   0.600081E+03   0.365203E+07   0.643051E+07   0.646261E+07   0.643051E+07  -0.228632E+00   0.492821E+07   0.492762E+07   0.574210E+01
   0.309837E-01   0.640587E+07   0.636140E+07   0.475429E+03   0.606954E+03   0.359456E+07   0.636694E+07   0.639897E+07   0.636694E+07  -0.226371E+00   0.488033E+07   0.487973E+07   0.569535E+01
   0.313299E-01   0.634242E+07   0.629775E+07   0.516943E+03   0.567699E+03   0.353757E+07   0.630353E+07   0.633549E+07   0.630353E+07  -0.224117E+00   0.483258E+07   0.483198E+07   0.564659E+01
   0.316800E-01   0.627915E+07   0.623429E+07   0.506805E+03   0.564055E+03   0.348107E+07   0.624031E+07   0.627219E+07   0.624031E+07  -0.221869E+00   0.478497E+07   0.478436E+07   0.559581E+01
   0.320339E-01   0.621608E+07   0.617105E+07   0.503115E+03   0.538266E+03   0.342509E+07   0.617730E+07   0.620909E+07   0.617730E+07  -0.219629E+00   0.473751E+07   0.473691E+07   0.554302E+01
   0.323918E-01   0.615323E+07   0.610804E+07   0.369482E+03   0.524080E+03   0.336962E+07   0.611450E+07   0.614622E+07   0.611450E+07  -0.217396E+00   0.469022E+07   0.468962E+07   0.548820E+01
   0.327538E-01   0.609062E+07   0.604529E+07   0.441412E+03   0.509214E+03   0.331467E+07   0.605196E+07   0.608358E+07   0.605196E+07  -0.215173E+00   0.464313E+07   0.464252E+07   0.543138E+01
   0.331197E-01   0.602827E+07   0.598282E+07   0.448763E+03   0.488220E+03   0.326026E+07   0.598968E+07   0.602121E+07   0.598968E+07  -0.212958E+00   0.459623E+07   0.459562E+07   0.537254E+01
   0.334898E-01   0.596620E+07   0.592065E+07   0.427116E+03   0.480010E+03   0.320639E+07   0.592769E+07   0.595913E+07   0.592769E+07  -0.210754E+00   0.454955E+07   0.454895E+07   0.531170E+01
   0.338640E-01   0.590443E+07   0.585881E+07   0.391651E+03   0.456256E+03   0.315308E+07   0.586600E+07   0.589734E+07   0.586600E+07  -0.208561E+00   0.450311E+07   0.450250E+07   0.524887E+01
   0.342423E-01   0.584298E+07   0.579730E+07   0.328893E+03   0.450939E+03   0.310034E+07   0.580464E+07   0.583589E+07   0.580464E+07  -0.206379E+00   0.445692E+07   0.445631E+07   0.518407E+01
   0.346249E-01   0.578187E+07   0.573616E+07   0.405186E+03   0.427646E+03   0.304818E+07   0.574364E+07   0.577478E+07   0.574364E+07  -0.204210E+00   0.441099E+07   0.441039E+07   0.511732E+01
   0.350118E-01   0.572114E+07   0.567541E+07   0.379504E+03   0.422288E+03   0.299663E+07   0.568300E+07   0.571404E+07   0.568300E+07  -0.202055E+00   0.436535E+07   0.436475E+07   0.504863E+01
   0.354030E-01   0.566078E+07   0.561507E+07   0.335905E+03   0.402031E+03   0.294568E+07   0.562276E+07   0.565368E+07   0.562276E+07  -0.199913E+00   0.432000E+07   0.431940E+07   0.497804E+01
   0.357985E-01   0.560084E+07   0.555516E+07   0.318233E+03   0.394114E+03   0.289535E+07   0.556293E+07   0.559374E+07   0.556293E+07  -0.197785E+00   0.427498E+07   0.427438E+07   0.490557E+01
   0.361985E-01   0.554132E+07   0.549570E+07   0.313724E+03   0.379243E+03   0.284564E+07   0.550353E+07   0.553424E+07   0.550353E+07  -0.195674E+00   0.423028E+07   0.422968E+07   0.483125E+01
   0.366030E-01   0.548226E+07   0.543671E+07   0.363843E+03   0.366434E+03   0.279658E+07   0.544459E+07   0.547519E+07   0.544459E+07  -0.193578E+00   0.418593E+07   0.418534E+07   0.475513E+01
   0.370119E-01   0.542366E+07   0.537822E+07   0.270901E+03   0.358932E+03   0.274816E+07   0.538613E+07   0.541661E+07   0.538613E+07  -0.191500E+00   0.414195E+07   0.414136E+07   0.467724E+01
   0.374255E-01   0.536556E+07   0.532025E+07   0.297263E+03   0.339746E+03   0.270038E+07   0.532817E+07   0.535853E+07   0.532817E+07  -0.189439E+00   0.409834E+07   0.409776E+07   0.459763E+01
   0.378436E-01   0.530797E+07   0.526282E+07   0.268426E+03   0.339961E+03   0.265326E+07   0.527072E+07   0.530096E+07   0.527072E+07  -0.187396E+00   0.405514E+07   0.405455E+07   0.451635E+01
   0.382665E-01   0.525092E+07   0.520594E+07   0.315416E+03   0.315599E+03   0.260680E+07   0.521382E+07   0.524393E+07   0.521382E+07  -0.185373E+00   0.401234E+07   0.401176E+07   0.443346E+01
   0.386940E-01   0.519442E+07   0.514965E+07   0.237770E+03   0.320079E+03   0.256100E+07   0.515747E+07   0.518746E+07   0.515747E+07  -0.183370E+00   0.396997E+07   0.396939E+07   0.434900E+01
   0.391263E-01   0.513849E+07   0.509395E+07   0.253992E+03   0.296368E+03   0.251587E+07   0.510170E+07   0.513157E+07   0.510170E+07  -0.181387E+00   0.392804E+07   0.392747E+07   0.426305E+01
   0.395635E-01   0.508315E+07   0.503887E+07   0.256075E+03   0.297053E+03   0.247141E+07   0.504652E+07   0.507627E+07   0.504652E+07  -0.179425E+00   0.388656E+07   0.388600E+07   0.417567E+01
   0.400055E-01   0.502842E+07   0.498443E+07   0.248317E+03   0.282966E+03   0.242762E+07   0.499196E+07   0.502159E+07   0.499196E+07  -0.177485E+00   0.384556E+07   0.384500E+07   0.408693E+01
   0.404525E-01   0.497432E+07   0.493064E+07   0.224179E+03   0.271977E+03   0.238452E+07   0.493803E+07   0.496753E+07   0.493803E+07  -0.175568E+00   0.380504E+07   0.380449E+07   0.399691E+01
   0.409045E-01   0.492086E+07   0.487752E+07   0.209198E+03   0.271315E+03   0.234209E+07   0.488475E+07   0.491413E+07   0.488475E+07  -0.173673E+00   0.376502E+07   0.376447E+07   0.390569E+01
   0.413615E-01   0.486806E+07   0.482509E+07   0.246153E+03   0.251406E+03   0.230035E+07   0.483214E+07   0.486138E+07   0.483214E+07  -0.171803E+00   0.372550E+07   0.372496E+07   0.381336E+01
   0.418237E-01   0.481593E+07   0.477336E+07   0.191634E+03   0.253771E+03   0.225930E+07   0.478020E+07   0.480932E+07   0.478020E+07  -0.169956E+00   0.368650E+07   0.368597E+07   0.372000E+01
   0.422910E-01   0.476450E+07   0.472234E+07   0.198706E+03   0.240675E+03   0.221894E+07   0.472895E+07   0.475795E+07   0.472895E+07  -0.168134E+00   0.364804E+07   0.364752E+07   0.362571E+01
   0.427635E-01   0.471376E+07   0.467205E+07   0.205189E+03   0.230611E+03   0.217927E+07   0.467841E+07   0.470729E+07   0.467841E+07  -0.166337E+00   0.361011E+07   0.360960E+07   0.353060E+01
   0.432413E-01   0.466374E+07   0.462250E+07   0.188254E+03   0.231734E+03   0.214029E+07   0.462859E+07   0.465734E+07   0.462859E+07  -0.164566E+00   0.357274E+07   0.357223E+07   0.343476E+01
   0.437244E-01   0.461444E+07   0.457371E+07   0.176402E+03   0.215246E+03   0.210200E+07   0.457950E+07   0.460812E+07   0.457950E+07  -0.162820E+00   0.353592E+07   0.353542E+07   0.333830E+01
   0.442130E-01   0.456588E+07   0.452567E+07   0.175877E+03   0.212455E+03   0.206440E+07   0.453114E+07   0.455964E+07   0.453114E+07  -0.161101E+00   0.349967E+07   0.349918E+07   0.324134E+01
   0.447070E-01   0.451806E+07   0.447839E+07   0.181060E+03   0.209601E+03   0.202748E+07   0.448352E+07   0.451190E+07   0.448352E+07  -0.159408E+00   0.346399E+07   0.346351E+07   0.314399E+01
   0.452065E-01   0.447098E+07   0.443189E+07   0.152054E+03   0.194819E+03   0.199123E+07   0.443666E+07   0.446491E+07   0.443666E+07  -0.157742E+00   0.342888E+07   0.342842E+07   0.304638E+01
   0.457116E-01   0.442466E+07   0.438617E+07   0.164678E+03   0.194119E+03   0.195566E+07   0.439055E+07   0.441868E+07   0.439055E+07  -0.156103E+00   0.339436E+07   0.339390E+07   0.294862E+01
   0.462223E-01   0.437909E+07   0.434122E+07   0.151077E+03   0.190325E+03   0.192075E+07   0.434520E+07   0.437321E+07   0.434520E+07  -0.154490E+00   0.336042E+07   0.335997E+07   0.285085E+01
   0.467387E-01   0.433428E+07   0.429705E+07   0.157704E+03   0.177267E+03   0.188650E+07   0.430061E+07   0.432850E+07   0.430061E+07  -0.152905E+00   0.332706E+07   0.332662E+07   0.275319E+01
   0.472610E-01   0.429023E+07   0.425366E+07   0.124783E+03   0.175773E+03   0.185291E+07   0.425678E+07   0.428455E+07   0.425678E+07  -0.151346E+00   0.329428E+07   0.329386E+07   0.265579E+01
   0.477890E-01   0.424693E+07   0.421104E+07   0.157198E+03   0.173897E+03   0.181996E+07   0.421370E+07   0.424136E+07   0.421370E+07  -0.149815E+00   0.326209E+07   0.326168E+07   0.255878E+01
   0.483230E-01   0.420438E+07   0.416920E+07   0.126960E+03   0.162431E+03   0.178765E+07   0.417138E+07   0.419892E+07   0.417138E+07  -0.148310E+00   0.323048E+07   0.323007E+07   0.246230E+01
   0.488629E-01   0.416258E+07   0.412811E+07   0.122206E+03   0.157794E+03   0.175597E+07   0.412980E+07   0.415722E+07   0.412980E+07  -0.146832E+00   0.319944E+07   0.319905E+07   0.236649E+01
   0.494088E-01   0.412151E+07   0.408778E+07   0.141663E+03   0.158377E+03   0.172491E+07   0.408896E+07   0.411627E+07   0.408896E+07  -0.145380E+00   0.316897E+07   0.316859E+07   0.227150E+01
   0.499609E-01   0.408117E+07   0.404819E+07   0.103053E+03   0.151025E+03   0.169445E+07   0.404885E+07   0.407605E+07   0.404885E+07  -0.143953E+00   0.313906E+07   0.313869E+07   0.217748E+01
   0.505191E-01   0.404154E+07   0.400933E+07   0.128703E+03   0.142317E+03   0.166457E+07   0.400945E+07   0.403654E+07   0.400945E+07  -0.142553E+00   0.310970E+07   0.310934E+07   0.208456E+01
   0.510835E-01   0.400261E+07   0.397118E+07   0.116859E+03   0.141159E+03   0.163527E+07   0.397075E+07   0.399773E+07   0.397075E+07  -0.141177E+00   0.308088E+07   0.308053E+07   0.199290E+01
   0.516543E-01   0.396436E+07   0.393372E+07   0.922636E+02   0.140204E+03   0.160654E+07   0.393273E+07   0.395961E+07   0.393273E+07  -0.139825E+00   0.305259E+07   0.305225E+07   0.190265E+01
   0.522314E-01   0.392679E+07   0.389693E+07   0.121666E+03   0.133104E+03   0.157836E+07   0.389538E+07   0.392215E+07   0.389538E+07  -0.138497E+00   0.302481E+07   0.302449E+07   0.181395E+01
   0.528150E-01   0.388985E+07   0.386080E+07   0.104006E+03   0.125951E+03   0.155072E+07   0.385868E+07   0.388534E+07   0.385868E+07  -0.137192E+00   0.299753E+07   0.299722E+07   0.172694E+01
   0.534051E-01   0.385354E+07   0.382529E+07   0.870993E+02   0.124146E+03   0.152360E+07   0.382259E+07   0.384915E+07   0.382259E+07  -0.135909E+00   0.297073E+07   0.297043E+07   0.164178E+01
   0.540018E-01   0.381782E+07   0.379038E+07   0.107331E+03   0.123737E+03   0.149698E+07   0.378710E+07   0.381356E+07   0.378710E+07  -0.134647E+00   0.294439E+07   0.294410E+07   0.155860E+01
   0.546052E-01   0.378267E+07   0.375605E+07   0.871090E+02   0.119586E+03   0.147086E+07   0.375218E+07   0.377854E+07   0.375218E+07  -0.133406E+00   0.291849E+07   0.291822E+07   0.147754E+01
   0.552153E-01   0.374807E+07   0.372225E+07   0.897816E+02   0.112981E+03   0.144522E+07   0.371780E+07   0.374406E+07   0.371780E+07  -0.132183E+00   0.289301E+07   0.289275E+07   0.139875E+01
   0.558322E-01   0.371397E+07   0.368895E+07   0.104162E+03   0.108293E+03   0.142003E+07   0.368393E+07   0.371009E+07   0.368393E+07  -0.130979E+00   0.286792E+07   0.286767E+07   0.132234E+01
   0.564560E-01   0.368035E+07   0.365613E+07   0.656019E+02   0.106779E+03   0.139528E+07   0.365054E+07   0.367659E+07   0.365054E+07  -0.129792E+00   0.284320E+07   0.284296E+07   0.124846E+01
   0.570868E-01   0.364717E+07   0.362374E+07   0.853264E+02   0.106021E+03   0.137095E+07   0.361758E+07   0.364354E+07   0.361758E+07  -0.128620E+00   0.281882E+07   0.281859E+07   0.117721E+01
   0.577247E-01   0.361440E+07   0.359175E+07   0.928369E+02   0.103524E+03   0.134702E+07   0.358503E+07   0.361089E+07   0.358503E+07  -0.127463E+00   0.279475E+07   0.279453E+07   0.110872E+01
   0.583696E-01   0.358200E+07   0.356011E+07   0.621091E+02   0.991110E+02   0.132347E+07   0.355285E+07   0.357860E+07   0.355285E+07  -0.126319E+00   0.277097E+07   0.277076E+07   0.104310E+01
   0.592867E-01   0.353709E+07   0.351625E+07   0.768235E+02   0.963947E+02   0.129105E+07   0.350824E+07   0.353385E+07   0.350824E+07  -0.124733E+00   0.273802E+07   0.273782E+07   0.956039E+00
   0.602038E-01   0.349473E+07   0.347488E+07   0.712584E+02   0.909753E+02   0.126027E+07   0.346616E+07   0.349165E+07   0.346616E+07  -0.123237E+00   0.270701E+07   0.270683E+07   0.875970E+00
