#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.225652E-03   0.120776E+08   0.120776E+08   0.139992E+08   0.139944E+08   0.120748E+08   0.120776E+08   0.120776E+08   0.120847E+08  -0.573227E+00   0.105787E+08   0.105787E+08   0.249449E+00
   0.252171E-03   0.120761E+08   0.120761E+08   0.135156E+08   0.135100E+08   0.120725E+08   0.120760E+08   0.120761E+08   0.120829E+08  -0.573136E+00   0.105773E+08   0.105773E+08   0.278249E+00
   0.281806E-03   0.120741E+08   0.120741E+08   0.129339E+08   0.129273E+08   0.120695E+08   0.120741E+08   0.120741E+08   0.120807E+08  -0.573023E+00   0.105756E+08   0.105756E+08   0.310239E+00
   0.314923E-03   0.120717E+08   0.120717E+08   0.122409E+08   0.122332E+08   0.120659E+08   0.120717E+08   0.120717E+08   0.120779E+08  -0.572884E+00   0.105735E+08   0.105735E+08   0.345725E+00
   0.351933E-03   0.120687E+08   0.120687E+08   0.114252E+08   0.114165E+08   0.120614E+08   0.120687E+08   0.120687E+08   0.120745E+08  -0.572713E+00   0.105709E+08   0.105709E+08   0.385024E+00
   0.393291E-03   0.120651E+08   0.120650E+08   0.104797E+08   0.104702E+08   0.120559E+08   0.120650E+08   0.120651E+08   0.120703E+08  -0.572503E+00   0.105676E+08   0.105676E+08   0.428464E+00
   0.439511E-03   0.120605E+08   0.120605E+08   0.940503E+07   0.939497E+07   0.120489E+08   0.120604E+08   0.120605E+08   0.120652E+08  -0.572246E+00   0.105636E+08   0.105636E+08   0.476375E+00
   0.491162E-03   0.120549E+08   0.120549E+08   0.821392E+07   0.820383E+07   0.120404E+08   0.120547E+08   0.120549E+08   0.120589E+08  -0.571934E+00   0.105587E+08   0.105587E+08   0.529085E+00
   0.548882E-03   0.120480E+08   0.120480E+08   0.693587E+07   0.692648E+07   0.120299E+08   0.120478E+08   0.120480E+08   0.120513E+08  -0.571555E+00   0.105526E+08   0.105526E+08   0.586917E+00
   0.613387E-03   0.120396E+08   0.120396E+08   0.562131E+07   0.561357E+07   0.120169E+08   0.120393E+08   0.120396E+08   0.120422E+08  -0.571099E+00   0.105452E+08   0.105452E+08   0.650184E+00
   0.685471E-03   0.120293E+08   0.120293E+08   0.434265E+07   0.433754E+07   0.120010E+08   0.120290E+08   0.120293E+08   0.120312E+08  -0.570552E+00   0.105361E+08   0.105361E+08   0.719200E+00
   0.766027E-03   0.120169E+08   0.120169E+08   0.318886E+07   0.318713E+07   0.119816E+08   0.120165E+08   0.120169E+08   0.120181E+08  -0.569902E+00   0.105251E+08   0.105251E+08   0.794293E+00
   0.856050E-03   0.120019E+08   0.120018E+08   0.224980E+07   0.225150E+07   0.119579E+08   0.120014E+08   0.120019E+08   0.120026E+08  -0.569134E+00   0.105118E+08   0.105118E+08   0.875833E+00
   0.956652E-03   0.119840E+08   0.119838E+08   0.158895E+07   0.159304E+07   0.119292E+08   0.119833E+08   0.119839E+08   0.119841E+08  -0.568229E+00   0.104958E+08   0.104958E+08   0.964270E+00
   0.106908E-02   0.119625E+08   0.119624E+08   0.121030E+07   0.121459E+07   0.118945E+08   0.119617E+08   0.119625E+08   0.119623E+08  -0.567169E+00   0.104768E+08   0.104768E+08   0.106017E+01
   0.119471E-02   0.119371E+08   0.119369E+08   0.103774E+07   0.103963E+07   0.118528E+08   0.119361E+08   0.119370E+08   0.119366E+08  -0.565927E+00   0.104541E+08   0.104541E+08   0.116423E+01
   0.133512E-02   0.119070E+08   0.119068E+08   0.935051E+06   0.933209E+06   0.118028E+08   0.119058E+08   0.119070E+08   0.119063E+08  -0.564474E+00   0.104275E+08   0.104275E+08   0.127727E+01
   0.149202E-02   0.118717E+08   0.118714E+08   0.782328E+06   0.778030E+06   0.117430E+08   0.118702E+08   0.118716E+08   0.118706E+08  -0.562773E+00   0.103962E+08   0.103962E+08   0.140014E+01
   0.166736E-02   0.118303E+08   0.118300E+08   0.569238E+06   0.565181E+06   0.116720E+08   0.118284E+08   0.118303E+08   0.118287E+08  -0.560784E+00   0.103596E+08   0.103596E+08   0.153368E+01
   0.186330E-02   0.117820E+08   0.117816E+08   0.398294E+06   0.394287E+06   0.115880E+08   0.117797E+08   0.117819E+08   0.117799E+08  -0.558463E+00   0.103169E+08   0.103169E+08   0.167871E+01
   0.208228E-02   0.117258E+08   0.117253E+08   0.337878E+06   0.329557E+06   0.114890E+08   0.117230E+08   0.117257E+08   0.117232E+08  -0.555766E+00   0.102672E+08   0.102672E+08   0.183612E+01
   0.232699E-02   0.116606E+08   0.116600E+08   0.302304E+06   0.289872E+06   0.113732E+08   0.116573E+08   0.116605E+08   0.116574E+08  -0.552644E+00   0.102097E+08   0.102097E+08   0.200694E+01
   0.260045E-02   0.115854E+08   0.115846E+08   0.212465E+06   0.206174E+06   0.112387E+08   0.115813E+08   0.115853E+08   0.115814E+08  -0.549040E+00   0.101433E+08   0.101433E+08   0.219226E+01
   0.290605E-02   0.114989E+08   0.114980E+08   0.156601E+06   0.158418E+06   0.110835E+08   0.114940E+08   0.114988E+08   0.114941E+08  -0.544898E+00   0.100670E+08   0.100670E+08   0.239317E+01
   0.324757E-02   0.113999E+08   0.113987E+08   0.139681E+06   0.138299E+06   0.109062E+08   0.113941E+08   0.113997E+08   0.113942E+08  -0.540156E+00   0.997969E+07   0.997966E+07   0.261082E+01
   0.362922E-02   0.112870E+08   0.112856E+08   0.979610E+05   0.956488E+05   0.107057E+08   0.112802E+08   0.112868E+08   0.112802E+08  -0.534754E+00   0.988019E+07   0.988016E+07   0.284641E+01
   0.405572E-02   0.111590E+08   0.111572E+08   0.885999E+05   0.846468E+05   0.104811E+08   0.111510E+08   0.111588E+08   0.111511E+08  -0.528629E+00   0.976739E+07   0.976735E+07   0.310114E+01
   0.453235E-02   0.110147E+08   0.110124E+08   0.624101E+05   0.593206E+05   0.102320E+08   0.110054E+08   0.110143E+08   0.110054E+08  -0.521723E+00   0.964020E+07   0.964015E+07   0.337616E+01
   0.506499E-02   0.108526E+08   0.108499E+08   0.508545E+05   0.505307E+05   0.995828E+07   0.108420E+08   0.108522E+08   0.108420E+08  -0.513977E+00   0.949756E+07   0.949750E+07   0.367252E+01
   0.512158E-02   0.108354E+08   0.108326E+08   0.486612E+05   0.483755E+05   0.992954E+07   0.108247E+08   0.108350E+08   0.108247E+08  -0.513155E+00   0.948241E+07   0.948235E+07   0.370337E+01
   0.517880E-02   0.108180E+08   0.108151E+08   0.465032E+05   0.462121E+05   0.990054E+07   0.108071E+08   0.108176E+08   0.108071E+08  -0.512323E+00   0.946710E+07   0.946703E+07   0.373444E+01
   0.523666E-02   0.108004E+08   0.107975E+08   0.445608E+05   0.442087E+05   0.987130E+07   0.107894E+08   0.108000E+08   0.107894E+08  -0.511482E+00   0.945161E+07   0.945154E+07   0.376573E+01
   0.529517E-02   0.107827E+08   0.107796E+08   0.429926E+05   0.425098E+05   0.984181E+07   0.107714E+08   0.107822E+08   0.107715E+08  -0.510632E+00   0.943596E+07   0.943589E+07   0.379725E+01
   0.535434E-02   0.107647E+08   0.107616E+08   0.419047E+05   0.412105E+05   0.981207E+07   0.107533E+08   0.107642E+08   0.107533E+08  -0.509773E+00   0.942014E+07   0.942007E+07   0.382899E+01
   0.541416E-02   0.107470E+08   0.107438E+08   0.413304E+05   0.403406E+05   0.978725E+07   0.107355E+08   0.107465E+08   0.107355E+08  -0.508928E+00   0.940459E+07   0.940452E+07   0.386096E+01
   0.547465E-02   0.107286E+08   0.107254E+08   0.412129E+05   0.398503E+05   0.975698E+07   0.107170E+08   0.107281E+08   0.107170E+08  -0.508051E+00   0.938844E+07   0.938836E+07   0.389316E+01
   0.553582E-02   0.107101E+08   0.107068E+08   0.414203E+05   0.396298E+05   0.972645E+07   0.106983E+08   0.107095E+08   0.106983E+08  -0.507165E+00   0.937212E+07   0.937204E+07   0.392558E+01
   0.559767E-02   0.106913E+08   0.106879E+08   0.417594E+05   0.395213E+05   0.969565E+07   0.106794E+08   0.106908E+08   0.106794E+08  -0.506269E+00   0.935562E+07   0.935555E+07   0.395822E+01
   0.566022E-02   0.106724E+08   0.106689E+08   0.420101E+05   0.393512E+05   0.966459E+07   0.106603E+08   0.106718E+08   0.106604E+08  -0.505364E+00   0.933896E+07   0.933888E+07   0.399110E+01
   0.572346E-02   0.106532E+08   0.106497E+08   0.419669E+05   0.389859E+05   0.963327E+07   0.106410E+08   0.106527E+08   0.106411E+08  -0.504449E+00   0.932212E+07   0.932204E+07   0.402420E+01
   0.578741E-02   0.106339E+08   0.106303E+08   0.414783E+05   0.383753E+05   0.960168E+07   0.106215E+08   0.106333E+08   0.106216E+08  -0.503525E+00   0.930511E+07   0.930503E+07   0.405753E+01
   0.585207E-02   0.106143E+08   0.106107E+08   0.404796E+05   0.375167E+05   0.956983E+07   0.106019E+08   0.106138E+08   0.106019E+08  -0.502592E+00   0.928792E+07   0.928784E+07   0.409109E+01
   0.591746E-02   0.105946E+08   0.105909E+08   0.390082E+05   0.364547E+05   0.953771E+07   0.105820E+08   0.105940E+08   0.105820E+08  -0.501648E+00   0.927056E+07   0.927047E+07   0.412488E+01
   0.598357E-02   0.105747E+08   0.105708E+08   0.371995E+05   0.352772E+05   0.950532E+07   0.105619E+08   0.105741E+08   0.105619E+08  -0.500695E+00   0.925302E+07   0.925293E+07   0.415889E+01
   0.605043E-02   0.105545E+08   0.105506E+08   0.352606E+05   0.341005E+05   0.947267E+07   0.105416E+08   0.105539E+08   0.105416E+08  -0.499733E+00   0.923530E+07   0.923521E+07   0.419314E+01
   0.611803E-02   0.105342E+08   0.105302E+08   0.334272E+05   0.330453E+05   0.943974E+07   0.105210E+08   0.105335E+08   0.105211E+08  -0.498761E+00   0.921740E+07   0.921731E+07   0.422761E+01
   0.618639E-02   0.105136E+08   0.105095E+08   0.319122E+05   0.322090E+05   0.940655E+07   0.105003E+08   0.105130E+08   0.105004E+08  -0.497779E+00   0.919932E+07   0.919923E+07   0.426231E+01
   0.625551E-02   0.104928E+08   0.104887E+08   0.308564E+05   0.316412E+05   0.937308E+07   0.104794E+08   0.104922E+08   0.104794E+08  -0.496787E+00   0.918106E+07   0.918097E+07   0.429724E+01
   0.632540E-02   0.104719E+08   0.104676E+08   0.302933E+05   0.313282E+05   0.933934E+07   0.104583E+08   0.104712E+08   0.104583E+08  -0.495785E+00   0.916262E+07   0.916252E+07   0.433240E+01
   0.639608E-02   0.104507E+08   0.104464E+08   0.301386E+05   0.311926E+05   0.930532E+07   0.104369E+08   0.104500E+08   0.104370E+08  -0.494773E+00   0.914399E+07   0.914390E+07   0.436779E+01
   0.646754E-02   0.104293E+08   0.104249E+08   0.302077E+05   0.311104E+05   0.927104E+07   0.104154E+08   0.104286E+08   0.104154E+08  -0.493751E+00   0.912519E+07   0.912509E+07   0.440340E+01
   0.653980E-02   0.104077E+08   0.104032E+08   0.302595E+05   0.309402E+05   0.923648E+07   0.103936E+08   0.104070E+08   0.103936E+08  -0.492720E+00   0.910620E+07   0.910610E+07   0.443924E+01
   0.661287E-02   0.103859E+08   0.103813E+08   0.300570E+05   0.305611E+05   0.920164E+07   0.103717E+08   0.103852E+08   0.103717E+08  -0.491678E+00   0.908702E+07   0.908692E+07   0.447531E+01
   0.668676E-02   0.103639E+08   0.103592E+08   0.294307E+05   0.299068E+05   0.916652E+07   0.103495E+08   0.103631E+08   0.103495E+08  -0.490626E+00   0.906766E+07   0.906755E+07   0.451160E+01
   0.676147E-02   0.103416E+08   0.103368E+08   0.283269E+05   0.289864E+05   0.913113E+07   0.103271E+08   0.103409E+08   0.103271E+08  -0.489564E+00   0.904811E+07   0.904800E+07   0.454812E+01
   0.683702E-02   0.103192E+08   0.103143E+08   0.268287E+05   0.278861E+05   0.909546E+07   0.103044E+08   0.103184E+08   0.103045E+08  -0.488492E+00   0.902837E+07   0.902826E+07   0.458487E+01
   0.691341E-02   0.102964E+08   0.102914E+08   0.251386E+05   0.267465E+05   0.905830E+07   0.102815E+08   0.102956E+08   0.102815E+08  -0.487402E+00   0.900831E+07   0.900820E+07   0.462183E+01
   0.699065E-02   0.102735E+08   0.102684E+08   0.235288E+05   0.257251E+05   0.902204E+07   0.102584E+08   0.102727E+08   0.102584E+08  -0.486309E+00   0.898819E+07   0.898808E+07   0.465903E+01
   0.706876E-02   0.102504E+08   0.102451E+08   0.222664E+05   0.249474E+05   0.898551E+07   0.102351E+08   0.102496E+08   0.102351E+08  -0.485205E+00   0.896788E+07   0.896777E+07   0.469644E+01
   0.714774E-02   0.102270E+08   0.102217E+08   0.215380E+05   0.244681E+05   0.894870E+07   0.102116E+08   0.102262E+08   0.102116E+08  -0.484091E+00   0.894738E+07   0.894727E+07   0.473407E+01
   0.722760E-02   0.102035E+08   0.101981E+08   0.213930E+05   0.242515E+05   0.891161E+07   0.101879E+08   0.102027E+08   0.101879E+08  -0.482967E+00   0.892669E+07   0.892657E+07   0.477192E+01
   0.730835E-02   0.101797E+08   0.101742E+08   0.217247E+05   0.241806E+05   0.887424E+07   0.101640E+08   0.101789E+08   0.101640E+08  -0.481832E+00   0.890580E+07   0.890568E+07   0.480999E+01
   0.739001E-02   0.101557E+08   0.101501E+08   0.222981E+05   0.240922E+05   0.883660E+07   0.101398E+08   0.101549E+08   0.101398E+08  -0.480687E+00   0.888472E+07   0.888460E+07   0.484828E+01
   0.747258E-02   0.101315E+08   0.101258E+08   0.228175E+05   0.238317E+05   0.879868E+07   0.101154E+08   0.101306E+08   0.101154E+08  -0.479531E+00   0.886345E+07   0.886332E+07   0.488678E+01
   0.755607E-02   0.101071E+08   0.101012E+08   0.230148E+05   0.233054E+05   0.876048E+07   0.100908E+08   0.101062E+08   0.100908E+08  -0.478364E+00   0.884198E+07   0.884185E+07   0.492550E+01
   0.764050E-02   0.100825E+08   0.100764E+08   0.227313E+05   0.225158E+05   0.872200E+07   0.100660E+08   0.100815E+08   0.100660E+08  -0.477187E+00   0.882031E+07   0.882018E+07   0.496442E+01
   0.772586E-02   0.100576E+08   0.100514E+08   0.219647E+05   0.215629E+05   0.868325E+07   0.100409E+08   0.100566E+08   0.100409E+08  -0.475999E+00   0.879845E+07   0.879832E+07   0.500356E+01
   0.781218E-02   0.100325E+08   0.100262E+08   0.208651E+05   0.206100E+05   0.864423E+07   0.100156E+08   0.100315E+08   0.100157E+08  -0.474800E+00   0.877639E+07   0.877625E+07   0.504290E+01
   0.789947E-02   0.100071E+08   0.100007E+08   0.196782E+05   0.198245E+05   0.860493E+07   0.999013E+07   0.100061E+08   0.999014E+07  -0.473591E+00   0.875413E+07   0.875399E+07   0.508245E+01
   0.798773E-02   0.998156E+07   0.997503E+07   0.186560E+05   0.193135E+05   0.856536E+07   0.996438E+07   0.998055E+07   0.996440E+07  -0.472370E+00   0.873167E+07   0.873153E+07   0.512219E+01
   0.807698E-02   0.995577E+07   0.994910E+07   0.179655E+05   0.190813E+05   0.852552E+07   0.993841E+07   0.995474E+07   0.993842E+07  -0.471139E+00   0.870901E+07   0.870887E+07   0.516214E+01
   0.816722E-02   0.992975E+07   0.992294E+07   0.176303E+05   0.190248E+05   0.848540E+07   0.991221E+07   0.992869E+07   0.991222E+07  -0.469896E+00   0.868615E+07   0.868601E+07   0.520228E+01
   0.825848E-02   0.990350E+07   0.989655E+07   0.175289E+05   0.189737E+05   0.844502E+07   0.988577E+07   0.990242E+07   0.988578E+07  -0.468643E+00   0.866309E+07   0.866294E+07   0.524262E+01
   0.835075E-02   0.987701E+07   0.986992E+07   0.174510E+05   0.187598E+05   0.840437E+07   0.985910E+07   0.987591E+07   0.985911E+07  -0.467379E+00   0.863982E+07   0.863968E+07   0.528315E+01
   0.844405E-02   0.985034E+07   0.984311E+07   0.171906E+05   0.182883E+05   0.836381E+07   0.983225E+07   0.984922E+07   0.983226E+07  -0.466106E+00   0.861640E+07   0.861625E+07   0.532387E+01
   0.853840E-02   0.982339E+07   0.981602E+07   0.166364E+05   0.175803E+05   0.832264E+07   0.980512E+07   0.982225E+07   0.980513E+07  -0.464820E+00   0.859273E+07   0.859258E+07   0.536477E+01
   0.863380E-02   0.979621E+07   0.978868E+07   0.158225E+05   0.167658E+05   0.828120E+07   0.977775E+07   0.979504E+07   0.977776E+07  -0.463522E+00   0.856886E+07   0.856870E+07   0.540584E+01
   0.873027E-02   0.976879E+07   0.976111E+07   0.149122E+05   0.160266E+05   0.823951E+07   0.975015E+07   0.976760E+07   0.975016E+07  -0.462214E+00   0.854478E+07   0.854462E+07   0.544710E+01
   0.882781E-02   0.974114E+07   0.973330E+07   0.141240E+05   0.155130E+05   0.819755E+07   0.972231E+07   0.973992E+07   0.972231E+07  -0.460894E+00   0.852050E+07   0.852033E+07   0.548853E+01
   0.892644E-02   0.971325E+07   0.970525E+07   0.136295E+05   0.152725E+05   0.815533E+07   0.969423E+07   0.971201E+07   0.969424E+07  -0.459563E+00   0.849600E+07   0.849584E+07   0.553012E+01
   0.902618E-02   0.968512E+07   0.967696E+07   0.134735E+05   0.152248E+05   0.811286E+07   0.966591E+07   0.968385E+07   0.966592E+07  -0.458220E+00   0.847130E+07   0.847113E+07   0.557188E+01
   0.912703E-02   0.965675E+07   0.964843E+07   0.135553E+05   0.151993E+05   0.807013E+07   0.963735E+07   0.965546E+07   0.963736E+07  -0.456866E+00   0.844639E+07   0.844622E+07   0.561380E+01
   0.922901E-02   0.962814E+07   0.961965E+07   0.136817E+05   0.150196E+05   0.802714E+07   0.960855E+07   0.962682E+07   0.960856E+07  -0.455501E+00   0.842127E+07   0.842110E+07   0.565587E+01
   0.933212E-02   0.959929E+07   0.959063E+07   0.136678E+05   0.145938E+05   0.798390E+07   0.957951E+07   0.959795E+07   0.957952E+07  -0.454124E+00   0.839594E+07   0.839577E+07   0.569809E+01
   0.943639E-02   0.957020E+07   0.956137E+07   0.134310E+05   0.139641E+05   0.794041E+07   0.955023E+07   0.956883E+07   0.955024E+07  -0.452736E+00   0.837040E+07   0.837022E+07   0.574045E+01
   0.954182E-02   0.954087E+07   0.953186E+07   0.130278E+05   0.132860E+05   0.789667E+07   0.952070E+07   0.953947E+07   0.952071E+07  -0.451336E+00   0.834465E+07   0.834447E+07   0.578295E+01
   0.964844E-02   0.951129E+07   0.950210E+07   0.126092E+05   0.127448E+05   0.785268E+07   0.949094E+07   0.950986E+07   0.949094E+07  -0.449925E+00   0.831869E+07   0.831850E+07   0.582558E+01
   0.975624E-02   0.948147E+07   0.947209E+07   0.123184E+05   0.124521E+05   0.780844E+07   0.946092E+07   0.948001E+07   0.946093E+07  -0.448502E+00   0.829251E+07   0.829232E+07   0.586833E+01
   0.986524E-02   0.945140E+07   0.944184E+07   0.121894E+05   0.123814E+05   0.776395E+07   0.943066E+07   0.944992E+07   0.943067E+07  -0.447068E+00   0.826612E+07   0.826593E+07   0.591121E+01
   0.997547E-02   0.942107E+07   0.941132E+07   0.121128E+05   0.123811E+05   0.771913E+07   0.940014E+07   0.941956E+07   0.940014E+07  -0.445621E+00   0.823950E+07   0.823930E+07   0.595419E+01
   0.100869E-01   0.939051E+07   0.938057E+07   0.118965E+05   0.122635E+05   0.767415E+07   0.936938E+07   0.938896E+07   0.936939E+07  -0.444163E+00   0.821268E+07   0.821248E+07   0.599728E+01
   0.101996E-01   0.935970E+07   0.934956E+07   0.113932E+05   0.119179E+05   0.762893E+07   0.933838E+07   0.935812E+07   0.933838E+07  -0.442693E+00   0.818564E+07   0.818543E+07   0.604047E+01
   0.103136E-01   0.932864E+07   0.931830E+07   0.106161E+05   0.113809E+05   0.758347E+07   0.930712E+07   0.932704E+07   0.930713E+07  -0.441211E+00   0.815838E+07   0.815817E+07   0.608375E+01
   0.104288E-01   0.929733E+07   0.928679E+07   0.976434E+04   0.108142E+05   0.753777E+07   0.927562E+07   0.929570E+07   0.927562E+07  -0.439718E+00   0.813091E+07   0.813070E+07   0.612711E+01
   0.105453E-01   0.926577E+07   0.925502E+07   0.912431E+04   0.104018E+05   0.749184E+07   0.924386E+07   0.926410E+07   0.924387E+07  -0.438212E+00   0.810322E+07   0.810300E+07   0.617055E+01
   0.106632E-01   0.923396E+07   0.922300E+07   0.889877E+04   0.102283E+05   0.744567E+07   0.921186E+07   0.923226E+07   0.921186E+07  -0.436695E+00   0.807531E+07   0.807509E+07   0.621405E+01
   0.107823E-01   0.920190E+07   0.919073E+07   0.906864E+04   0.102206E+05   0.739928E+07   0.917960E+07   0.920016E+07   0.917960E+07  -0.435166E+00   0.804718E+07   0.804695E+07   0.625760E+01
   0.109028E-01   0.916958E+07   0.915819E+07   0.938737E+04   0.101966E+05   0.735265E+07   0.914708E+07   0.916782E+07   0.914709E+07  -0.433624E+00   0.801883E+07   0.801860E+07   0.630121E+01
   0.110246E-01   0.913701E+07   0.912540E+07   0.952778E+04   0.999166E+04   0.730580E+07   0.911432E+07   0.913521E+07   0.911432E+07  -0.432071E+00   0.799025E+07   0.799002E+07   0.634485E+01
   0.111478E-01   0.910419E+07   0.909235E+07   0.929589E+04   0.957746E+04   0.725874E+07   0.908130E+07   0.910235E+07   0.908130E+07  -0.430506E+00   0.796146E+07   0.796122E+07   0.638851E+01
   0.112723E-01   0.907111E+07   0.905904E+07   0.876688E+04   0.908361E+04   0.721145E+07   0.904802E+07   0.906923E+07   0.904802E+07  -0.428928E+00   0.793244E+07   0.793220E+07   0.643220E+01
   0.113983E-01   0.903777E+07   0.902547E+07   0.823695E+04   0.870237E+04   0.716395E+07   0.901448E+07   0.903586E+07   0.901449E+07  -0.427338E+00   0.790320E+07   0.790295E+07   0.647589E+01
   0.115256E-01   0.900418E+07   0.899165E+07   0.800916E+04   0.854211E+04   0.711627E+07   0.898070E+07   0.900224E+07   0.898070E+07  -0.425737E+00   0.787374E+07   0.787349E+07   0.651958E+01
   0.116544E-01   0.897033E+07   0.895755E+07   0.815826E+04   0.854199E+04   0.706836E+07   0.894665E+07   0.896835E+07   0.894665E+07  -0.424122E+00   0.784405E+07   0.784379E+07   0.656325E+01
   0.117846E-01   0.893622E+07   0.892320E+07   0.845267E+04   0.851870E+04   0.702025E+07   0.891234E+07   0.893420E+07   0.891235E+07  -0.422496E+00   0.781414E+07   0.781388E+07   0.660689E+01
   0.119163E-01   0.890186E+07   0.888858E+07   0.850907E+04   0.831433E+04   0.697195E+07   0.887778E+07   0.889979E+07   0.887778E+07  -0.420857E+00   0.778400E+07   0.778373E+07   0.665049E+01
   0.120494E-01   0.886722E+07   0.885370E+07   0.808004E+04   0.792741E+04   0.692346E+07   0.884295E+07   0.886512E+07   0.884295E+07  -0.419206E+00   0.775363E+07   0.775336E+07   0.669404E+01
   0.121841E-01   0.883234E+07   0.881856E+07   0.725851E+04   0.751536E+04   0.687479E+07   0.880786E+07   0.883020E+07   0.880787E+07  -0.417543E+00   0.772304E+07   0.772276E+07   0.673752E+01
   0.123202E-01   0.879718E+07   0.878314E+07   0.642932E+04   0.725963E+04   0.682595E+07   0.877252E+07   0.879501E+07   0.877252E+07  -0.415867E+00   0.769222E+07   0.769194E+07   0.678093E+01
   0.124579E-01   0.876177E+07   0.874747E+07   0.599016E+04   0.720577E+04   0.677693E+07   0.873691E+07   0.875955E+07   0.873691E+07  -0.414179E+00   0.766117E+07   0.766089E+07   0.682423E+01
   0.125970E-01   0.872610E+07   0.871152E+07   0.605561E+04   0.722137E+04   0.672775E+07   0.870104E+07   0.872384E+07   0.870104E+07  -0.412479E+00   0.762990E+07   0.762961E+07   0.686743E+01
   0.127378E-01   0.869016E+07   0.867531E+07   0.638509E+04   0.711634E+04   0.667840E+07   0.866491E+07   0.868786E+07   0.866491E+07  -0.410766E+00   0.759839E+07   0.759810E+07   0.691051E+01
   0.128801E-01   0.865396E+07   0.863883E+07   0.659646E+04   0.682049E+04   0.662890E+07   0.862851E+07   0.865161E+07   0.862852E+07  -0.409041E+00   0.756666E+07   0.756636E+07   0.695344E+01
   0.130240E-01   0.861750E+07   0.860209E+07   0.648259E+04   0.645134E+04   0.657925E+07   0.859185E+07   0.861510E+07   0.859186E+07  -0.407303E+00   0.753470E+07   0.753439E+07   0.699622E+01
   0.131695E-01   0.858077E+07   0.856507E+07   0.615495E+04   0.620046E+04   0.652945E+07   0.855493E+07   0.857833E+07   0.855493E+07  -0.405552E+00   0.750250E+07   0.750219E+07   0.703883E+01
   0.133167E-01   0.854377E+07   0.852779E+07   0.589327E+04   0.614314E+04   0.647950E+07   0.851774E+07   0.854129E+07   0.851774E+07  -0.403790E+00   0.747008E+07   0.746977E+07   0.708125E+01
   0.134655E-01   0.850651E+07   0.849024E+07   0.585403E+04   0.616124E+04   0.642942E+07   0.848029E+07   0.850399E+07   0.848030E+07  -0.402014E+00   0.743743E+07   0.743711E+07   0.712346E+01
   0.136159E-01   0.846899E+07   0.845241E+07   0.592341E+04   0.606451E+04   0.637919E+07   0.844258E+07   0.846642E+07   0.844258E+07  -0.400226E+00   0.740455E+07   0.740422E+07   0.716545E+01
   0.137681E-01   0.843120E+07   0.841432E+07   0.585340E+04   0.579118E+04   0.632883E+07   0.840460E+07   0.842858E+07   0.840460E+07  -0.398426E+00   0.737144E+07   0.737110E+07   0.720719E+01
   0.139219E-01   0.839314E+07   0.837596E+07   0.552976E+04   0.547502E+04   0.627834E+07   0.836635E+07   0.839047E+07   0.836635E+07  -0.396613E+00   0.733809E+07   0.733775E+07   0.724867E+01
