#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.613387E-03   0.198295E+08   0.198295E+08   0.388651E+07   0.388657E+07   0.198030E+08   0.198292E+08   0.198295E+08   0.198302E+08  -0.470130E+00   0.104240E+08   0.104240E+08   0.329917E+00
   0.685471E-03   0.198118E+08   0.198118E+08   0.252566E+07   0.252877E+07   0.197787E+08   0.198115E+08   0.198118E+08   0.198121E+08  -0.469682E+00   0.104145E+08   0.104145E+08   0.363986E+00
   0.766027E-03   0.197906E+08   0.197905E+08   0.166189E+07   0.166637E+07   0.197494E+08   0.197901E+08   0.197906E+08   0.197906E+08  -0.469152E+00   0.104032E+08   0.104032E+08   0.401008E+00
   0.856050E-03   0.197652E+08   0.197651E+08   0.124137E+07   0.124462E+07   0.197139E+08   0.197646E+08   0.197652E+08   0.197649E+08  -0.468530E+00   0.103896E+08   0.103896E+08   0.441234E+00
   0.956652E-03   0.197350E+08   0.197349E+08   0.107848E+07   0.107821E+07   0.196712E+08   0.197342E+08   0.197350E+08   0.197345E+08  -0.467798E+00   0.103735E+08   0.103735E+08   0.484965E+00
   0.106908E-02   0.196991E+08   0.196990E+08   0.934043E+06   0.930007E+06   0.196199E+08   0.196982E+08   0.196991E+08   0.196984E+08  -0.466935E+00   0.103545E+08   0.103545E+08   0.532539E+00
   0.119471E-02   0.196568E+08   0.196566E+08   0.673232E+06   0.667590E+06   0.195586E+08   0.196556E+08   0.196567E+08   0.196558E+08  -0.465920E+00   0.103321E+08   0.103321E+08   0.584310E+00
   0.133512E-02   0.196069E+08   0.196067E+08   0.377551E+06   0.371905E+06   0.194854E+08   0.196055E+08   0.196069E+08   0.196056E+08  -0.464726E+00   0.103057E+08   0.103057E+08   0.640631E+00
   0.149202E-02   0.195483E+08   0.195481E+08   0.228350E+06   0.220012E+06   0.193984E+08   0.195466E+08   0.195483E+08   0.195466E+08  -0.463325E+00   0.102747E+08   0.102747E+08   0.701867E+00
   0.166736E-02   0.194798E+08   0.194795E+08   0.220845E+06   0.206799E+06   0.192953E+08   0.194777E+08   0.194798E+08   0.194777E+08  -0.461688E+00   0.102385E+08   0.102385E+08   0.768420E+00
   0.186330E-02   0.193999E+08   0.193995E+08   0.162682E+06   0.149851E+06   0.191737E+08   0.193973E+08   0.193998E+08   0.193973E+08  -0.459780E+00   0.101963E+08   0.101963E+08   0.840740E+00
   0.208228E-02   0.193070E+08   0.193065E+08   0.622891E+05   0.598638E+05   0.190308E+08   0.193038E+08   0.193069E+08   0.193038E+08  -0.457561E+00   0.101473E+08   0.101473E+08   0.919295E+00
   0.232699E-02   0.191994E+08   0.191987E+08   0.603026E+05   0.591998E+05   0.188638E+08   0.191954E+08   0.191993E+08   0.191954E+08  -0.454992E+00   0.100905E+08   0.100905E+08   0.100457E+01
   0.260045E-02   0.190751E+08   0.190743E+08   0.380586E+05   0.313582E+05   0.186699E+08   0.190704E+08   0.190750E+08   0.190704E+08  -0.452026E+00   0.100250E+08   0.100249E+08   0.109710E+01
   0.290605E-02   0.189323E+08   0.189313E+08   0.218757E+05   0.147678E+05   0.184461E+08   0.189266E+08   0.189321E+08   0.189266E+08  -0.448617E+00   0.994962E+07   0.994961E+07   0.119745E+01
   0.324757E-02   0.187688E+08   0.187676E+08   0.192143E+05   0.886187E+04   0.181900E+08   0.187620E+08   0.187686E+08   0.187620E+08  -0.444715E+00   0.986341E+07   0.986340E+07   0.130617E+01
   0.362922E-02   0.185825E+08   0.185810E+08   0.105988E+05   0.430403E+04   0.178992E+08   0.185745E+08   0.185823E+08   0.185745E+08  -0.440270E+00   0.976521E+07   0.976520E+07   0.142388E+01
   0.405572E-02   0.183713E+08   0.183694E+08   0.184264E+04  -0.438601E+04   0.175719E+08   0.183619E+08   0.183710E+08   0.183619E+08  -0.435230E+00   0.965392E+07   0.965390E+07   0.155117E+01
   0.453235E-02   0.181331E+08   0.181308E+08   0.658190E+04   0.615602E+04   0.172065E+08   0.181221E+08   0.181327E+08   0.181221E+08  -0.429547E+00   0.952846E+07   0.952843E+07   0.168860E+01
   0.506499E-02   0.178659E+08   0.178630E+08   0.499807E+04   0.186357E+05   0.168017E+08   0.178533E+08   0.178654E+08   0.178533E+08  -0.423174E+00   0.938780E+07   0.938778E+07   0.183672E+01
   0.512158E-02   0.178375E+08   0.178346E+08   0.437668E+04   0.184353E+05   0.167590E+08   0.178247E+08   0.178370E+08   0.178247E+08  -0.422497E+00   0.937286E+07   0.937284E+07   0.185214E+01
   0.517880E-02   0.178088E+08   0.178058E+08   0.315060E+04   0.181759E+05   0.167159E+08   0.177958E+08   0.178083E+08   0.177959E+08  -0.421813E+00   0.935776E+07   0.935773E+07   0.186767E+01
   0.523666E-02   0.177798E+08   0.177768E+08   0.160144E+04   0.179446E+05   0.166724E+08   0.177667E+08   0.177793E+08   0.177667E+08  -0.421121E+00   0.934250E+07   0.934247E+07   0.188331E+01
   0.529517E-02   0.177504E+08   0.177474E+08   0.117111E+03   0.178248E+05   0.166285E+08   0.177372E+08   0.177500E+08   0.177372E+08  -0.420422E+00   0.932707E+07   0.932704E+07   0.189906E+01
   0.535434E-02   0.177208E+08   0.177177E+08  -0.914985E+03   0.178766E+05   0.165841E+08   0.177073E+08   0.177203E+08   0.177073E+08  -0.419715E+00   0.931148E+07   0.931144E+07   0.191493E+01
   0.541416E-02   0.176916E+08   0.176884E+08  -0.122065E+04   0.181162E+05   0.165454E+08   0.176780E+08   0.176911E+08   0.176780E+08  -0.419020E+00   0.929615E+07   0.929612E+07   0.193091E+01
   0.547465E-02   0.176614E+08   0.176581E+08  -0.722264E+03   0.184967E+05   0.165002E+08   0.176476E+08   0.176608E+08   0.176476E+08  -0.418299E+00   0.928023E+07   0.928019E+07   0.194700E+01
   0.553582E-02   0.176308E+08   0.176274E+08   0.430459E+03   0.189158E+05   0.164546E+08   0.176168E+08   0.176303E+08   0.176168E+08  -0.417569E+00   0.926414E+07   0.926411E+07   0.196321E+01
   0.559767E-02   0.175999E+08   0.175965E+08   0.190090E+04   0.192337E+05   0.164086E+08   0.175857E+08   0.175993E+08   0.175857E+08  -0.416832E+00   0.924788E+07   0.924785E+07   0.197952E+01
   0.566022E-02   0.175686E+08   0.175652E+08   0.326427E+04   0.193157E+05   0.163621E+08   0.175543E+08   0.175681E+08   0.175543E+08  -0.416088E+00   0.923146E+07   0.923142E+07   0.199596E+01
   0.572346E-02   0.175371E+08   0.175335E+08   0.413792E+04   0.190798E+05   0.163151E+08   0.175226E+08   0.175365E+08   0.175226E+08  -0.415335E+00   0.921486E+07   0.921483E+07   0.201250E+01
   0.578741E-02   0.175052E+08   0.175016E+08   0.430149E+04   0.185341E+05   0.162678E+08   0.174905E+08   0.175046E+08   0.174905E+08  -0.414575E+00   0.919809E+07   0.919806E+07   0.202916E+01
   0.585207E-02   0.174730E+08   0.174693E+08   0.376591E+04   0.177857E+05   0.162200E+08   0.174581E+08   0.174724E+08   0.174581E+08  -0.413807E+00   0.918115E+07   0.918112E+07   0.204594E+01
   0.591746E-02   0.174404E+08   0.174367E+08   0.276516E+04   0.170142E+05   0.161718E+08   0.174254E+08   0.174399E+08   0.174254E+08  -0.413031E+00   0.916404E+07   0.916400E+07   0.206282E+01
   0.598357E-02   0.174076E+08   0.174037E+08   0.167027E+04   0.164133E+05   0.161231E+08   0.173923E+08   0.174070E+08   0.173923E+08  -0.412247E+00   0.914675E+07   0.914671E+07   0.207983E+01
   0.605043E-02   0.173744E+08   0.173704E+08   0.853864E+03   0.161187E+05   0.160740E+08   0.173589E+08   0.173737E+08   0.173589E+08  -0.411455E+00   0.912929E+07   0.912925E+07   0.209694E+01
   0.611803E-02   0.173408E+08   0.173368E+08   0.553518E+03   0.161517E+05   0.160244E+08   0.173252E+08   0.173402E+08   0.173252E+08  -0.410656E+00   0.911165E+07   0.911161E+07   0.211418E+01
   0.618639E-02   0.173069E+08   0.173028E+08   0.786089E+03   0.164025E+05   0.159744E+08   0.172911E+08   0.173063E+08   0.172911E+08  -0.409848E+00   0.909383E+07   0.909379E+07   0.213152E+01
   0.625551E-02   0.172727E+08   0.172685E+08   0.134825E+04   0.166665E+05   0.159239E+08   0.172566E+08   0.172720E+08   0.172566E+08  -0.409032E+00   0.907584E+07   0.907580E+07   0.214898E+01
   0.632540E-02   0.172381E+08   0.172338E+08   0.190597E+04   0.167234E+05   0.158730E+08   0.172219E+08   0.172375E+08   0.172219E+08  -0.408208E+00   0.905767E+07   0.905763E+07   0.216656E+01
   0.639608E-02   0.172032E+08   0.171988E+08   0.213889E+04   0.164308E+05   0.158217E+08   0.171868E+08   0.172025E+08   0.171868E+08  -0.407375E+00   0.903932E+07   0.903928E+07   0.218425E+01
   0.646754E-02   0.171680E+08   0.171635E+08   0.188056E+04   0.157902E+05   0.157699E+08   0.171513E+08   0.171673E+08   0.171513E+08  -0.406535E+00   0.902079E+07   0.902074E+07   0.220205E+01
   0.653980E-02   0.171324E+08   0.171278E+08   0.119312E+04   0.149548E+05   0.157176E+08   0.171155E+08   0.171317E+08   0.171155E+08  -0.405686E+00   0.900208E+07   0.900203E+07   0.221996E+01
   0.661287E-02   0.170964E+08   0.170918E+08   0.340902E+03   0.141678E+05   0.156649E+08   0.170794E+08   0.170957E+08   0.170794E+08  -0.404829E+00   0.898318E+07   0.898314E+07   0.223799E+01
   0.668676E-02   0.170601E+08   0.170554E+08  -0.328878E+03   0.136545E+05   0.156117E+08   0.170429E+08   0.170594E+08   0.170429E+08  -0.403964E+00   0.896411E+07   0.896406E+07   0.225614E+01
   0.676147E-02   0.170235E+08   0.170186E+08  -0.546410E+03   0.135163E+05   0.155581E+08   0.170060E+08   0.170227E+08   0.170060E+08  -0.403091E+00   0.894485E+07   0.894480E+07   0.227439E+01
   0.683702E-02   0.169865E+08   0.169815E+08  -0.245485E+03   0.136765E+05   0.155040E+08   0.169688E+08   0.169857E+08   0.169688E+08  -0.402209E+00   0.892541E+07   0.892536E+07   0.229276E+01
   0.691341E-02   0.169489E+08   0.169438E+08   0.407210E+03   0.139118E+05   0.154481E+08   0.169310E+08   0.169481E+08   0.169310E+08  -0.401312E+00   0.890565E+07   0.890560E+07   0.231124E+01
   0.699065E-02   0.169112E+08   0.169060E+08   0.109748E+04   0.139601E+05   0.153930E+08   0.168930E+08   0.169104E+08   0.168930E+08  -0.400413E+00   0.888583E+07   0.888578E+07   0.232983E+01
   0.706876E-02   0.168731E+08   0.168678E+08   0.152457E+04   0.136528E+05   0.153375E+08   0.168547E+08   0.168723E+08   0.168547E+08  -0.399505E+00   0.886583E+07   0.886578E+07   0.234853E+01
   0.714774E-02   0.168347E+08   0.168293E+08   0.155427E+04   0.130070E+05   0.152816E+08   0.168161E+08   0.168338E+08   0.168161E+08  -0.398589E+00   0.884563E+07   0.884558E+07   0.236734E+01
   0.722760E-02   0.167959E+08   0.167904E+08   0.128147E+04   0.122217E+05   0.152251E+08   0.167771E+08   0.167950E+08   0.167771E+08  -0.397664E+00   0.882525E+07   0.882520E+07   0.238627E+01
   0.730835E-02   0.167567E+08   0.167511E+08   0.963334E+03   0.115752E+05   0.151682E+08   0.167377E+08   0.167558E+08   0.167377E+08  -0.396731E+00   0.880468E+07   0.880463E+07   0.240530E+01
   0.739001E-02   0.167172E+08   0.167115E+08   0.856140E+03   0.112713E+05   0.151109E+08   0.166980E+08   0.167163E+08   0.166980E+08  -0.395789E+00   0.878392E+07   0.878387E+07   0.242444E+01
   0.747258E-02   0.166773E+08   0.166715E+08   0.104858E+04   0.113222E+05   0.150530E+08   0.166578E+08   0.166764E+08   0.166579E+08  -0.394838E+00   0.876297E+07   0.876292E+07   0.244368E+01
   0.755607E-02   0.166370E+08   0.166311E+08   0.139440E+04   0.115365E+05   0.149947E+08   0.166174E+08   0.166361E+08   0.166174E+08  -0.393879E+00   0.874183E+07   0.874178E+07   0.246304E+01
   0.764050E-02   0.165964E+08   0.165903E+08   0.159517E+04   0.116278E+05   0.149360E+08   0.165765E+08   0.165955E+08   0.165765E+08  -0.392911E+00   0.872050E+07   0.872044E+07   0.248250E+01
   0.772586E-02   0.165554E+08   0.165492E+08   0.139362E+04   0.113868E+05   0.148768E+08   0.165353E+08   0.165545E+08   0.165353E+08  -0.391934E+00   0.869897E+07   0.869892E+07   0.250206E+01
   0.781218E-02   0.165141E+08   0.165077E+08   0.761247E+03   0.108121E+05   0.148171E+08   0.164937E+08   0.165131E+08   0.164937E+08  -0.390948E+00   0.867725E+07   0.867719E+07   0.252173E+01
   0.789947E-02   0.164723E+08   0.164659E+08  -0.463943E+02   0.101159E+05   0.147569E+08   0.164517E+08   0.164713E+08   0.164517E+08  -0.389953E+00   0.865534E+07   0.865528E+07   0.254150E+01
   0.798773E-02   0.164302E+08   0.164236E+08  -0.620198E+03   0.959087E+04   0.146963E+08   0.164094E+08   0.164292E+08   0.164094E+08  -0.388949E+00   0.863323E+07   0.863317E+07   0.256137E+01
   0.807698E-02   0.163877E+08   0.163810E+08  -0.647924E+03   0.941941E+04   0.146353E+08   0.163667E+08   0.163867E+08   0.163667E+08  -0.387937E+00   0.861092E+07   0.861086E+07   0.258134E+01
   0.816722E-02   0.163449E+08   0.163380E+08  -0.127048E+03   0.954855E+04   0.145738E+08   0.163236E+08   0.163438E+08   0.163236E+08  -0.386915E+00   0.858842E+07   0.858836E+07   0.260141E+01
   0.825848E-02   0.163016E+08   0.162946E+08   0.611539E+03   0.972239E+04   0.145118E+08   0.162801E+08   0.163005E+08   0.162801E+08  -0.385885E+00   0.856572E+07   0.856566E+07   0.262157E+01
   0.835075E-02   0.162580E+08   0.162508E+08   0.110625E+04   0.965800E+04   0.144493E+08   0.162362E+08   0.162569E+08   0.162363E+08  -0.384845E+00   0.854282E+07   0.854276E+07   0.264183E+01
   0.844405E-02   0.162141E+08   0.162068E+08   0.107357E+04   0.924756E+04   0.143868E+08   0.161921E+08   0.162129E+08   0.161921E+08  -0.383798E+00   0.851977E+07   0.851970E+07   0.266219E+01
   0.853840E-02   0.161697E+08   0.161622E+08   0.611107E+03   0.863969E+04   0.143235E+08   0.161475E+08   0.161685E+08   0.161475E+08  -0.382741E+00   0.849648E+07   0.849641E+07   0.268263E+01
   0.863380E-02   0.161249E+08   0.161173E+08   0.135831E+03   0.813272E+04   0.142597E+08   0.161025E+08   0.161237E+08   0.161025E+08  -0.381674E+00   0.847298E+07   0.847291E+07   0.270317E+01
   0.873027E-02   0.160798E+08   0.160720E+08   0.796461E+02   0.794951E+04   0.141954E+08   0.160571E+08   0.160786E+08   0.160571E+08  -0.380598E+00   0.844928E+07   0.844921E+07   0.272379E+01
   0.882781E-02   0.160342E+08   0.160263E+08   0.551714E+03   0.806325E+04   0.141307E+08   0.160113E+08   0.160330E+08   0.160113E+08  -0.379512E+00   0.842539E+07   0.842532E+07   0.274450E+01
   0.892644E-02   0.159883E+08   0.159802E+08   0.122649E+04   0.821530E+04   0.140656E+08   0.159651E+08   0.159870E+08   0.159651E+08  -0.378418E+00   0.840129E+07   0.840121E+07   0.276530E+01
   0.902618E-02   0.159420E+08   0.159337E+08   0.156671E+04   0.812156E+04   0.140000E+08   0.159185E+08   0.159407E+08   0.159185E+08  -0.377314E+00   0.837698E+07   0.837691E+07   0.278617E+01
   0.912703E-02   0.158953E+08   0.158868E+08   0.123435E+04   0.770688E+04   0.139339E+08   0.158716E+08   0.158939E+08   0.158716E+08  -0.376201E+00   0.835248E+07   0.835240E+07   0.280713E+01
   0.922901E-02   0.158481E+08   0.158396E+08   0.374809E+03   0.717089E+04   0.138674E+08   0.158242E+08   0.158468E+08   0.158242E+08  -0.375078E+00   0.832776E+07   0.832769E+07   0.282816E+01
   0.933212E-02   0.158006E+08   0.157919E+08  -0.466424E+03   0.681932E+04   0.138005E+08   0.157765E+08   0.157993E+08   0.157765E+08  -0.373947E+00   0.830285E+07   0.830277E+07   0.284927E+01
   0.943639E-02   0.157527E+08   0.157438E+08  -0.752043E+03   0.679658E+04   0.137331E+08   0.157283E+08   0.157514E+08   0.157283E+08  -0.372805E+00   0.827772E+07   0.827764E+07   0.287044E+01
   0.954182E-02   0.157044E+08   0.156953E+08  -0.366590E+03   0.695453E+04   0.136652E+08   0.156798E+08   0.157030E+08   0.156798E+08  -0.371654E+00   0.825239E+07   0.825231E+07   0.289169E+01
   0.964844E-02   0.156557E+08   0.156465E+08   0.309754E+03   0.698496E+04   0.135970E+08   0.156308E+08   0.156543E+08   0.156308E+08  -0.370494E+00   0.822685E+07   0.822677E+07   0.291300E+01
   0.975624E-02   0.156066E+08   0.155972E+08   0.737362E+03   0.670558E+04   0.135282E+08   0.155815E+08   0.156052E+08   0.155815E+08  -0.369324E+00   0.820111E+07   0.820102E+07   0.293438E+01
   0.986524E-02   0.155571E+08   0.155475E+08   0.674964E+03   0.623476E+04   0.134591E+08   0.155317E+08   0.155556E+08   0.155317E+08  -0.368145E+00   0.817515E+07   0.817507E+07   0.295581E+01
   0.997547E-02   0.155072E+08   0.154974E+08   0.352083E+03   0.587909E+04   0.133893E+08   0.154815E+08   0.155057E+08   0.154815E+08  -0.366956E+00   0.814897E+07   0.814888E+07   0.297730E+01
   0.100869E-01   0.154569E+08   0.154469E+08   0.203243E+03   0.583108E+04   0.133193E+08   0.154309E+08   0.154553E+08   0.154309E+08  -0.365757E+00   0.812260E+07   0.812251E+07   0.299884E+01
   0.101996E-01   0.154062E+08   0.153959E+08   0.423796E+03   0.597342E+04   0.132488E+08   0.153800E+08   0.154046E+08   0.153800E+08  -0.364549E+00   0.809601E+07   0.809592E+07   0.302043E+01
   0.103136E-01   0.153551E+08   0.153446E+08   0.783821E+03   0.599758E+04   0.131779E+08   0.153286E+08   0.153534E+08   0.153286E+08  -0.363331E+00   0.806921E+07   0.806912E+07   0.304207E+01
   0.104288E-01   0.153035E+08   0.152929E+08   0.882441E+03   0.572705E+04   0.131065E+08   0.152768E+08   0.153019E+08   0.152768E+08  -0.362103E+00   0.804220E+07   0.804210E+07   0.306375E+01
   0.105453E-01   0.152516E+08   0.152407E+08   0.573312E+03   0.530761E+04   0.130347E+08   0.152246E+08   0.152499E+08   0.152246E+08  -0.360866E+00   0.801497E+07   0.801488E+07   0.308546E+01
   0.106632E-01   0.151992E+08   0.151881E+08   0.109561E+03   0.504977E+04   0.129625E+08   0.151720E+08   0.151975E+08   0.151720E+08  -0.359618E+00   0.798753E+07   0.798743E+07   0.310721E+01
   0.107823E-01   0.151464E+08   0.151352E+08  -0.141732E+03   0.508288E+04   0.128899E+08   0.151189E+08   0.151447E+08   0.151189E+08  -0.358361E+00   0.795988E+07   0.795978E+07   0.312899E+01
   0.109028E-01   0.150933E+08   0.150817E+08  -0.864592E+02   0.520678E+04   0.128169E+08   0.150655E+08   0.150915E+08   0.150655E+08  -0.357095E+00   0.793201E+07   0.793191E+07   0.315078E+01
   0.110246E-01   0.150396E+08   0.150279E+08   0.528333E+02   0.512241E+04   0.127434E+08   0.150116E+08   0.150378E+08   0.150116E+08  -0.355818E+00   0.790393E+07   0.790382E+07   0.317260E+01
   0.111478E-01   0.149856E+08   0.149737E+08   0.721494E+02   0.478555E+04   0.126695E+08   0.149573E+08   0.149838E+08   0.149573E+08  -0.354531E+00   0.787563E+07   0.787552E+07   0.319443E+01
   0.112723E-01   0.149312E+08   0.149190E+08   0.645982E+02   0.446123E+04   0.125952E+08   0.149026E+08   0.149293E+08   0.149026E+08  -0.353235E+00   0.784711E+07   0.784700E+07   0.321627E+01
   0.113983E-01   0.148763E+08   0.148639E+08   0.265349E+03   0.439848E+04   0.125206E+08   0.148475E+08   0.148744E+08   0.148475E+08  -0.351928E+00   0.781838E+07   0.781826E+07   0.323812E+01
   0.115256E-01   0.148211E+08   0.148084E+08   0.652065E+03   0.451754E+04   0.124455E+08   0.147920E+08   0.148191E+08   0.147920E+08  -0.350612E+00   0.778943E+07   0.778931E+07   0.325996E+01
   0.116544E-01   0.147654E+08   0.147525E+08   0.860771E+03   0.451085E+04   0.123700E+08   0.147360E+08   0.147634E+08   0.147360E+08  -0.349285E+00   0.776026E+07   0.776014E+07   0.328179E+01
   0.117846E-01   0.147092E+08   0.146961E+08   0.609036E+03   0.424375E+04   0.122942E+08   0.146796E+08   0.147072E+08   0.146796E+08  -0.347949E+00   0.773087E+07   0.773075E+07   0.330361E+01
   0.119163E-01   0.146527E+08   0.146393E+08   0.110745E+03   0.393388E+04   0.122180E+08   0.146228E+08   0.146506E+08   0.146228E+08  -0.346602E+00   0.770126E+07   0.770114E+07   0.332541E+01
   0.120494E-01   0.145957E+08   0.145820E+08  -0.122233E+03   0.385660E+04   0.121414E+08   0.145656E+08   0.145936E+08   0.145656E+08  -0.345245E+00   0.767143E+07   0.767130E+07   0.334718E+01
   0.121841E-01   0.145383E+08   0.145244E+08   0.815082E+02   0.396448E+04   0.120644E+08   0.145079E+08   0.145361E+08   0.145079E+08  -0.343878E+00   0.764137E+07   0.764125E+07   0.336892E+01
   0.123202E-01   0.144805E+08   0.144663E+08   0.316784E+03   0.395373E+04   0.119871E+08   0.144498E+08   0.144783E+08   0.144498E+08  -0.342502E+00   0.761110E+07   0.761098E+07   0.339062E+01
   0.124579E-01   0.144222E+08   0.144078E+08   0.159822E+03   0.370011E+04   0.119094E+08   0.143913E+08   0.144200E+08   0.143913E+08  -0.341114E+00   0.758061E+07   0.758048E+07   0.341227E+01
   0.125970E-01   0.143635E+08   0.143488E+08  -0.195956E+03   0.344050E+04   0.118314E+08   0.143324E+08   0.143612E+08   0.143324E+08  -0.339717E+00   0.754990E+07   0.754977E+07   0.343387E+01
   0.127378E-01   0.143044E+08   0.142894E+08  -0.161084E+03   0.341958E+04   0.117531E+08   0.142730E+08   0.143021E+08   0.142730E+08  -0.338310E+00   0.751896E+07   0.751883E+07   0.345540E+01
   0.128801E-01   0.142449E+08   0.142296E+08   0.394142E+03   0.351821E+04   0.116744E+08   0.142132E+08   0.142425E+08   0.142132E+08  -0.336892E+00   0.748780E+07   0.748766E+07   0.347687E+01
   0.130240E-01   0.141849E+08   0.141693E+08   0.861771E+03   0.343830E+04   0.115953E+08   0.141529E+08   0.141825E+08   0.141529E+08  -0.335464E+00   0.745642E+07   0.745628E+07   0.349825E+01
   0.131695E-01   0.141245E+08   0.141086E+08   0.681080E+03   0.317281E+04   0.115160E+08   0.140923E+08   0.141220E+08   0.140923E+08  -0.334026E+00   0.742481E+07   0.742467E+07   0.351956E+01
   0.133167E-01   0.140636E+08   0.140475E+08   0.110223E+03   0.301616E+04   0.114363E+08   0.140312E+08   0.140611E+08   0.140312E+08  -0.332578E+00   0.739298E+07   0.739284E+07   0.354076E+01
   0.134655E-01   0.140024E+08   0.139859E+08  -0.154815E+03   0.308186E+04   0.113563E+08   0.139696E+08   0.139998E+08   0.139696E+08  -0.331119E+00   0.736093E+07   0.736078E+07   0.356187E+01
   0.136159E-01   0.139406E+08   0.139239E+08   0.396423E+02   0.311421E+04   0.112760E+08   0.139076E+08   0.139380E+08   0.139076E+08  -0.329650E+00   0.732865E+07   0.732850E+07   0.358286E+01
   0.137681E-01   0.138785E+08   0.138615E+08   0.198982E+03   0.292332E+04   0.111953E+08   0.138452E+08   0.138759E+08   0.138452E+08  -0.328171E+00   0.729615E+07   0.729600E+07   0.360373E+01
   0.139219E-01   0.138159E+08   0.137986E+08   0.489638E+02   0.271244E+04   0.111144E+08   0.137824E+08   0.138132E+08   0.137824E+08  -0.326682E+00   0.726342E+07   0.726327E+07   0.362447E+01
