#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.139219E-01   0.106562E+08   0.106390E+08   0.357674E+04   0.467922E+04   0.719277E+07   0.106272E+08   0.106535E+08   0.106272E+08  -0.377844E+00   0.808043E+07   0.808017E+07   0.542326E+01
   0.140774E-01   0.106080E+08   0.105905E+08   0.348238E+04   0.468615E+04   0.712789E+07   0.105789E+08   0.106053E+08   0.105789E+08  -0.376125E+00   0.804376E+07   0.804350E+07   0.545411E+01
   0.142347E-01   0.105595E+08   0.105416E+08   0.362470E+04   0.468927E+04   0.706295E+07   0.105302E+08   0.105567E+08   0.105302E+08  -0.374394E+00   0.800684E+07   0.800657E+07   0.548474E+01
   0.143938E-01   0.105106E+08   0.104925E+08   0.357954E+04   0.450745E+04   0.699796E+07   0.104812E+08   0.105078E+08   0.104812E+08  -0.372651E+00   0.796966E+07   0.796939E+07   0.551512E+01
   0.145546E-01   0.104614E+08   0.104429E+08   0.322586E+04   0.423625E+04   0.693295E+07   0.104318E+08   0.104586E+08   0.104318E+08  -0.370896E+00   0.793222E+07   0.793194E+07   0.554525E+01
   0.147172E-01   0.104119E+08   0.103931E+08   0.296203E+04   0.410591E+04   0.686790E+07   0.103821E+08   0.104090E+08   0.103821E+08  -0.369128E+00   0.789452E+07   0.789424E+07   0.557510E+01
   0.148817E-01   0.103620E+08   0.103429E+08   0.316496E+04   0.413381E+04   0.680284E+07   0.103321E+08   0.103591E+08   0.103321E+08  -0.367349E+00   0.785656E+07   0.785628E+07   0.560466E+01
   0.150479E-01   0.103118E+08   0.102923E+08   0.360339E+04   0.409826E+04   0.673777E+07   0.102817E+08   0.103088E+08   0.102817E+08  -0.365557E+00   0.781834E+07   0.781806E+07   0.563392E+01
   0.152161E-01   0.102612E+08   0.102414E+08   0.367853E+04   0.388603E+04   0.667268E+07   0.102309E+08   0.102582E+08   0.102310E+08  -0.363754E+00   0.777987E+07   0.777958E+07   0.566285E+01
   0.153861E-01   0.102103E+08   0.101901E+08   0.322066E+04   0.367239E+04   0.660760E+07   0.101799E+08   0.102072E+08   0.101799E+08  -0.361938E+00   0.774114E+07   0.774084E+07   0.569143E+01
   0.155580E-01   0.101591E+08   0.101385E+08   0.271250E+04   0.363518E+04   0.654251E+07   0.101285E+08   0.101559E+08   0.101285E+08  -0.360110E+00   0.770214E+07   0.770184E+07   0.571965E+01
   0.157318E-01   0.101075E+08   0.100866E+08   0.260239E+04   0.366065E+04   0.647743E+07   0.100767E+08   0.101043E+08   0.100767E+08  -0.358270E+00   0.766289E+07   0.766259E+07   0.574749E+01
   0.159076E-01   0.100556E+08   0.100343E+08   0.272539E+04   0.353643E+04   0.641234E+07   0.100246E+08   0.100523E+08   0.100246E+08  -0.356419E+00   0.762339E+07   0.762308E+07   0.577493E+01
   0.160853E-01   0.100033E+08   0.998168E+07   0.267424E+04   0.331620E+04   0.634725E+07   0.997222E+07   0.999994E+07   0.997222E+07  -0.354555E+00   0.758362E+07   0.758331E+07   0.580194E+01
   0.162650E-01   0.995068E+07   0.992870E+07   0.246924E+04   0.322411E+04   0.628217E+07   0.991946E+07   0.994728E+07   0.991946E+07  -0.352679E+00   0.754360E+07   0.754328E+07   0.582851E+01
   0.164468E-01   0.989773E+07   0.987538E+07   0.244827E+04   0.325512E+04   0.621709E+07   0.986636E+07   0.989427E+07   0.986636E+07  -0.350791E+00   0.750333E+07   0.750300E+07   0.585462E+01
   0.166305E-01   0.984444E+07   0.982172E+07   0.264140E+04   0.318573E+04   0.615202E+07   0.981292E+07   0.984093E+07   0.981293E+07  -0.348891E+00   0.746280E+07   0.746246E+07   0.588023E+01
   0.168163E-01   0.979082E+07   0.976771E+07   0.272650E+04   0.298732E+04   0.608695E+07   0.975916E+07   0.978724E+07   0.975916E+07  -0.346979E+00   0.742201E+07   0.742167E+07   0.590534E+01
   0.170042E-01   0.973686E+07   0.971337E+07   0.257088E+04   0.287794E+04   0.602191E+07   0.970506E+07   0.973323E+07   0.970506E+07  -0.345056E+00   0.738097E+07   0.738063E+07   0.592992E+01
   0.171942E-01   0.968256E+07   0.965869E+07   0.235422E+04   0.290399E+04   0.595688E+07   0.965062E+07   0.967887E+07   0.965062E+07  -0.343120E+00   0.733968E+07   0.733933E+07   0.595395E+01
   0.173863E-01   0.962794E+07   0.960368E+07   0.216502E+04   0.285178E+04   0.589189E+07   0.959586E+07   0.962419E+07   0.959586E+07  -0.341173E+00   0.729814E+07   0.729778E+07   0.597739E+01
   0.175806E-01   0.957298E+07   0.954832E+07   0.195690E+04   0.267223E+04   0.582694E+07   0.954076E+07   0.956917E+07   0.954076E+07  -0.339214E+00   0.725634E+07   0.725598E+07   0.600024E+01
   0.177770E-01   0.951769E+07   0.949264E+07   0.186848E+04   0.257745E+04   0.576204E+07   0.948534E+07   0.951382E+07   0.948534E+07  -0.337244E+00   0.721430E+07   0.721394E+07   0.602245E+01
   0.179756E-01   0.946208E+07   0.943662E+07   0.204367E+04   0.260409E+04   0.569720E+07   0.942959E+07   0.945814E+07   0.942959E+07  -0.335262E+00   0.717201E+07   0.717164E+07   0.604401E+01
   0.181765E-01   0.940613E+07   0.938027E+07   0.221928E+04   0.253932E+04   0.563244E+07   0.937352E+07   0.940213E+07   0.937352E+07  -0.333268E+00   0.712947E+07   0.712910E+07   0.606490E+01
   0.183796E-01   0.934987E+07   0.932360E+07   0.209590E+04   0.237392E+04   0.556775E+07   0.931713E+07   0.934580E+07   0.931713E+07  -0.331263E+00   0.708669E+07   0.708631E+07   0.608508E+01
   0.185849E-01   0.929328E+07   0.926660E+07   0.191197E+04   0.231904E+04   0.550317E+07   0.926042E+07   0.928915E+07   0.926042E+07  -0.329247E+00   0.704367E+07   0.704328E+07   0.610453E+01
   0.187926E-01   0.923637E+07   0.920928E+07   0.195636E+04   0.234155E+04   0.543869E+07   0.920339E+07   0.923218E+07   0.920339E+07  -0.327219E+00   0.700040E+07   0.700001E+07   0.612322E+01
   0.190026E-01   0.917915E+07   0.915164E+07   0.192094E+04   0.224139E+04   0.537433E+07   0.914605E+07   0.917490E+07   0.914605E+07  -0.325181E+00   0.695690E+07   0.695650E+07   0.614112E+01
   0.192149E-01   0.912161E+07   0.909369E+07   0.156211E+04   0.210577E+04   0.531010E+07   0.908840E+07   0.911729E+07   0.908840E+07  -0.323131E+00   0.691316E+07   0.691276E+07   0.615821E+01
   0.194296E-01   0.906377E+07   0.903542E+07   0.136636E+04   0.210403E+04   0.524601E+07   0.903044E+07   0.905938E+07   0.903044E+07  -0.321070E+00   0.686919E+07   0.686878E+07   0.617446E+01
   0.196467E-01   0.900561E+07   0.897684E+07   0.164784E+04   0.209145E+04   0.518207E+07   0.897217E+07   0.900116E+07   0.897218E+07  -0.318999E+00   0.682498E+07   0.682457E+07   0.618984E+01
   0.198662E-01   0.894716E+07   0.891796E+07   0.186642E+04   0.195778E+04   0.511828E+07   0.891361E+07   0.894264E+07   0.891361E+07  -0.316917E+00   0.678055E+07   0.678013E+07   0.620432E+01
   0.200881E-01   0.888840E+07   0.885878E+07   0.167991E+04   0.189158E+04   0.505467E+07   0.885476E+07   0.888382E+07   0.885476E+07  -0.314824E+00   0.673589E+07   0.673547E+07   0.621787E+01
   0.203126E-01   0.882935E+07   0.879930E+07   0.151814E+04   0.191336E+04   0.499123E+07   0.879561E+07   0.882470E+07   0.879561E+07  -0.312721E+00   0.669102E+07   0.669058E+07   0.623045E+01
   0.205395E-01   0.877001E+07   0.873953E+07   0.154175E+04   0.182834E+04   0.492798E+07   0.873617E+07   0.876530E+07   0.873617E+07  -0.310608E+00   0.664592E+07   0.664548E+07   0.624205E+01
   0.207690E-01   0.871039E+07   0.867948E+07   0.140951E+04   0.172163E+04   0.486493E+07   0.867645E+07   0.870561E+07   0.867645E+07  -0.308485E+00   0.660061E+07   0.660016E+07   0.625262E+01
   0.210011E-01   0.865048E+07   0.861914E+07   0.120733E+04   0.173398E+04   0.480207E+07   0.861646E+07   0.864563E+07   0.861646E+07  -0.306351E+00   0.655508E+07   0.655464E+07   0.626215E+01
   0.212357E-01   0.859030E+07   0.855852E+07   0.125286E+04   0.169527E+04   0.473944E+07   0.855619E+07   0.858539E+07   0.855619E+07  -0.304209E+00   0.650936E+07   0.650890E+07   0.627058E+01
   0.214730E-01   0.852985E+07   0.849764E+07   0.139660E+04   0.158020E+04   0.467701E+07   0.849566E+07   0.852487E+07   0.849566E+07  -0.302057E+00   0.646342E+07   0.646296E+07   0.627791E+01
   0.217129E-01   0.846914E+07   0.843649E+07   0.143626E+04   0.157180E+04   0.461482E+07   0.843487E+07   0.846409E+07   0.843487E+07  -0.299895E+00   0.641729E+07   0.641683E+07   0.628408E+01
   0.219555E-01   0.840817E+07   0.837508E+07   0.137689E+04   0.155988E+04   0.455285E+07   0.837382E+07   0.840305E+07   0.837382E+07  -0.297725E+00   0.637097E+07   0.637050E+07   0.628908E+01
   0.222008E-01   0.834695E+07   0.831343E+07   0.117977E+04   0.145212E+04   0.449112E+07   0.831253E+07   0.834176E+07   0.831253E+07  -0.295546E+00   0.632446E+07   0.632398E+07   0.629286E+01
   0.224489E-01   0.828548E+07   0.825153E+07   0.102923E+04   0.143048E+04   0.442964E+07   0.825100E+07   0.828023E+07   0.825100E+07  -0.293358E+00   0.627777E+07   0.627728E+07   0.629540E+01
   0.226997E-01   0.822378E+07   0.818940E+07   0.109851E+04   0.142887E+04   0.436840E+07   0.818924E+07   0.821846E+07   0.818924E+07  -0.291162E+00   0.623090E+07   0.623041E+07   0.629666E+01
   0.229533E-01   0.816185E+07   0.812704E+07   0.110291E+04   0.133030E+04   0.430743E+07   0.812725E+07   0.815646E+07   0.812725E+07  -0.288958E+00   0.618385E+07   0.618336E+07   0.629662E+01
   0.232098E-01   0.809970E+07   0.806446E+07   0.106037E+04   0.130760E+04   0.424674E+07   0.806504E+07   0.809425E+07   0.806504E+07  -0.286746E+00   0.613664E+07   0.613615E+07   0.629523E+01
   0.234691E-01   0.803733E+07   0.800166E+07   0.121049E+04   0.130560E+04   0.418632E+07   0.800263E+07   0.803182E+07   0.800263E+07  -0.284527E+00   0.608928E+07   0.608878E+07   0.629246E+01
   0.237313E-01   0.797476E+07   0.793867E+07   0.114283E+04   0.121356E+04   0.412620E+07   0.794001E+07   0.796918E+07   0.794001E+07  -0.282301E+00   0.604176E+07   0.604125E+07   0.628829E+01
   0.239965E-01   0.791200E+07   0.787549E+07   0.827463E+03   0.120058E+04   0.406640E+07   0.787721E+07   0.790635E+07   0.787721E+07  -0.280068E+00   0.599409E+07   0.599358E+07   0.628268E+01
   0.242646E-01   0.784905E+07   0.781212E+07   0.849999E+03   0.118902E+04   0.400691E+07   0.781422E+07   0.784334E+07   0.781422E+07  -0.277828E+00   0.594629E+07   0.594577E+07   0.627559E+01
   0.245357E-01   0.778593E+07   0.774858E+07   0.969258E+03   0.110417E+04   0.394776E+07   0.775106E+07   0.778015E+07   0.775106E+07  -0.275583E+00   0.589836E+07   0.589783E+07   0.626700E+01
   0.248098E-01   0.772264E+07   0.768488E+07   0.899673E+03   0.110707E+04   0.388895E+07   0.768774E+07   0.771680E+07   0.768774E+07  -0.273332E+00   0.585030E+07   0.584977E+07   0.625688E+01
   0.250870E-01   0.765920E+07   0.762103E+07   0.959047E+03   0.107570E+04   0.383050E+07   0.762428E+07   0.765329E+07   0.762428E+07  -0.271075E+00   0.580213E+07   0.580160E+07   0.624518E+01
   0.253673E-01   0.759561E+07   0.755704E+07   0.947952E+03   0.100751E+04   0.377241E+07   0.756067E+07   0.758964E+07   0.756067E+07  -0.268814E+00   0.575385E+07   0.575331E+07   0.623189E+01
   0.256508E-01   0.753189E+07   0.749292E+07   0.751452E+03   0.102167E+04   0.371468E+07   0.749693E+07   0.752586E+07   0.749693E+07  -0.266548E+00   0.570548E+07   0.570493E+07   0.621697E+01
   0.259374E-01   0.746805E+07   0.742869E+07   0.694760E+03   0.964507E+03   0.365733E+07   0.743308E+07   0.746196E+07   0.743308E+07  -0.264277E+00   0.565701E+07   0.565647E+07   0.620038E+01
   0.262272E-01   0.740410E+07   0.736436E+07   0.758233E+03   0.929774E+03   0.360036E+07   0.736913E+07   0.739796E+07   0.736913E+07  -0.262004E+00   0.560847E+07   0.560792E+07   0.618211E+01
   0.265202E-01   0.734006E+07   0.729994E+07   0.839147E+03   0.933207E+03   0.354377E+07   0.730509E+07   0.733386E+07   0.730509E+07  -0.259727E+00   0.555986E+07   0.555930E+07   0.616212E+01
   0.268165E-01   0.727594E+07   0.723545E+07   0.792866E+03   0.864225E+03   0.348758E+07   0.724097E+07   0.726968E+07   0.724097E+07  -0.257447E+00   0.551119E+07   0.551063E+07   0.614039E+01
   0.271161E-01   0.721175E+07   0.717089E+07   0.694787E+03   0.867849E+03   0.343179E+07   0.717678E+07   0.720543E+07   0.717678E+07  -0.255165E+00   0.546247E+07   0.546191E+07   0.611688E+01
   0.274191E-01   0.714750E+07   0.710629E+07   0.670912E+03   0.833239E+03   0.337642E+07   0.711255E+07   0.714113E+07   0.711255E+07  -0.252881E+00   0.541372E+07   0.541315E+07   0.609157E+01
   0.277255E-01   0.708322E+07   0.704166E+07   0.564521E+03   0.792224E+03   0.332149E+07   0.704829E+07   0.707679E+07   0.704829E+07  -0.250596E+00   0.536493E+07   0.536436E+07   0.606443E+01
   0.280352E-01   0.701891E+07   0.697702E+07   0.665478E+03   0.798858E+03   0.326699E+07   0.698400E+07   0.701243E+07   0.698400E+07  -0.248311E+00   0.531613E+07   0.531556E+07   0.603545E+01
   0.283485E-01   0.695459E+07   0.691238E+07   0.751597E+03   0.738822E+03   0.321296E+07   0.691971E+07   0.694806E+07   0.691971E+07  -0.246025E+00   0.526733E+07   0.526675E+07   0.600459E+01
   0.286652E-01   0.689029E+07   0.684776E+07   0.574143E+03   0.744577E+03   0.315940E+07   0.685544E+07   0.688371E+07   0.685544E+07  -0.243740E+00   0.521854E+07   0.521796E+07   0.597184E+01
   0.289855E-01   0.682600E+07   0.678317E+07   0.572996E+03   0.706273E+03   0.310632E+07   0.679119E+07   0.681938E+07   0.679119E+07  -0.241455E+00   0.516977E+07   0.516918E+07   0.593718E+01
   0.293094E-01   0.676176E+07   0.671863E+07   0.520850E+03   0.683596E+03   0.305373E+07   0.672699E+07   0.675508E+07   0.672699E+07  -0.239173E+00   0.512103E+07   0.512044E+07   0.590058E+01
   0.296368E-01   0.669757E+07   0.665417E+07   0.529437E+03   0.676767E+03   0.300164E+07   0.666285E+07   0.669086E+07   0.666285E+07  -0.236892E+00   0.507234E+07   0.507175E+07   0.586204E+01
   0.299680E-01   0.663346E+07   0.658979E+07   0.625699E+03   0.631338E+03   0.295005E+07   0.659879E+07   0.662670E+07   0.659879E+07  -0.234615E+00   0.502371E+07   0.502312E+07   0.582153E+01
   0.303028E-01   0.656944E+07   0.652552E+07   0.532904E+03   0.640270E+03   0.289897E+07   0.653484E+07   0.656265E+07   0.653484E+07  -0.232341E+00   0.497515E+07   0.497456E+07   0.577904E+01
   0.306414E-01   0.650553E+07   0.646138E+07   0.451945E+03   0.591315E+03   0.284840E+07   0.647100E+07   0.649870E+07   0.647100E+07  -0.230071E+00   0.492669E+07   0.492609E+07   0.573456E+01
   0.309837E-01   0.644176E+07   0.639738E+07   0.450510E+03   0.598002E+03   0.279835E+07   0.640729E+07   0.643489E+07   0.640729E+07  -0.227806E+00   0.487832E+07   0.487772E+07   0.568808E+01
   0.313299E-01   0.637813E+07   0.633355E+07   0.492539E+03   0.559140E+03   0.274882E+07   0.634374E+07   0.637124E+07   0.634374E+07  -0.225547E+00   0.483008E+07   0.482948E+07   0.563959E+01
   0.316800E-01   0.631468E+07   0.626990E+07   0.482597E+03   0.555103E+03   0.269983E+07   0.628037E+07   0.630775E+07   0.628037E+07  -0.223293E+00   0.478197E+07   0.478136E+07   0.558910E+01
   0.320339E-01   0.625141E+07   0.620646E+07   0.479731E+03   0.529834E+03   0.265137E+07   0.621719E+07   0.624446E+07   0.621719E+07  -0.221047E+00   0.473400E+07   0.473340E+07   0.553659E+01
   0.323918E-01   0.618836E+07   0.614325E+07   0.346412E+03   0.515203E+03   0.260347E+07   0.615422E+07   0.618138E+07   0.615422E+07  -0.218809E+00   0.468620E+07   0.468559E+07   0.548206E+01
   0.327538E-01   0.612553E+07   0.608029E+07   0.417173E+03   0.500863E+03   0.255611E+07   0.609149E+07   0.611854E+07   0.609149E+07  -0.216578E+00   0.463857E+07   0.463797E+07   0.542553E+01
   0.331197E-01   0.606296E+07   0.601760E+07   0.426250E+03   0.479455E+03   0.250933E+07   0.602902E+07   0.605594E+07   0.602902E+07  -0.214357E+00   0.459114E+07   0.459054E+07   0.536699E+01
   0.334898E-01   0.600066E+07   0.595519E+07   0.403990E+03   0.471731E+03   0.246311E+07   0.596682E+07   0.599362E+07   0.596682E+07  -0.212146E+00   0.454392E+07   0.454331E+07   0.530645E+01
   0.338640E-01   0.593864E+07   0.589310E+07   0.369878E+03   0.447610E+03   0.241748E+07   0.590492E+07   0.593160E+07   0.590493E+07  -0.209945E+00   0.449692E+07   0.449632E+07   0.524393E+01
   0.342423E-01   0.587695E+07   0.583135E+07   0.306202E+03   0.442742E+03   0.237243E+07   0.584335E+07   0.586989E+07   0.584335E+07  -0.207756E+00   0.445017E+07   0.444957E+07   0.517943E+01
   0.346249E-01   0.581558E+07   0.576995E+07   0.382914E+03   0.419111E+03   0.232798E+07   0.578211E+07   0.580853E+07   0.578211E+07  -0.205578E+00   0.440368E+07   0.440307E+07   0.511299E+01
   0.350118E-01   0.575458E+07   0.570893E+07   0.357976E+03   0.414191E+03   0.228413E+07   0.572123E+07   0.574752E+07   0.572123E+07  -0.203414E+00   0.435746E+07   0.435685E+07   0.504462E+01
   0.354030E-01   0.569395E+07   0.564831E+07   0.314615E+03   0.393599E+03   0.224089E+07   0.566074E+07   0.568689E+07   0.566074E+07  -0.201263E+00   0.431153E+07   0.431093E+07   0.497434E+01
   0.357985E-01   0.563372E+07   0.558811E+07   0.296903E+03   0.386127E+03   0.219825E+07   0.560065E+07   0.562667E+07   0.560065E+07  -0.199126E+00   0.426590E+07   0.426531E+07   0.490218E+01
   0.361985E-01   0.557392E+07   0.552836E+07   0.292485E+03   0.370916E+03   0.215623E+07   0.554098E+07   0.556687E+07   0.554098E+07  -0.197005E+00   0.422060E+07   0.422001E+07   0.482819E+01
   0.366030E-01   0.551455E+07   0.546907E+07   0.342998E+03   0.358551E+03   0.211481E+07   0.548176E+07   0.550752E+07   0.548176E+07  -0.194900E+00   0.417565E+07   0.417505E+07   0.475239E+01
   0.370119E-01   0.545565E+07   0.541027E+07   0.250964E+03   0.350735E+03   0.207401E+07   0.542302E+07   0.544863E+07   0.542302E+07  -0.192811E+00   0.413104E+07   0.413045E+07   0.467482E+01
   0.374255E-01   0.539723E+07   0.535198E+07   0.276518E+03   0.331934E+03   0.203384E+07   0.536476E+07   0.539023E+07   0.536476E+07  -0.190740E+00   0.408681E+07   0.408622E+07   0.459553E+01
   0.378436E-01   0.533932E+07   0.529422E+07   0.248521E+03   0.331945E+03   0.199428E+07   0.530701E+07   0.533234E+07   0.530701E+07  -0.188686E+00   0.404296E+07   0.404238E+07   0.451457E+01
   0.382665E-01   0.528193E+07   0.523701E+07   0.295402E+03   0.307804E+03   0.195536E+07   0.524979E+07   0.527499E+07   0.524979E+07  -0.186652E+00   0.399952E+07   0.399895E+07   0.443199E+01
   0.386940E-01   0.522509E+07   0.518038E+07   0.218758E+03   0.312299E+03   0.191707E+07   0.519312E+07   0.521818E+07   0.519312E+07  -0.184637E+00   0.395650E+07   0.395593E+07   0.434785E+01
   0.391263E-01   0.516881E+07   0.512433E+07   0.234271E+03   0.288554E+03   0.187941E+07   0.513702E+07   0.516193E+07   0.513702E+07  -0.182643E+00   0.391391E+07   0.391334E+07   0.426222E+01
   0.395635E-01   0.511312E+07   0.506889E+07   0.236977E+03   0.289512E+03   0.184238E+07   0.508150E+07   0.510628E+07   0.508150E+07  -0.180669E+00   0.387176E+07   0.387120E+07   0.417515E+01
   0.400055E-01   0.505803E+07   0.501408E+07   0.229595E+03   0.275187E+03   0.180598E+07   0.502660E+07   0.505123E+07   0.502660E+07  -0.178717E+00   0.383008E+07   0.382952E+07   0.408673E+01
   0.404525E-01   0.500355E+07   0.495992E+07   0.205755E+03   0.264564E+03   0.177021E+07   0.497231E+07   0.499680E+07   0.497231E+07  -0.176787E+00   0.378887E+07   0.378832E+07   0.399702E+01
   0.409045E-01   0.494971E+07   0.490642E+07   0.190433E+03   0.263731E+03   0.173507E+07   0.491867E+07   0.494302E+07   0.491867E+07  -0.174879E+00   0.374814E+07   0.374760E+07   0.390610E+01
   0.413615E-01   0.489653E+07   0.485359E+07   0.228241E+03   0.243958E+03   0.170055E+07   0.486568E+07   0.488989E+07   0.486568E+07  -0.172995E+00   0.370792E+07   0.370738E+07   0.381407E+01
   0.418237E-01   0.484401E+07   0.480147E+07   0.173577E+03   0.246488E+03   0.166666E+07   0.481336E+07   0.483743E+07   0.481336E+07  -0.171135E+00   0.366821E+07   0.366768E+07   0.372101E+01
   0.422910E-01   0.479218E+07   0.475005E+07   0.181334E+03   0.233208E+03   0.163339E+07   0.476173E+07   0.478566E+07   0.476173E+07  -0.169300E+00   0.362902E+07   0.362849E+07   0.362702E+01
   0.427635E-01   0.474104E+07   0.469935E+07   0.187074E+03   0.223466E+03   0.160075E+07   0.471080E+07   0.473459E+07   0.471080E+07  -0.167489E+00   0.359036E+07   0.358984E+07   0.353219E+01
   0.432413E-01   0.469060E+07   0.464939E+07   0.171569E+03   0.224505E+03   0.156874E+07   0.466058E+07   0.468423E+07   0.466058E+07  -0.165703E+00   0.355224E+07   0.355173E+07   0.343663E+01
   0.437244E-01   0.464089E+07   0.460017E+07   0.159140E+03   0.208016E+03   0.153734E+07   0.461108E+07   0.463459E+07   0.461108E+07  -0.163943E+00   0.351467E+07   0.351417E+07   0.334044E+01
   0.442130E-01   0.459190E+07   0.455170E+07   0.158954E+03   0.205504E+03   0.150655E+07   0.456231E+07   0.458568E+07   0.456231E+07  -0.162209E+00   0.347765E+07   0.347716E+07   0.324374E+01
   0.447070E-01   0.454365E+07   0.450399E+07   0.164411E+03   0.202493E+03   0.147637E+07   0.451428E+07   0.453751E+07   0.451428E+07  -0.160501E+00   0.344120E+07   0.344072E+07   0.314665E+01
   0.452065E-01   0.449614E+07   0.445705E+07   0.135986E+03   0.187812E+03   0.144679E+07   0.446699E+07   0.449009E+07   0.446699E+07  -0.158820E+00   0.340531E+07   0.340484E+07   0.304928E+01
   0.457116E-01   0.444937E+07   0.441088E+07   0.147931E+03   0.187333E+03   0.141780E+07   0.442045E+07   0.444342E+07   0.442045E+07  -0.157166E+00   0.337000E+07   0.336954E+07   0.295176E+01
   0.462223E-01   0.440336E+07   0.436549E+07   0.135391E+03   0.183391E+03   0.138940E+07   0.437466E+07   0.439750E+07   0.437466E+07  -0.155538E+00   0.333525E+07   0.333480E+07   0.285421E+01
   0.467387E-01   0.435809E+07   0.432086E+07   0.141968E+03   0.170432E+03   0.136158E+07   0.432963E+07   0.435234E+07   0.432963E+07  -0.153937E+00   0.330108E+07   0.330065E+07   0.275677E+01
   0.472610E-01   0.431358E+07   0.427701E+07   0.108814E+03   0.169158E+03   0.133433E+07   0.428536E+07   0.430793E+07   0.428536E+07  -0.152362E+00   0.326749E+07   0.326706E+07   0.265958E+01
   0.477890E-01   0.426982E+07   0.423393E+07   0.142074E+03   0.167176E+03   0.130765E+07   0.424183E+07   0.426427E+07   0.424183E+07  -0.150815E+00   0.323447E+07   0.323405E+07   0.256276E+01
   0.483230E-01   0.422681E+07   0.419162E+07   0.111672E+03   0.155729E+03   0.128152E+07   0.419905E+07   0.422136E+07   0.419905E+07  -0.149294E+00   0.320201E+07   0.320161E+07   0.246646E+01
   0.488629E-01   0.418453E+07   0.415006E+07   0.107121E+03   0.151327E+03   0.125595E+07   0.415701E+07   0.417920E+07   0.415701E+07  -0.147799E+00   0.317013E+07   0.316973E+07   0.237082E+01
   0.494088E-01   0.414299E+07   0.410925E+07   0.126671E+03   0.151914E+03   0.123091E+07   0.411571E+07   0.413777E+07   0.411571E+07  -0.146331E+00   0.313880E+07   0.313841E+07   0.227598E+01
   0.499609E-01   0.410217E+07   0.406918E+07   0.887307E+02   0.144475E+03   0.120639E+07   0.407513E+07   0.409707E+07   0.407513E+07  -0.144888E+00   0.310802E+07   0.310765E+07   0.218210E+01
   0.505191E-01   0.406206E+07   0.402983E+07   0.114015E+03   0.135920E+03   0.118238E+07   0.403526E+07   0.405708E+07   0.403526E+07  -0.143470E+00   0.307778E+07   0.307742E+07   0.208931E+01
   0.510835E-01   0.402265E+07   0.399119E+07   0.102313E+03   0.134930E+03   0.115888E+07   0.399608E+07   0.401778E+07   0.399608E+07  -0.142078E+00   0.304808E+07   0.304773E+07   0.199776E+01
   0.516543E-01   0.398392E+07   0.395324E+07   0.786172E+02   0.133931E+03   0.113586E+07   0.395759E+07   0.397917E+07   0.395759E+07  -0.140709E+00   0.301889E+07   0.301855E+07   0.190760E+01
   0.522314E-01   0.394585E+07   0.391597E+07   0.107435E+03   0.126789E+03   0.111332E+07   0.391976E+07   0.394123E+07   0.391976E+07  -0.139364E+00   0.299021E+07   0.298988E+07   0.181898E+01
   0.528150E-01   0.390842E+07   0.387934E+07   0.901933E+02   0.119776E+03   0.109125E+07   0.388257E+07   0.390392E+07   0.388257E+07  -0.138042E+00   0.296202E+07   0.296170E+07   0.173204E+01
   0.534051E-01   0.387161E+07   0.384333E+07   0.736773E+02   0.118131E+03   0.106963E+07   0.384600E+07   0.386723E+07   0.384600E+07  -0.136741E+00   0.293429E+07   0.293399E+07   0.164692E+01
   0.540018E-01   0.383539E+07   0.380792E+07   0.935889E+02   0.117733E+03   0.104844E+07   0.381002E+07   0.383114E+07   0.381002E+07  -0.135462E+00   0.290702E+07   0.290674E+07   0.156378E+01
   0.546052E-01   0.379974E+07   0.377308E+07   0.741572E+02   0.113529E+03   0.102768E+07   0.377461E+07   0.379562E+07   0.377461E+07  -0.134203E+00   0.288019E+07   0.287991E+07   0.148274E+01
   0.552153E-01   0.376464E+07   0.373878E+07   0.767218E+02   0.106968E+03   0.100732E+07   0.373974E+07   0.376064E+07   0.373974E+07  -0.132963E+00   0.285376E+07   0.285350E+07   0.140395E+01
   0.558322E-01   0.373003E+07   0.370498E+07   0.908660E+02   0.102424E+03   0.987369E+06   0.370537E+07   0.372616E+07   0.370537E+07  -0.131741E+00   0.282772E+07   0.282747E+07   0.132754E+01
   0.564560E-01   0.369591E+07   0.367165E+07   0.529871E+02   0.101035E+03   0.967797E+06   0.367148E+07   0.369216E+07   0.367148E+07  -0.130536E+00   0.280204E+07   0.280180E+07   0.125362E+01
   0.570868E-01   0.366222E+07   0.363875E+07   0.727587E+02   0.100311E+03   0.948597E+06   0.363802E+07   0.365859E+07   0.363802E+07  -0.129347E+00   0.277670E+07   0.277647E+07   0.118233E+01
   0.577247E-01   0.362895E+07   0.360625E+07   0.804272E+02   0.977937E+02   0.929752E+06   0.360497E+07   0.362543E+07   0.360497E+07  -0.128172E+00   0.275167E+07   0.275145E+07   0.111378E+01
   0.583696E-01   0.359603E+07   0.357410E+07   0.497823E+02   0.933826E+02   0.911248E+06   0.357229E+07   0.359264E+07   0.357229E+07  -0.127010E+00   0.272691E+07   0.272670E+07   0.104808E+01
   0.592867E-01   0.355041E+07   0.352952E+07   0.648911E+02   0.908238E+02   0.885831E+06   0.352697E+07   0.354717E+07   0.352697E+07  -0.125399E+00   0.269259E+07   0.269240E+07   0.960886E+00
