#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.140774E-01   0.837748E+07   0.836003E+07   0.505915E+04   0.529878E+04   0.534457E+07   0.835178E+07   0.837478E+07   0.835178E+07  -0.395922E+00   0.732049E+07   0.732015E+07   0.727200E+01
   0.142347E-01   0.833920E+07   0.832144E+07   0.471884E+04   0.528868E+04   0.529337E+07   0.831336E+07   0.833646E+07   0.831336E+07  -0.394101E+00   0.728690E+07   0.728655E+07   0.731284E+01
   0.143938E-01   0.830066E+07   0.828258E+07   0.456590E+04   0.528674E+04   0.524218E+07   0.827467E+07   0.829786E+07   0.827467E+07  -0.392267E+00   0.725306E+07   0.725271E+07   0.735335E+01
   0.145546E-01   0.826184E+07   0.824344E+07   0.449800E+04   0.513102E+04   0.519100E+07   0.823571E+07   0.825900E+07   0.823571E+07  -0.390420E+00   0.721900E+07   0.721863E+07   0.739352E+01
   0.147172E-01   0.822276E+07   0.820403E+07   0.441077E+04   0.484938E+04   0.513983E+07   0.819648E+07   0.821986E+07   0.819648E+07  -0.388560E+00   0.718469E+07   0.718432E+07   0.743333E+01
   0.148817E-01   0.818340E+07   0.816434E+07   0.435614E+04   0.462600E+04   0.508870E+07   0.815698E+07   0.818045E+07   0.815699E+07  -0.386688E+00   0.715015E+07   0.714978E+07   0.747275E+01
   0.150479E-01   0.814378E+07   0.812438E+07   0.444817E+04   0.457375E+04   0.503760E+07   0.811722E+07   0.814078E+07   0.811722E+07  -0.384803E+00   0.711538E+07   0.711500E+07   0.751176E+01
   0.152161E-01   0.810388E+07   0.808414E+07   0.463149E+04   0.459172E+04   0.498654E+07   0.807719E+07   0.810083E+07   0.807719E+07  -0.382905E+00   0.708036E+07   0.707998E+07   0.755033E+01
   0.153861E-01   0.806371E+07   0.804363E+07   0.465242E+04   0.449466E+04   0.493552E+07   0.803688E+07   0.806061E+07   0.803689E+07  -0.380994E+00   0.704512E+07   0.704473E+07   0.758844E+01
   0.155580E-01   0.802328E+07   0.800284E+07   0.433992E+04   0.425561E+04   0.488454E+07   0.799631E+07   0.802012E+07   0.799632E+07  -0.379071E+00   0.700964E+07   0.700924E+07   0.762607E+01
   0.157318E-01   0.798257E+07   0.796178E+07   0.386221E+04   0.404183E+04   0.483361E+07   0.795548E+07   0.797935E+07   0.795548E+07  -0.377135E+00   0.697392E+07   0.697351E+07   0.766319E+01
   0.159076E-01   0.794159E+07   0.792045E+07   0.357797E+04   0.398685E+04   0.478272E+07   0.791437E+07   0.793832E+07   0.791437E+07  -0.375186E+00   0.693797E+07   0.693756E+07   0.769978E+01
   0.160853E-01   0.790035E+07   0.787884E+07   0.360625E+04   0.400506E+04   0.473187E+07   0.787300E+07   0.789702E+07   0.787300E+07  -0.373225E+00   0.690178E+07   0.690136E+07   0.773580E+01
   0.162650E-01   0.785884E+07   0.783697E+07   0.367046E+04   0.391305E+04   0.468107E+07   0.783136E+07   0.785545E+07   0.783136E+07  -0.371251E+00   0.686536E+07   0.686494E+07   0.777122E+01
   0.164468E-01   0.781706E+07   0.779482E+07   0.347536E+04   0.369404E+04   0.463030E+07   0.778945E+07   0.781362E+07   0.778945E+07  -0.369264E+00   0.682871E+07   0.682828E+07   0.780603E+01
   0.166305E-01   0.777501E+07   0.775240E+07   0.314374E+04   0.352209E+04   0.457958E+07   0.774728E+07   0.777151E+07   0.774728E+07  -0.367265E+00   0.679182E+07   0.679139E+07   0.784019E+01
   0.168163E-01   0.773270E+07   0.770970E+07   0.308108E+04   0.350094E+04   0.452890E+07   0.770485E+07   0.772914E+07   0.770485E+07  -0.365254E+00   0.675471E+07   0.675426E+07   0.787368E+01
   0.170042E-01   0.769012E+07   0.766674E+07   0.339421E+04   0.350594E+04   0.447828E+07   0.766215E+07   0.768650E+07   0.766215E+07  -0.363229E+00   0.671736E+07   0.671691E+07   0.790645E+01
   0.171942E-01   0.764727E+07   0.762352E+07   0.367244E+04   0.337848E+04   0.442770E+07   0.761919E+07   0.764360E+07   0.761919E+07  -0.361193E+00   0.667978E+07   0.667932E+07   0.793848E+01
   0.173863E-01   0.760417E+07   0.758002E+07   0.349772E+04   0.317703E+04   0.437718E+07   0.757597E+07   0.760043E+07   0.757597E+07  -0.359144E+00   0.664197E+07   0.664151E+07   0.796975E+01
   0.175806E-01   0.756080E+07   0.753626E+07   0.300183E+04   0.308182E+04   0.432672E+07   0.753248E+07   0.755700E+07   0.753248E+07  -0.357083E+00   0.660394E+07   0.660346E+07   0.800021E+01
   0.177770E-01   0.751717E+07   0.749224E+07   0.267019E+04   0.309814E+04   0.427633E+07   0.748874E+07   0.751331E+07   0.748874E+07  -0.355009E+00   0.656567E+07   0.656519E+07   0.802983E+01
   0.179756E-01   0.747328E+07   0.744795E+07   0.267718E+04   0.304843E+04   0.422603E+07   0.744474E+07   0.746936E+07   0.744474E+07  -0.352923E+00   0.652718E+07   0.652670E+07   0.805858E+01
   0.181765E-01   0.742914E+07   0.740340E+07   0.273128E+04   0.287568E+04   0.417581E+07   0.740049E+07   0.742515E+07   0.740049E+07  -0.350825E+00   0.648847E+07   0.648798E+07   0.808643E+01
   0.183796E-01   0.738473E+07   0.735859E+07   0.260598E+04   0.274138E+04   0.412569E+07   0.735598E+07   0.738069E+07   0.735598E+07  -0.348715E+00   0.644953E+07   0.644903E+07   0.811334E+01
   0.185849E-01   0.734008E+07   0.731353E+07   0.247273E+04   0.273873E+04   0.407569E+07   0.731122E+07   0.733597E+07   0.731122E+07  -0.346593E+00   0.641038E+07   0.640987E+07   0.813927E+01
   0.187926E-01   0.729517E+07   0.726821E+07   0.254121E+04   0.272561E+04   0.402580E+07   0.726621E+07   0.729100E+07   0.726621E+07  -0.344460E+00   0.637100E+07   0.637048E+07   0.816419E+01
   0.190026E-01   0.725001E+07   0.722263E+07   0.268047E+04   0.258647E+04   0.397604E+07   0.722095E+07   0.724577E+07   0.722095E+07  -0.342314E+00   0.633140E+07   0.633088E+07   0.818807E+01
   0.192149E-01   0.720460E+07   0.717681E+07   0.265173E+04   0.244714E+04   0.392642E+07   0.717545E+07   0.720030E+07   0.717545E+07  -0.340157E+00   0.629159E+07   0.629106E+07   0.821086E+01
   0.194296E-01   0.715895E+07   0.713074E+07   0.247007E+04   0.243399E+04   0.387694E+07   0.712970E+07   0.715458E+07   0.712971E+07  -0.337988E+00   0.625157E+07   0.625103E+07   0.823252E+01
   0.196467E-01   0.711305E+07   0.708442E+07   0.227191E+04   0.243015E+04   0.382762E+07   0.708372E+07   0.710862E+07   0.708372E+07  -0.335809E+00   0.621134E+07   0.621079E+07   0.825303E+01
   0.198662E-01   0.706692E+07   0.703786E+07   0.207064E+04   0.230738E+04   0.377846E+07   0.703750E+07   0.706243E+07   0.703750E+07  -0.333617E+00   0.617089E+07   0.617034E+07   0.827234E+01
   0.200881E-01   0.702055E+07   0.699107E+07   0.190722E+04   0.218207E+04   0.372947E+07   0.699104E+07   0.701599E+07   0.699104E+07  -0.331415E+00   0.613025E+07   0.612969E+07   0.829040E+01
   0.203126E-01   0.697395E+07   0.694404E+07   0.194413E+04   0.217586E+04   0.368065E+07   0.694436E+07   0.696932E+07   0.694436E+07  -0.329202E+00   0.608940E+07   0.608883E+07   0.830718E+01
   0.205395E-01   0.692711E+07   0.689678E+07   0.213287E+04   0.216429E+04   0.363202E+07   0.689744E+07   0.692242E+07   0.689744E+07  -0.326978E+00   0.604835E+07   0.604777E+07   0.832265E+01
   0.207690E-01   0.688005E+07   0.684929E+07   0.215946E+04   0.204144E+04   0.358358E+07   0.685031E+07   0.687530E+07   0.685031E+07  -0.324743E+00   0.600710E+07   0.600652E+07   0.833675E+01
   0.210011E-01   0.683277E+07   0.680158E+07   0.197883E+04   0.194576E+04   0.353533E+07   0.680295E+07   0.682795E+07   0.680295E+07  -0.322499E+00   0.596567E+07   0.596508E+07   0.834945E+01
   0.212357E-01   0.678527E+07   0.675365E+07   0.190294E+04   0.195574E+04   0.348729E+07   0.675538E+07   0.678038E+07   0.675539E+07  -0.320243E+00   0.592404E+07   0.592344E+07   0.836070E+01
   0.214730E-01   0.673756E+07   0.670550E+07   0.194161E+04   0.191753E+04   0.343945E+07   0.670760E+07   0.673260E+07   0.670761E+07  -0.317978E+00   0.588223E+07   0.588163E+07   0.837046E+01
   0.217129E-01   0.668964E+07   0.665715E+07   0.175557E+04   0.179382E+04   0.339182E+07   0.665962E+07   0.668462E+07   0.665962E+07  -0.315704E+00   0.584024E+07   0.583963E+07   0.837870E+01
   0.219555E-01   0.664152E+07   0.660859E+07   0.144214E+04   0.174682E+04   0.334441E+07   0.661144E+07   0.663643E+07   0.661144E+07  -0.313419E+00   0.579807E+07   0.579745E+07   0.838536E+01
   0.222008E-01   0.659320E+07   0.655984E+07   0.147178E+04   0.175879E+04   0.329722E+07   0.656306E+07   0.658804E+07   0.656306E+07  -0.311126E+00   0.575573E+07   0.575511E+07   0.839041E+01
   0.224489E-01   0.654468E+07   0.651089E+07   0.174955E+04   0.167712E+04   0.325025E+07   0.651449E+07   0.653945E+07   0.651449E+07  -0.308823E+00   0.571323E+07   0.571259E+07   0.839379E+01
   0.226997E-01   0.649598E+07   0.646176E+07   0.176411E+04   0.158177E+04   0.320351E+07   0.646573E+07   0.649069E+07   0.646573E+07  -0.306512E+00   0.567056E+07   0.566992E+07   0.839548E+01
   0.229533E-01   0.644709E+07   0.641245E+07   0.156045E+04   0.158624E+04   0.315700E+07   0.641680E+07   0.644174E+07   0.641680E+07  -0.304193E+00   0.562773E+07   0.562709E+07   0.839542E+01
   0.232098E-01   0.639804E+07   0.636296E+07   0.150016E+04   0.155689E+04   0.311073E+07   0.636770E+07   0.639261E+07   0.636770E+07  -0.301865E+00   0.558476E+07   0.558410E+07   0.839356E+01
   0.234691E-01   0.634881E+07   0.631331E+07   0.147108E+04   0.145299E+04   0.306472E+07   0.631843E+07   0.634332E+07   0.631843E+07  -0.299529E+00   0.554164E+07   0.554098E+07   0.838988E+01
   0.237313E-01   0.629942E+07   0.626350E+07   0.129401E+04   0.142797E+04   0.301896E+07   0.626900E+07   0.629386E+07   0.626900E+07  -0.297186E+00   0.549838E+07   0.549771E+07   0.838432E+01
   0.239965E-01   0.624988E+07   0.621353E+07   0.120197E+04   0.142888E+04   0.297347E+07   0.621943E+07   0.624425E+07   0.621943E+07  -0.294836E+00   0.545498E+07   0.545431E+07   0.837683E+01
   0.242646E-01   0.620019E+07   0.616342E+07   0.129834E+04   0.134012E+04   0.292826E+07   0.616971E+07   0.619450E+07   0.616971E+07  -0.292479E+00   0.541146E+07   0.541078E+07   0.836739E+01
   0.245357E-01   0.615036E+07   0.611318E+07   0.138391E+04   0.129204E+04   0.288333E+07   0.611985E+07   0.614461E+07   0.611985E+07  -0.290116E+00   0.536783E+07   0.536714E+07   0.835594E+01
   0.248098E-01   0.610040E+07   0.606281E+07   0.137718E+04   0.130293E+04   0.283871E+07   0.606987E+07   0.609458E+07   0.606987E+07  -0.287746E+00   0.532408E+07   0.532338E+07   0.834244E+01
   0.250870E-01   0.605031E+07   0.601232E+07   0.125753E+04   0.123221E+04   0.279439E+07   0.601977E+07   0.604444E+07   0.601977E+07  -0.285371E+00   0.528022E+07   0.527952E+07   0.832685E+01
   0.253673E-01   0.600012E+07   0.596172E+07   0.107073E+04   0.117451E+04   0.275038E+07   0.596955E+07   0.599418E+07   0.596955E+07  -0.282991E+00   0.523627E+07   0.523556E+07   0.830912E+01
   0.256508E-01   0.594981E+07   0.591103E+07   0.103768E+04   0.118655E+04   0.270668E+07   0.591924E+07   0.594381E+07   0.591924E+07  -0.280605E+00   0.519222E+07   0.519151E+07   0.828923E+01
   0.259374E-01   0.589942E+07   0.586024E+07   0.109195E+04   0.112688E+04   0.266331E+07   0.586884E+07   0.589336E+07   0.586884E+07  -0.278216E+00   0.514810E+07   0.514738E+07   0.826712E+01
   0.262272E-01   0.584893E+07   0.580937E+07   0.103909E+04   0.107039E+04   0.262025E+07   0.581835E+07   0.584281E+07   0.581835E+07  -0.275823E+00   0.510390E+07   0.510318E+07   0.824276E+01
   0.265202E-01   0.579837E+07   0.575844E+07   0.108443E+04   0.108188E+04   0.257752E+07   0.576779E+07   0.579220E+07   0.576779E+07  -0.273426E+00   0.505964E+07   0.505891E+07   0.821611E+01
   0.268165E-01   0.574775E+07   0.570744E+07   0.116489E+04   0.102462E+04   0.253512E+07   0.571718E+07   0.574152E+07   0.571718E+07  -0.271026E+00   0.501533E+07   0.501460E+07   0.818713E+01
   0.271161E-01   0.569707E+07   0.565640E+07   0.953467E+03   0.977583E+03   0.249306E+07   0.566651E+07   0.569078E+07   0.566651E+07  -0.268624E+00   0.497097E+07   0.497023E+07   0.815578E+01
   0.274191E-01   0.564635E+07   0.560533E+07   0.792611E+03   0.987320E+03   0.245134E+07   0.561580E+07   0.564000E+07   0.561580E+07  -0.266221E+00   0.492658E+07   0.492583E+07   0.812204E+01
   0.277255E-01   0.559560E+07   0.555423E+07   0.901166E+03   0.926353E+03   0.240997E+07   0.556506E+07   0.558920E+07   0.556507E+07  -0.263815E+00   0.488216E+07   0.488141E+07   0.808586E+01
   0.280352E-01   0.554482E+07   0.550313E+07   0.902393E+03   0.896461E+03   0.236897E+07   0.551432E+07   0.553837E+07   0.551432E+07  -0.261410E+00   0.483773E+07   0.483697E+07   0.804722E+01
   0.283485E-01   0.549404E+07   0.545202E+07   0.874786E+03   0.898659E+03   0.232834E+07   0.546356E+07   0.548754E+07   0.546356E+07  -0.259004E+00   0.479329E+07   0.479253E+07   0.800608E+01
   0.286652E-01   0.544327E+07   0.540093E+07   0.928595E+03   0.834606E+03   0.228810E+07   0.541282E+07   0.543672E+07   0.541282E+07  -0.256598E+00   0.474887E+07   0.474810E+07   0.796241E+01
   0.289855E-01   0.539251E+07   0.534987E+07   0.817453E+03   0.827118E+03   0.224825E+07   0.536210E+07   0.538592E+07   0.536210E+07  -0.254194E+00   0.470446E+07   0.470369E+07   0.791619E+01
   0.293094E-01   0.534178E+07   0.529886E+07   0.690063E+03   0.810402E+03   0.220881E+07   0.531141E+07   0.533514E+07   0.531141E+07  -0.251791E+00   0.466008E+07   0.465930E+07   0.786740E+01
   0.296368E-01   0.529110E+07   0.524790E+07   0.700598E+03   0.755626E+03   0.216977E+07   0.526078E+07   0.528442E+07   0.526078E+07  -0.249390E+00   0.461574E+07   0.461496E+07   0.781600E+01
   0.299680E-01   0.524048E+07   0.519701E+07   0.762694E+03   0.764260E+03   0.213114E+07   0.521020E+07   0.523376E+07   0.521020E+07  -0.246993E+00   0.457146E+07   0.457068E+07   0.776199E+01
   0.303028E-01   0.518993E+07   0.514621E+07   0.782568E+03   0.721404E+03   0.209293E+07   0.515971E+07   0.518317E+07   0.515971E+07  -0.244599E+00   0.452725E+07   0.452646E+07   0.770534E+01
   0.306414E-01   0.513947E+07   0.509551E+07   0.694877E+03   0.696263E+03   0.205513E+07   0.510931E+07   0.513267E+07   0.510931E+07  -0.242210E+00   0.448311E+07   0.448233E+07   0.764603E+01
   0.309837E-01   0.508911E+07   0.504493E+07   0.658458E+03   0.695045E+03   0.201775E+07   0.505901E+07   0.508228E+07   0.505901E+07  -0.239826E+00   0.443907E+07   0.443828E+07   0.758406E+01
   0.313299E-01   0.503887E+07   0.499448E+07   0.597696E+03   0.643756E+03   0.198079E+07   0.500884E+07   0.503200E+07   0.500884E+07  -0.237447E+00   0.439514E+07   0.439435E+07   0.751942E+01
   0.316800E-01   0.498876E+07   0.494418E+07   0.564172E+03   0.649557E+03   0.194425E+07   0.495881E+07   0.498186E+07   0.495881E+07  -0.235075E+00   0.435132E+07   0.435053E+07   0.745209E+01
   0.320339E-01   0.493880E+07   0.489405E+07   0.692597E+03   0.614236E+03   0.190814E+07   0.490892E+07   0.493188E+07   0.490892E+07  -0.232711E+00   0.430764E+07   0.430685E+07   0.738207E+01
   0.323918E-01   0.488900E+07   0.484410E+07   0.614072E+03   0.594350E+03   0.187246E+07   0.485921E+07   0.488206E+07   0.485921E+07  -0.230354E+00   0.426411E+07   0.426331E+07   0.730938E+01
   0.327538E-01   0.483939E+07   0.479435E+07   0.530638E+03   0.589067E+03   0.183723E+07   0.480968E+07   0.483242E+07   0.480969E+07  -0.228006E+00   0.422074E+07   0.421994E+07   0.723400E+01
   0.331197E-01   0.478997E+07   0.474481E+07   0.540305E+03   0.547891E+03   0.180243E+07   0.476036E+07   0.478298E+07   0.476036E+07  -0.225668E+00   0.417754E+07   0.417674E+07   0.715594E+01
   0.334898E-01   0.474077E+07   0.469551E+07   0.477753E+03   0.555407E+03   0.176809E+07   0.471125E+07   0.473377E+07   0.471125E+07  -0.223340E+00   0.413454E+07   0.413374E+07   0.707523E+01
   0.338640E-01   0.469179E+07   0.464645E+07   0.552687E+03   0.514934E+03   0.173421E+07   0.466238E+07   0.468478E+07   0.466238E+07  -0.221023E+00   0.409174E+07   0.409094E+07   0.699187E+01
   0.342423E-01   0.464306E+07   0.459767E+07   0.539513E+03   0.514972E+03   0.170078E+07   0.461376E+07   0.463604E+07   0.461376E+07  -0.218718E+00   0.404915E+07   0.404836E+07   0.690588E+01
   0.346249E-01   0.459460E+07   0.454917E+07   0.454137E+03   0.489512E+03   0.166783E+07   0.456541E+07   0.458757E+07   0.456541E+07  -0.216426E+00   0.400681E+07   0.400602E+07   0.681729E+01
   0.350118E-01   0.454642E+07   0.450097E+07   0.426997E+03   0.474737E+03   0.163534E+07   0.451734E+07   0.453939E+07   0.451734E+07  -0.214147E+00   0.396471E+07   0.396392E+07   0.672612E+01
   0.354030E-01   0.449853E+07   0.445309E+07   0.450097E+03   0.465239E+03   0.160333E+07   0.446958E+07   0.449150E+07   0.446958E+07  -0.211883E+00   0.392288E+07   0.392209E+07   0.663242E+01
   0.357985E-01   0.445096E+07   0.440554E+07   0.445378E+03   0.439018E+03   0.157179E+07   0.442213E+07   0.444393E+07   0.442213E+07  -0.209634E+00   0.388133E+07   0.388054E+07   0.653621E+01
   0.361985E-01   0.440372E+07   0.435836E+07   0.447842E+03   0.439645E+03   0.154073E+07   0.437502E+07   0.439670E+07   0.437502E+07  -0.207401E+00   0.384007E+07   0.383929E+07   0.643755E+01
   0.366030E-01   0.435682E+07   0.431154E+07   0.384923E+03   0.408353E+03   0.151014E+07   0.432826E+07   0.434982E+07   0.432826E+07  -0.205184E+00   0.379912E+07   0.379834E+07   0.633648E+01
   0.370119E-01   0.431030E+07   0.426512E+07   0.346347E+03   0.413166E+03   0.148002E+07   0.428188E+07   0.430331E+07   0.428188E+07  -0.202985E+00   0.375849E+07   0.375772E+07   0.623306E+01
   0.374255E-01   0.426415E+07   0.421910E+07   0.417408E+03   0.381481E+03   0.145039E+07   0.423588E+07   0.425718E+07   0.423588E+07  -0.200804E+00   0.371820E+07   0.371743E+07   0.612734E+01
   0.378436E-01   0.421840E+07   0.417350E+07   0.354225E+03   0.387063E+03   0.142123E+07   0.419028E+07   0.421146E+07   0.419028E+07  -0.198643E+00   0.367826E+07   0.367750E+07   0.601940E+01
   0.382665E-01   0.417307E+07   0.412834E+07   0.375301E+03   0.357040E+03   0.139256E+07   0.414509E+07   0.416615E+07   0.414509E+07  -0.196501E+00   0.363869E+07   0.363793E+07   0.590929E+01
   0.386940E-01   0.412816E+07   0.408364E+07   0.296603E+03   0.362267E+03   0.136437E+07   0.410035E+07   0.412127E+07   0.410035E+07  -0.194379E+00   0.359950E+07   0.359875E+07   0.579711E+01
   0.391263E-01   0.408370E+07   0.403940E+07   0.334720E+03   0.334219E+03   0.133666E+07   0.405605E+07   0.407685E+07   0.405605E+07  -0.192279E+00   0.356070E+07   0.355995E+07   0.568293E+01
   0.395635E-01   0.403970E+07   0.399566E+07   0.337477E+03   0.339111E+03   0.130944E+07   0.401221E+07   0.403288E+07   0.401221E+07  -0.190201E+00   0.352231E+07   0.352157E+07   0.556684E+01
   0.400055E-01   0.399617E+07   0.395241E+07   0.299604E+03   0.312785E+03   0.128271E+07   0.396885E+07   0.398940E+07   0.396885E+07  -0.188146E+00   0.348433E+07   0.348360E+07   0.544894E+01
   0.404525E-01   0.395313E+07   0.390968E+07   0.282848E+03   0.317408E+03   0.125645E+07   0.392599E+07   0.394641E+07   0.392599E+07  -0.186114E+00   0.344679E+07   0.344607E+07   0.532933E+01
   0.409045E-01   0.391059E+07   0.386747E+07   0.277069E+03   0.292971E+03   0.123067E+07   0.388363E+07   0.390392E+07   0.388363E+07  -0.184106E+00   0.340969E+07   0.340897E+07   0.520811E+01
   0.413615E-01   0.386856E+07   0.382581E+07   0.290704E+03   0.296580E+03   0.120536E+07   0.384178E+07   0.386195E+07   0.384178E+07  -0.182122E+00   0.337304E+07   0.337234E+07   0.508540E+01
   0.418237E-01   0.382706E+07   0.378470E+07   0.269678E+03   0.275327E+03   0.118053E+07   0.380047E+07   0.382051E+07   0.380047E+07  -0.180164E+00   0.333686E+07   0.333616E+07   0.496132E+01
   0.422910E-01   0.378610E+07   0.374415E+07   0.228793E+03   0.275867E+03   0.115617E+07   0.375970E+07   0.377961E+07   0.375970E+07  -0.178231E+00   0.330115E+07   0.330046E+07   0.483600E+01
   0.427635E-01   0.374569E+07   0.370418E+07   0.261186E+03   0.260372E+03   0.113228E+07   0.371948E+07   0.373927E+07   0.371948E+07  -0.176324E+00   0.326593E+07   0.326525E+07   0.470956E+01
   0.432413E-01   0.370583E+07   0.366479E+07   0.236721E+03   0.254885E+03   0.110886E+07   0.367982E+07   0.369948E+07   0.367982E+07  -0.174444E+00   0.323119E+07   0.323053E+07   0.458214E+01
   0.437244E-01   0.366654E+07   0.362599E+07   0.238017E+03   0.247796E+03   0.108591E+07   0.364073E+07   0.366027E+07   0.364073E+07  -0.172591E+00   0.319696E+07   0.319630E+07   0.445390E+01
   0.442130E-01   0.362782E+07   0.358779E+07   0.194874E+03   0.234595E+03   0.106342E+07   0.360221E+07   0.362163E+07   0.360221E+07  -0.170765E+00   0.316323E+07   0.316258E+07   0.432497E+01
   0.447070E-01   0.358969E+07   0.355019E+07   0.231973E+03   0.235538E+03   0.104139E+07   0.356428E+07   0.358358E+07   0.356428E+07  -0.168967E+00   0.313001E+07   0.312938E+07   0.419551E+01
   0.452065E-01   0.355213E+07   0.351321E+07   0.206513E+03   0.217781E+03   0.101981E+07   0.352694E+07   0.354611E+07   0.352694E+07  -0.167197E+00   0.309730E+07   0.309669E+07   0.406568E+01
   0.457116E-01   0.351517E+07   0.347684E+07   0.193204E+03   0.220326E+03   0.998674E+06   0.349018E+07   0.350924E+07   0.349018E+07  -0.165454E+00   0.306512E+07   0.306451E+07   0.393566E+01
   0.462223E-01   0.347880E+07   0.344108E+07   0.177423E+03   0.206925E+03   0.977979E+06   0.345402E+07   0.347296E+07   0.345402E+07  -0.163740E+00   0.303345E+07   0.303286E+07   0.380560E+01
   0.467387E-01   0.344302E+07   0.340593E+07   0.209368E+03   0.201538E+03   0.957718E+06   0.341846E+07   0.343728E+07   0.341846E+07  -0.162054E+00   0.300231E+07   0.300173E+07   0.367568E+01
   0.472610E-01   0.340783E+07   0.337140E+07   0.161602E+03   0.199339E+03   0.937887E+06   0.338349E+07   0.340219E+07   0.338349E+07  -0.160396E+00   0.297168E+07   0.297112E+07   0.354608E+01
   0.477890E-01   0.337323E+07   0.333748E+07   0.175608E+03   0.185134E+03   0.918478E+06   0.334911E+07   0.336770E+07   0.334911E+07  -0.158767E+00   0.294158E+07   0.294104E+07   0.341699E+01
   0.483230E-01   0.333922E+07   0.330417E+07   0.153817E+03   0.187087E+03   0.899486E+06   0.331532E+07   0.333380E+07   0.331532E+07  -0.157165E+00   0.291200E+07   0.291147E+07   0.328859E+01
   0.488629E-01   0.330580E+07   0.327146E+07   0.187210E+03   0.177329E+03   0.880904E+06   0.328212E+07   0.330049E+07   0.328212E+07  -0.155591E+00   0.288293E+07   0.288241E+07   0.316107E+01
   0.494088E-01   0.327295E+07   0.323934E+07   0.125823E+03   0.169552E+03   0.862724E+06   0.324950E+07   0.326775E+07   0.324950E+07  -0.154044E+00   0.285436E+07   0.285386E+07   0.303462E+01
   0.499609E-01   0.324068E+07   0.320781E+07   0.156721E+03   0.170779E+03   0.844935E+06   0.321744E+07   0.323559E+07   0.321744E+07  -0.152525E+00   0.282630E+07   0.282581E+07   0.290944E+01
   0.505191E-01   0.320896E+07   0.317685E+07   0.151121E+03   0.159168E+03   0.827528E+06   0.318595E+07   0.320399E+07   0.318595E+07  -0.151032E+00   0.279873E+07   0.279826E+07   0.278572E+01
   0.510835E-01   0.317779E+07   0.314645E+07   0.137202E+03   0.155404E+03   0.810492E+06   0.315501E+07   0.317294E+07   0.315501E+07  -0.149565E+00   0.277164E+07   0.277119E+07   0.266366E+01
   0.516543E-01   0.314716E+07   0.311660E+07   0.114990E+03   0.155068E+03   0.793819E+06   0.312461E+07   0.314243E+07   0.312461E+07  -0.148124E+00   0.274503E+07   0.274459E+07   0.254345E+01
   0.522314E-01   0.311705E+07   0.308728E+07   0.154341E+03   0.144346E+03   0.777502E+06   0.309472E+07   0.311245E+07   0.309472E+07  -0.146707E+00   0.271887E+07   0.271844E+07   0.242529E+01
   0.528150E-01   0.308745E+07   0.305847E+07   0.115706E+03   0.141305E+03   0.761532E+06   0.306535E+07   0.308297E+07   0.306535E+07  -0.145315E+00   0.269315E+07   0.269275E+07   0.230937E+01
   0.534051E-01   0.305834E+07   0.303016E+07   0.105316E+03   0.141121E+03   0.745900E+06   0.303646E+07   0.305398E+07   0.303646E+07  -0.143945E+00   0.266787E+07   0.266748E+07   0.219588E+01
   0.540018E-01   0.302969E+07   0.300232E+07   0.139760E+03   0.132034E+03   0.730594E+06   0.300804E+07   0.302546E+07   0.300804E+07  -0.142598E+00   0.264299E+07   0.264262E+07   0.208503E+01
   0.546052E-01   0.300149E+07   0.297492E+07   0.101314E+03   0.127437E+03   0.715602E+06   0.298006E+07   0.299738E+07   0.298006E+07  -0.141272E+00   0.261851E+07   0.261815E+07   0.197698E+01
   0.552153E-01   0.297372E+07   0.294795E+07   0.103455E+03   0.128166E+03   0.700914E+06   0.295251E+07   0.296974E+07   0.295251E+07  -0.139966E+00   0.259440E+07   0.259405E+07   0.187192E+01
   0.558322E-01   0.294635E+07   0.292138E+07   0.112515E+03   0.122193E+03   0.686521E+06   0.292536E+07   0.294249E+07   0.292536E+07  -0.138679E+00   0.257064E+07   0.257031E+07   0.177003E+01
   0.564560E-01   0.291936E+07   0.289517E+07   0.106686E+03   0.115085E+03   0.672414E+06   0.289859E+07   0.291562E+07   0.289859E+07  -0.137409E+00   0.254721E+07   0.254689E+07   0.167148E+01
   0.570868E-01   0.289271E+07   0.286931E+07   0.850040E+02   0.114552E+03   0.658585E+06   0.287216E+07   0.288909E+07   0.287216E+07  -0.136156E+00   0.252408E+07   0.252378E+07   0.157643E+01
   0.577247E-01   0.286638E+07   0.284376E+07   0.101431E+03   0.113299E+03   0.645022E+06   0.284605E+07   0.286288E+07   0.284605E+07  -0.134919E+00   0.250124E+07   0.250095E+07   0.148503E+01
   0.583696E-01   0.284034E+07   0.281848E+07   0.101688E+03   0.106779E+03   0.631716E+06   0.282022E+07   0.283696E+07   0.282022E+07  -0.133694E+00   0.247864E+07   0.247837E+07   0.139742E+01
   0.592867E-01   0.280425E+07   0.278342E+07   0.994764E+02   0.103112E+03   0.613454E+06   0.278442E+07   0.280102E+07   0.278442E+07  -0.131997E+00   0.244732E+07   0.244706E+07   0.128117E+01
   0.602038E-01   0.277017E+07   0.275034E+07   0.783397E+02   0.996141E+02   0.596138E+06   0.275062E+07   0.276710E+07   0.275062E+07  -0.130395E+00   0.241775E+07   0.241752E+07   0.117420E+01
