#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.166736E-02   0.194754E+08   0.194751E+08   0.220831E+06   0.206709E+06   0.191121E+08   0.194726E+08   0.194754E+08   0.194727E+08  -0.461569E+00   0.102360E+08   0.102359E+08   0.766710E+00
   0.186330E-02   0.193947E+08   0.193943E+08   0.162787E+06   0.149854E+06   0.189533E+08   0.193913E+08   0.193946E+08   0.193913E+08  -0.459638E+00   0.101933E+08   0.101933E+08   0.838836E+00
   0.208228E-02   0.193008E+08   0.193003E+08   0.623264E+05   0.598194E+05   0.187678E+08   0.192967E+08   0.193008E+08   0.192967E+08  -0.457394E+00   0.101437E+08   0.101437E+08   0.917178E+00
   0.232699E-02   0.191922E+08   0.191916E+08   0.602621E+05   0.591457E+05   0.185529E+08   0.191873E+08   0.191921E+08   0.191873E+08  -0.454799E+00   0.100863E+08   0.100863E+08   0.100222E+01
   0.260045E-02   0.190670E+08   0.190663E+08   0.380672E+05   0.313646E+05   0.183063E+08   0.190611E+08   0.190669E+08   0.190611E+08  -0.451808E+00   0.100202E+08   0.100202E+08   0.109450E+01
   0.290605E-02   0.189233E+08   0.189224E+08   0.218640E+05   0.147266E+05   0.180259E+08   0.189164E+08   0.189232E+08   0.189164E+08  -0.448376E+00   0.994442E+07   0.994441E+07   0.119456E+01
   0.324757E-02   0.187592E+08   0.187580E+08   0.192504E+05   0.887029E+04   0.177103E+08   0.187511E+08   0.187590E+08   0.187511E+08  -0.444456E+00   0.985785E+07   0.985783E+07   0.130298E+01
   0.362922E-02   0.185727E+08   0.185712E+08   0.106074E+05   0.428202E+04   0.173584E+08   0.185632E+08   0.185724E+08   0.185632E+08  -0.440003E+00   0.975950E+07   0.975948E+07   0.142035E+01
   0.405572E-02   0.183617E+08   0.183599E+08   0.184044E+04  -0.438825E+04   0.169695E+08   0.183509E+08   0.183615E+08   0.183509E+08  -0.434970E+00   0.964837E+07   0.964836E+07   0.154728E+01
   0.453235E-02   0.181251E+08   0.181228E+08   0.660274E+04   0.613649E+04   0.165494E+08   0.181128E+08   0.181248E+08   0.181128E+08  -0.429326E+00   0.952379E+07   0.952377E+07   0.168434E+01
   0.506499E-02   0.178599E+08   0.178571E+08   0.500225E+04   0.186212E+05   0.160803E+08   0.178459E+08   0.178595E+08   0.178460E+08  -0.423001E+00   0.938422E+07   0.938420E+07   0.183205E+01
   0.512158E-02   0.178318E+08   0.178289E+08   0.438566E+04   0.184228E+05   0.160310E+08   0.178176E+08   0.178313E+08   0.178176E+08  -0.422330E+00   0.936942E+07   0.936939E+07   0.184742E+01
   0.517880E-02   0.178033E+08   0.178004E+08   0.316334E+04   0.181647E+05   0.159813E+08   0.177890E+08   0.178029E+08   0.177890E+08  -0.421651E+00   0.935446E+07   0.935443E+07   0.186291E+01
   0.523666E-02   0.177746E+08   0.177716E+08   0.161566E+04   0.179338E+05   0.159311E+08   0.177601E+08   0.177741E+08   0.177601E+08  -0.420966E+00   0.933934E+07   0.933931E+07   0.187850E+01
   0.529517E-02   0.177455E+08   0.177425E+08   0.129926E+03   0.178133E+05   0.158805E+08   0.177309E+08   0.177450E+08   0.177309E+08  -0.420273E+00   0.932406E+07   0.932403E+07   0.189421E+01
   0.535434E-02   0.177162E+08   0.177130E+08  -0.906270E+03   0.178637E+05   0.158294E+08   0.177014E+08   0.177157E+08   0.177014E+08  -0.419573E+00   0.930862E+07   0.930859E+07   0.191003E+01
   0.541416E-02   0.176865E+08   0.176833E+08  -0.121747E+04   0.181006E+05   0.157779E+08   0.176715E+08   0.176860E+08   0.176715E+08  -0.418866E+00   0.929302E+07   0.929299E+07   0.192597E+01
   0.547465E-02   0.176564E+08   0.176531E+08  -0.725046E+03   0.184798E+05   0.157241E+08   0.176412E+08   0.176559E+08   0.176412E+08  -0.418147E+00   0.927717E+07   0.927714E+07   0.194202E+01
   0.553582E-02   0.176261E+08   0.176228E+08   0.423044E+03   0.188986E+05   0.156717E+08   0.176107E+08   0.176256E+08   0.176107E+08  -0.417425E+00   0.926124E+07   0.926121E+07   0.195818E+01
   0.559767E-02   0.175955E+08   0.175921E+08   0.189151E+04   0.192176E+05   0.156188E+08   0.175799E+08   0.175949E+08   0.175800E+08  -0.416695E+00   0.924515E+07   0.924511E+07   0.197445E+01
   0.566022E-02   0.175646E+08   0.175611E+08   0.325602E+04   0.193020E+05   0.155654E+08   0.175488E+08   0.175640E+08   0.175488E+08  -0.415958E+00   0.922889E+07   0.922885E+07   0.199084E+01
   0.572346E-02   0.175333E+08   0.175298E+08   0.413349E+04   0.190693E+05   0.155116E+08   0.175174E+08   0.175328E+08   0.175174E+08  -0.415213E+00   0.921246E+07   0.921243E+07   0.200734E+01
   0.578741E-02   0.175018E+08   0.174981E+08   0.430228E+04   0.185266E+05   0.154573E+08   0.174857E+08   0.175012E+08   0.174857E+08  -0.414461E+00   0.919587E+07   0.919584E+07   0.202395E+01
   0.585207E-02   0.174699E+08   0.174662E+08   0.377170E+04   0.177803E+05   0.154026E+08   0.174536E+08   0.174693E+08   0.174536E+08  -0.413701E+00   0.917911E+07   0.917907E+07   0.204068E+01
   0.591746E-02   0.174377E+08   0.174339E+08   0.277419E+04   0.170096E+05   0.153474E+08   0.174212E+08   0.174371E+08   0.174212E+08  -0.412933E+00   0.916218E+07   0.916214E+07   0.205752E+01
   0.598357E-02   0.174052E+08   0.174013E+08   0.167995E+04   0.164077E+05   0.152917E+08   0.173885E+08   0.174046E+08   0.173885E+08  -0.412158E+00   0.914508E+07   0.914504E+07   0.207448E+01
   0.605043E-02   0.173723E+08   0.173684E+08   0.861670E+03   0.161112E+05   0.152356E+08   0.173555E+08   0.173717E+08   0.173555E+08  -0.411375E+00   0.912781E+07   0.912778E+07   0.209155E+01
   0.611803E-02   0.173391E+08   0.173351E+08   0.557885E+03   0.161422E+05   0.151791E+08   0.173221E+08   0.173385E+08   0.173221E+08  -0.410584E+00   0.911037E+07   0.911034E+07   0.210874E+01
   0.618639E-02   0.173056E+08   0.173015E+08   0.786932E+03   0.163919E+05   0.151221E+08   0.172884E+08   0.173050E+08   0.172884E+08  -0.409785E+00   0.909276E+07   0.909272E+07   0.212604E+01
   0.625551E-02   0.172718E+08   0.172676E+08   0.134685E+04   0.166564E+05   0.150646E+08   0.172544E+08   0.172711E+08   0.172544E+08  -0.408978E+00   0.907498E+07   0.907494E+07   0.214345E+01
   0.632540E-02   0.172376E+08   0.172333E+08   0.190432E+04   0.167156E+05   0.150066E+08   0.172200E+08   0.172369E+08   0.172200E+08  -0.408163E+00   0.905702E+07   0.905698E+07   0.216098E+01
   0.639608E-02   0.172031E+08   0.171987E+08   0.213884E+04   0.164262E+05   0.149483E+08   0.171853E+08   0.172024E+08   0.171853E+08  -0.407341E+00   0.903888E+07   0.903884E+07   0.217862E+01
   0.646754E-02   0.171682E+08   0.171638E+08   0.188296E+04   0.157887E+05   0.148894E+08   0.171503E+08   0.171675E+08   0.171503E+08  -0.406510E+00   0.902057E+07   0.902053E+07   0.219637E+01
   0.653980E-02   0.171330E+08   0.171285E+08   0.119745E+04   0.149551E+05   0.148301E+08   0.171149E+08   0.171323E+08   0.171149E+08  -0.405671E+00   0.900208E+07   0.900204E+07   0.221424E+01
   0.661287E-02   0.170975E+08   0.170929E+08   0.345598E+03   0.141679E+05   0.147703E+08   0.170791E+08   0.170968E+08   0.170792E+08  -0.404825E+00   0.898342E+07   0.898338E+07   0.223222E+01
   0.668676E-02   0.170617E+08   0.170570E+08  -0.325715E+03   0.136531E+05   0.147107E+08   0.170431E+08   0.170610E+08   0.170431E+08  -0.403971E+00   0.896461E+07   0.896456E+07   0.225032E+01
   0.676147E-02   0.170255E+08   0.170207E+08  -0.545963E+03   0.135127E+05   0.146500E+08   0.170067E+08   0.170248E+08   0.170067E+08  -0.403108E+00   0.894559E+07   0.894554E+07   0.226852E+01
   0.683702E-02   0.169890E+08   0.169840E+08  -0.247719E+03   0.136714E+05   0.145889E+08   0.169700E+08   0.169882E+08   0.169700E+08  -0.402237E+00   0.892638E+07   0.892634E+07   0.228684E+01
   0.691341E-02   0.169521E+08   0.169470E+08   0.403528E+03   0.139071E+05   0.145274E+08   0.169329E+08   0.169513E+08   0.169329E+08  -0.401357E+00   0.890700E+07   0.890696E+07   0.230527E+01
   0.699065E-02   0.169148E+08   0.169096E+08   0.109426E+04   0.139574E+05   0.144654E+08   0.168954E+08   0.169140E+08   0.168954E+08  -0.400470E+00   0.888744E+07   0.888739E+07   0.232382E+01
   0.706876E-02   0.168772E+08   0.168719E+08   0.152324E+04   0.136532E+05   0.144030E+08   0.168576E+08   0.168764E+08   0.168576E+08  -0.399574E+00   0.886769E+07   0.886764E+07   0.234247E+01
   0.714774E-02   0.168393E+08   0.168339E+08   0.155506E+04   0.130100E+05   0.143401E+08   0.168195E+08   0.168384E+08   0.168195E+08  -0.398669E+00   0.884776E+07   0.884771E+07   0.236123E+01
   0.722760E-02   0.168009E+08   0.167955E+08   0.128332E+04   0.122260E+05   0.142767E+08   0.167809E+08   0.168001E+08   0.167809E+08  -0.397756E+00   0.882765E+07   0.882760E+07   0.238010E+01
   0.730835E-02   0.167623E+08   0.167567E+08   0.964537E+03   0.115786E+05   0.142130E+08   0.167421E+08   0.167614E+08   0.167421E+08  -0.396835E+00   0.880735E+07   0.880730E+07   0.239909E+01
   0.739001E-02   0.167233E+08   0.167176E+08   0.855418E+03   0.112726E+05   0.141487E+08   0.167029E+08   0.167224E+08   0.167029E+08  -0.395905E+00   0.878686E+07   0.878681E+07   0.241818E+01
   0.747258E-02   0.166839E+08   0.166781E+08   0.104595E+04   0.113217E+05   0.140841E+08   0.166633E+08   0.166830E+08   0.166633E+08  -0.394967E+00   0.876619E+07   0.876613E+07   0.243737E+01
   0.755607E-02   0.166442E+08   0.166382E+08   0.139125E+04   0.115356E+05   0.140190E+08   0.166233E+08   0.166432E+08   0.166233E+08  -0.394020E+00   0.874533E+07   0.874527E+07   0.245668E+01
   0.764050E-02   0.166041E+08   0.165980E+08   0.159346E+04   0.116284E+05   0.139534E+08   0.165830E+08   0.166031E+08   0.165830E+08  -0.393064E+00   0.872428E+07   0.872422E+07   0.247609E+01
   0.772586E-02   0.165636E+08   0.165574E+08   0.139461E+04   0.113902E+05   0.138875E+08   0.165423E+08   0.165626E+08   0.165423E+08  -0.392100E+00   0.870304E+07   0.870298E+07   0.249560E+01
   0.781218E-02   0.165228E+08   0.165164E+08   0.764496E+03   0.108179E+05   0.138211E+08   0.165013E+08   0.165218E+08   0.165013E+08  -0.391127E+00   0.868161E+07   0.868155E+07   0.251522E+01
   0.789947E-02   0.164815E+08   0.164751E+08  -0.429181E+02   0.101225E+05   0.137541E+08   0.164599E+08   0.164806E+08   0.164599E+08  -0.390145E+00   0.865998E+07   0.865992E+07   0.253493E+01
   0.798773E-02   0.164400E+08   0.164334E+08  -0.619005E+03   0.959633E+04   0.136868E+08   0.164181E+08   0.164390E+08   0.164181E+08  -0.389155E+00   0.863816E+07   0.863810E+07   0.255475E+01
   0.807698E-02   0.163980E+08   0.163913E+08  -0.650370E+03   0.942279E+04   0.136191E+08   0.163759E+08   0.163970E+08   0.163759E+08  -0.388156E+00   0.861616E+07   0.861609E+07   0.257467E+01
   0.816722E-02   0.163557E+08   0.163489E+08  -0.132327E+03   0.955054E+04   0.135509E+08   0.163334E+08   0.163547E+08   0.163334E+08  -0.387148E+00   0.859395E+07   0.859389E+07   0.259469E+01
   0.825848E-02   0.163130E+08   0.163061E+08   0.606040E+03   0.972484E+04   0.134824E+08   0.162905E+08   0.163120E+08   0.162905E+08  -0.386131E+00   0.857156E+07   0.857149E+07   0.261481E+01
   0.835075E-02   0.162700E+08   0.162628E+08   0.110331E+04   0.966262E+04   0.134134E+08   0.162472E+08   0.162689E+08   0.162472E+08  -0.385105E+00   0.854897E+07   0.854890E+07   0.263502E+01
   0.844405E-02   0.162265E+08   0.162193E+08   0.107426E+04   0.925461E+04   0.133439E+08   0.162036E+08   0.162254E+08   0.162036E+08  -0.384070E+00   0.852618E+07   0.852611E+07   0.265532E+01
   0.853840E-02   0.161827E+08   0.161753E+08   0.613941E+03   0.864790E+04   0.132741E+08   0.161595E+08   0.161816E+08   0.161595E+08  -0.383026E+00   0.850320E+07   0.850313E+07   0.267571E+01
   0.863380E-02   0.161385E+08   0.161310E+08   0.137735E+03   0.814010E+04   0.132039E+08   0.161151E+08   0.161374E+08   0.161151E+08  -0.381973E+00   0.848001E+07   0.847994E+07   0.269620E+01
   0.873027E-02   0.160940E+08   0.160862E+08   0.781418E+02   0.795492E+04   0.131332E+08   0.160703E+08   0.160928E+08   0.160703E+08  -0.380912E+00   0.845663E+07   0.845656E+07   0.271677E+01
   0.882781E-02   0.160490E+08   0.160411E+08   0.546783E+03   0.806730E+04   0.130621E+08   0.160251E+08   0.160478E+08   0.160251E+08  -0.379840E+00   0.843305E+07   0.843298E+07   0.273743E+01
   0.892644E-02   0.160036E+08   0.159956E+08   0.122069E+04   0.821986E+04   0.129906E+08   0.159795E+08   0.160024E+08   0.159795E+08  -0.378760E+00   0.840927E+07   0.840919E+07   0.275818E+01
   0.902618E-02   0.159579E+08   0.159497E+08   0.156334E+04   0.812824E+04   0.129188E+08   0.159336E+08   0.159566E+08   0.159336E+08  -0.377671E+00   0.838528E+07   0.838521E+07   0.277900E+01
   0.912703E-02   0.159118E+08   0.159034E+08   0.123491E+04   0.771567E+04   0.128465E+08   0.158872E+08   0.159105E+08   0.158872E+08  -0.376572E+00   0.836110E+07   0.836102E+07   0.279991E+01
   0.922901E-02   0.158653E+08   0.158567E+08   0.377825E+03   0.718015E+04   0.127739E+08   0.158405E+08   0.158639E+08   0.158405E+08  -0.375464E+00   0.833671E+07   0.833664E+07   0.282089E+01
   0.933212E-02   0.158184E+08   0.158096E+08  -0.464292E+03   0.682721E+04   0.127008E+08   0.157933E+08   0.158170E+08   0.157933E+08  -0.374347E+00   0.831212E+07   0.831204E+07   0.284194E+01
   0.943639E-02   0.157710E+08   0.157622E+08  -0.753350E+03   0.680264E+04   0.126274E+08   0.157458E+08   0.157697E+08   0.157458E+08  -0.373221E+00   0.828733E+07   0.828724E+07   0.286307E+01
   0.954182E-02   0.157233E+08   0.157143E+08  -0.371107E+03   0.696014E+04   0.125536E+08   0.156979E+08   0.157219E+08   0.156979E+08  -0.372085E+00   0.826232E+07   0.826224E+07   0.288427E+01
   0.964844E-02   0.156752E+08   0.156660E+08   0.304700E+03   0.699204E+04   0.124795E+08   0.156496E+08   0.156738E+08   0.156496E+08  -0.370939E+00   0.823712E+07   0.823703E+07   0.290553E+01
   0.975624E-02   0.156268E+08   0.156173E+08   0.734485E+03   0.671477E+04   0.124050E+08   0.156008E+08   0.156253E+08   0.156008E+08  -0.369784E+00   0.821170E+07   0.821162E+07   0.292685E+01
   0.986524E-02   0.155779E+08   0.155682E+08   0.674688E+03   0.624478E+04   0.123302E+08   0.155517E+08   0.155764E+08   0.155517E+08  -0.368620E+00   0.818608E+07   0.818599E+07   0.294824E+01
   0.997547E-02   0.155286E+08   0.155187E+08   0.352374E+03   0.588801E+04   0.122550E+08   0.155022E+08   0.155270E+08   0.155022E+08  -0.367446E+00   0.816025E+07   0.816016E+07   0.296968E+01
   0.100869E-01   0.154789E+08   0.154688E+08   0.201732E+03   0.583819E+04   0.121795E+08   0.154523E+08   0.154773E+08   0.154523E+08  -0.366263E+00   0.813421E+07   0.813412E+07   0.299117E+01
   0.101996E-01   0.154288E+08   0.154185E+08   0.420075E+03   0.597999E+04   0.121036E+08   0.154019E+08   0.154272E+08   0.154020E+08  -0.365070E+00   0.810796E+07   0.810787E+07   0.301271E+01
   0.103136E-01   0.153782E+08   0.153678E+08   0.779689E+03   0.600551E+04   0.120274E+08   0.153512E+08   0.153766E+08   0.153512E+08  -0.363867E+00   0.808150E+07   0.808141E+07   0.303430E+01
   0.104288E-01   0.153273E+08   0.153167E+08   0.879896E+03   0.573683E+04   0.119509E+08   0.153001E+08   0.153257E+08   0.153001E+08  -0.362655E+00   0.805483E+07   0.805474E+07   0.305593E+01
   0.105453E-01   0.152760E+08   0.152652E+08   0.572492E+03   0.531778E+04   0.118741E+08   0.152485E+08   0.152743E+08   0.152485E+08  -0.361433E+00   0.802795E+07   0.802785E+07   0.307760E+01
   0.106632E-01   0.152243E+08   0.152132E+08   0.108823E+03   0.505851E+04   0.117970E+08   0.151965E+08   0.152225E+08   0.151965E+08  -0.360201E+00   0.800085E+07   0.800075E+07   0.309930E+01
   0.107823E-01   0.151721E+08   0.151609E+08  -0.143767E+03   0.509007E+04   0.117196E+08   0.151442E+08   0.151704E+08   0.151442E+08  -0.358960E+00   0.797354E+07   0.797344E+07   0.312102E+01
   0.109028E-01   0.151195E+08   0.151081E+08  -0.893627E+02   0.521411E+04   0.116419E+08   0.150914E+08   0.151178E+08   0.150914E+08  -0.357708E+00   0.794602E+07   0.794592E+07   0.314277E+01
   0.110246E-01   0.150666E+08   0.150549E+08   0.504875E+02   0.513143E+04   0.115639E+08   0.150382E+08   0.150647E+08   0.150382E+08  -0.356447E+00   0.791828E+07   0.791818E+07   0.316455E+01
   0.111478E-01   0.150132E+08   0.150012E+08   0.706635E+02   0.479579E+04   0.114856E+08   0.149846E+08   0.150113E+08   0.149846E+08  -0.355176E+00   0.789033E+07   0.789022E+07   0.318633E+01
   0.112723E-01   0.149593E+08   0.149472E+08   0.625407E+02   0.447079E+04   0.114069E+08   0.149305E+08   0.149575E+08   0.149305E+08  -0.353895E+00   0.786216E+07   0.786205E+07   0.320812E+01
   0.113983E-01   0.149051E+08   0.148927E+08   0.261474E+03   0.440639E+04   0.113280E+08   0.148761E+08   0.149032E+08   0.148761E+08  -0.352605E+00   0.783378E+07   0.783367E+07   0.322992E+01
   0.115256E-01   0.148505E+08   0.148378E+08   0.647356E+03   0.452502E+04   0.112488E+08   0.148212E+08   0.148485E+08   0.148212E+08  -0.351304E+00   0.780517E+07   0.780506E+07   0.325172E+01
   0.116544E-01   0.147954E+08   0.147825E+08   0.857641E+03   0.451974E+04   0.111692E+08   0.147659E+08   0.147934E+08   0.147659E+08  -0.349993E+00   0.777635E+07   0.777624E+07   0.327351E+01
   0.117846E-01   0.147399E+08   0.147268E+08   0.608289E+03   0.425408E+04   0.110894E+08   0.147102E+08   0.147379E+08   0.147102E+08  -0.348672E+00   0.774731E+07   0.774719E+07   0.329528E+01
   0.119163E-01   0.146840E+08   0.146706E+08   0.110242E+03   0.394384E+04   0.110093E+08   0.146540E+08   0.146819E+08   0.146540E+08  -0.347342E+00   0.771805E+07   0.771793E+07   0.331704E+01
   0.120494E-01   0.146276E+08   0.146140E+08  -0.124999E+03   0.386504E+04   0.109289E+08   0.145974E+08   0.146255E+08   0.145974E+08  -0.346001E+00   0.768857E+07   0.768845E+07   0.333876E+01
   0.121841E-01   0.145708E+08   0.145570E+08   0.770272E+02   0.397248E+04   0.108481E+08   0.145404E+08   0.145687E+08   0.145404E+08  -0.344650E+00   0.765887E+07   0.765875E+07   0.336046E+01
   0.123202E-01   0.145136E+08   0.144995E+08   0.313650E+03   0.396308E+04   0.107671E+08   0.144830E+08   0.145114E+08   0.144830E+08  -0.343288E+00   0.762894E+07   0.762882E+07   0.338212E+01
   0.124579E-01   0.144560E+08   0.144416E+08   0.159358E+03   0.371066E+04   0.106858E+08   0.144252E+08   0.144538E+08   0.144252E+08  -0.341917E+00   0.759880E+07   0.759867E+07   0.340373E+01
   0.125970E-01   0.143979E+08   0.143832E+08  -0.196385E+03   0.345038E+04   0.106042E+08   0.143669E+08   0.143957E+08   0.143669E+08  -0.340535E+00   0.756843E+07   0.756830E+07   0.342529E+01
   0.127378E-01   0.143394E+08   0.143245E+08  -0.164698E+03   0.342797E+04   0.105224E+08   0.143082E+08   0.143371E+08   0.143082E+08  -0.339144E+00   0.753784E+07   0.753771E+07   0.344678E+01
   0.128801E-01   0.142805E+08   0.142653E+08   0.388157E+03   0.352659E+04   0.104402E+08   0.142490E+08   0.142781E+08   0.142490E+08  -0.337741E+00   0.750702E+07   0.750689E+07   0.346821E+01
   0.130240E-01   0.142211E+08   0.142056E+08   0.857432E+03   0.344808E+04   0.103579E+08   0.141894E+08   0.142187E+08   0.141894E+08  -0.336329E+00   0.747598E+07   0.747585E+07   0.348956E+01
   0.131695E-01   0.141613E+08   0.141455E+08   0.680149E+03   0.318308E+04   0.102753E+08   0.141294E+08   0.141589E+08   0.141294E+08  -0.334906E+00   0.744472E+07   0.744458E+07   0.351082E+01
   0.133167E-01   0.141011E+08   0.140850E+08   0.109964E+03   0.302512E+04   0.101924E+08   0.140689E+08   0.140986E+08   0.140689E+08  -0.333474E+00   0.741323E+07   0.741309E+07   0.353199E+01
   0.134655E-01   0.140404E+08   0.140240E+08  -0.157340E+03   0.308985E+04   0.101093E+08   0.140080E+08   0.140379E+08   0.140080E+08  -0.332030E+00   0.738152E+07   0.738137E+07   0.355306E+01
   0.136159E-01   0.139793E+08   0.139626E+08   0.359114E+02   0.312308E+04   0.100261E+08   0.139467E+08   0.139767E+08   0.139467E+08  -0.330577E+00   0.734957E+07   0.734943E+07   0.357402E+01
   0.137681E-01   0.139177E+08   0.139007E+08   0.196885E+03   0.293329E+04   0.994270E+07   0.138850E+08   0.139151E+08   0.138850E+08  -0.329112E+00   0.731741E+07   0.731726E+07   0.359486E+01
   0.139219E-01   0.138557E+08   0.138384E+08   0.483133E+02   0.272172E+04   0.985914E+07   0.138227E+08   0.138531E+08   0.138227E+08  -0.327638E+00   0.728501E+07   0.728486E+07   0.361556E+01
