#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.137681E-01   0.139064E+08   0.138895E+08   0.183996E+03   0.291789E+04   0.993159E+07   0.138737E+08   0.139038E+08   0.138737E+08  -0.328845E+00   0.729801E+07   0.729786E+07   0.359486E+01
   0.139219E-01   0.138443E+08   0.138269E+08   0.354377E+02   0.270636E+04   0.984783E+07   0.138113E+08   0.138416E+08   0.138113E+08  -0.327366E+00   0.726527E+07   0.726512E+07   0.361556E+01
   0.140774E-01   0.137816E+08   0.137640E+08  -0.749454E+02   0.271116E+04   0.976392E+07   0.137484E+08   0.137789E+08   0.137484E+08  -0.325876E+00   0.723230E+07   0.723214E+07   0.363613E+01
   0.142347E-01   0.137185E+08   0.137006E+08   0.157567E+03   0.278102E+04   0.967988E+07   0.136851E+08   0.137158E+08   0.136851E+08  -0.324376E+00   0.719909E+07   0.719894E+07   0.365655E+01
   0.143938E-01   0.136550E+08   0.136368E+08   0.455356E+03   0.265331E+04   0.959571E+07   0.136214E+08   0.136522E+08   0.136214E+08  -0.322865E+00   0.716566E+07   0.716550E+07   0.367680E+01
   0.145546E-01   0.135910E+08   0.135725E+08   0.452151E+03   0.244152E+04   0.951142E+07   0.135572E+08   0.135882E+08   0.135572E+08  -0.321344E+00   0.713199E+07   0.713182E+07   0.369688E+01
   0.147172E-01   0.135266E+08   0.135077E+08   0.260128E+03   0.241804E+04   0.942704E+07   0.134926E+08   0.135237E+08   0.134926E+08  -0.319813E+00   0.709808E+07   0.709792E+07   0.371679E+01
   0.148817E-01   0.134618E+08   0.134425E+08   0.127556E+03   0.248995E+04   0.934256E+07   0.134275E+08   0.134588E+08   0.134275E+08  -0.318271E+00   0.706395E+07   0.706378E+07   0.373649E+01
   0.150479E-01   0.133965E+08   0.133769E+08  -0.397957E+01   0.238383E+04   0.925798E+07   0.133620E+08   0.133934E+08   0.133620E+08  -0.316718E+00   0.702958E+07   0.702942E+07   0.375600E+01
   0.152161E-01   0.133307E+08   0.133108E+08  -0.156130E+03   0.219073E+04   0.917333E+07   0.132961E+08   0.133276E+08   0.132961E+08  -0.315155E+00   0.699499E+07   0.699481E+07   0.377528E+01
   0.153861E-01   0.132645E+08   0.132442E+08  -0.618464E+02   0.217809E+04   0.908860E+07   0.132297E+08   0.132614E+08   0.132297E+08  -0.313581E+00   0.696016E+07   0.695998E+07   0.379434E+01
   0.155580E-01   0.131979E+08   0.131773E+08   0.270314E+03   0.223793E+04   0.900378E+07   0.131629E+08   0.131947E+08   0.131629E+08  -0.311998E+00   0.692510E+07   0.692492E+07   0.381315E+01
   0.157318E-01   0.131308E+08   0.131098E+08   0.378528E+03   0.211716E+04   0.891890E+07   0.130956E+08   0.131276E+08   0.130956E+08  -0.310403E+00   0.688980E+07   0.688962E+07   0.383171E+01
   0.159076E-01   0.130633E+08   0.130420E+08   0.181183E+03   0.195731E+04   0.883394E+07   0.130279E+08   0.130600E+08   0.130279E+08  -0.308798E+00   0.685428E+07   0.685409E+07   0.385000E+01
   0.160853E-01   0.129953E+08   0.129736E+08   0.155936E+03   0.198312E+04   0.874891E+07   0.129598E+08   0.129920E+08   0.129598E+08  -0.307183E+00   0.681852E+07   0.681834E+07   0.386801E+01
   0.162650E-01   0.129269E+08   0.129049E+08   0.313952E+03   0.200754E+04   0.866382E+07   0.128912E+08   0.129235E+08   0.128912E+08  -0.305557E+00   0.678254E+07   0.678235E+07   0.388572E+01
   0.164468E-01   0.128581E+08   0.128356E+08   0.124580E+03   0.185573E+04   0.857866E+07   0.128222E+08   0.128546E+08   0.128222E+08  -0.303921E+00   0.674632E+07   0.674613E+07   0.390312E+01
   0.166305E-01   0.127888E+08   0.127660E+08  -0.257966E+03   0.176153E+04   0.849345E+07   0.127527E+08   0.127853E+08   0.127527E+08  -0.302275E+00   0.670988E+07   0.670968E+07   0.392020E+01
   0.168163E-01   0.127191E+08   0.126959E+08  -0.125533E+03   0.182113E+04   0.840820E+07   0.126828E+08   0.127155E+08   0.126828E+08  -0.300619E+00   0.667321E+07   0.667301E+07   0.393694E+01
   0.170042E-01   0.126490E+08   0.126254E+08   0.334333E+03   0.177015E+04   0.832290E+07   0.126125E+08   0.126453E+08   0.126125E+08  -0.298952E+00   0.663630E+07   0.663610E+07   0.395332E+01
   0.171942E-01   0.125784E+08   0.125544E+08   0.362213E+03   0.161963E+04   0.823757E+07   0.125417E+08   0.125747E+08   0.125417E+08  -0.297275E+00   0.659918E+07   0.659897E+07   0.396934E+01
   0.173863E-01   0.125074E+08   0.124830E+08   0.118064E+03   0.162375E+04   0.815222E+07   0.124706E+08   0.125036E+08   0.124706E+08  -0.295587E+00   0.656183E+07   0.656162E+07   0.398497E+01
   0.175806E-01   0.124359E+08   0.124111E+08   0.148489E+03   0.165075E+04   0.806686E+07   0.123989E+08   0.124321E+08   0.123989E+08  -0.293890E+00   0.652425E+07   0.652404E+07   0.400020E+01
   0.177770E-01   0.123640E+08   0.123389E+08   0.181707E+03   0.151972E+04   0.798151E+07   0.123269E+08   0.123601E+08   0.123269E+08  -0.292182E+00   0.648645E+07   0.648623E+07   0.401501E+01
   0.179756E-01   0.122917E+08   0.122662E+08  -0.482016E+02   0.145936E+04   0.789618E+07   0.122544E+08   0.122878E+08   0.122544E+08  -0.290465E+00   0.644842E+07   0.644821E+07   0.402938E+01
   0.181765E-01   0.122190E+08   0.121930E+08  -0.109461E+03   0.151079E+04   0.781089E+07   0.121816E+08   0.122150E+08   0.121816E+08  -0.288737E+00   0.641018E+07   0.640996E+07   0.404330E+01
   0.183796E-01   0.121459E+08   0.121195E+08   0.107599E+03   0.142503E+04   0.772564E+07   0.121083E+08   0.121418E+08   0.121083E+08  -0.287000E+00   0.637172E+07   0.637149E+07   0.405676E+01
   0.185849E-01   0.120723E+08   0.120455E+08   0.246822E+03   0.132885E+04   0.764044E+07   0.120345E+08   0.120682E+08   0.120345E+08  -0.285253E+00   0.633303E+07   0.633281E+07   0.406972E+01
   0.187926E-01   0.119983E+08   0.119711E+08   0.271021E+03   0.137440E+04   0.755533E+07   0.119604E+08   0.119941E+08   0.119604E+08  -0.283496E+00   0.629414E+07   0.629391E+07   0.408218E+01
   0.190026E-01   0.119239E+08   0.118963E+08   0.179790E+03   0.132453E+04   0.747030E+07   0.118859E+08   0.119197E+08   0.118859E+08  -0.281729E+00   0.625503E+07   0.625479E+07   0.409412E+01
   0.192149E-01   0.118491E+08   0.118211E+08  -0.376474E+02   0.121846E+04   0.738537E+07   0.118110E+08   0.118448E+08   0.118110E+08  -0.279953E+00   0.621570E+07   0.621547E+07   0.410551E+01
   0.194296E-01   0.117740E+08   0.117455E+08  -0.408746E+02   0.125348E+04   0.730056E+07   0.117356E+08   0.117695E+08   0.117356E+08  -0.278167E+00   0.617617E+07   0.617593E+07   0.411634E+01
   0.196467E-01   0.116984E+08   0.116695E+08   0.990001E+02   0.122056E+04   0.721587E+07   0.116599E+08   0.116939E+08   0.116599E+08  -0.276372E+00   0.613643E+07   0.613619E+07   0.412659E+01
   0.198662E-01   0.116224E+08   0.115930E+08   0.501906E+02   0.111836E+04   0.713132E+07   0.115838E+08   0.116178E+08   0.115838E+08  -0.274568E+00   0.609649E+07   0.609624E+07   0.413625E+01
   0.200881E-01   0.115460E+08   0.115162E+08   0.152869E+03   0.114978E+04   0.704692E+07   0.115073E+08   0.115414E+08   0.115073E+08  -0.272755E+00   0.605634E+07   0.605609E+07   0.414528E+01
   0.203126E-01   0.114692E+08   0.114391E+08   0.335933E+03   0.111640E+04   0.696268E+07   0.114304E+08   0.114646E+08   0.114304E+08  -0.270933E+00   0.601600E+07   0.601574E+07   0.415367E+01
   0.205395E-01   0.113921E+08   0.113615E+08   0.533095E+02   0.102589E+04   0.687862E+07   0.113532E+08   0.113874E+08   0.113532E+08  -0.269102E+00   0.597545E+07   0.597520E+07   0.416140E+01
   0.207690E-01   0.113146E+08   0.112836E+08  -0.145075E+03   0.106065E+04   0.679475E+07   0.112755E+08   0.113098E+08   0.112755E+08  -0.267262E+00   0.593472E+07   0.593446E+07   0.416845E+01
   0.210011E-01   0.112368E+08   0.112053E+08   0.835908E+02   0.101268E+04   0.671108E+07   0.111976E+08   0.112319E+08   0.111976E+08  -0.265414E+00   0.589380E+07   0.589354E+07   0.417479E+01
   0.212357E-01   0.111585E+08   0.111266E+08   0.104916E+03   0.943947E+03   0.662761E+07   0.111192E+08   0.111536E+08   0.111192E+08  -0.263557E+00   0.585269E+07   0.585242E+07   0.418042E+01
   0.214730E-01   0.110800E+08   0.110476E+08   0.940932E+02   0.980296E+03   0.654436E+07   0.110406E+08   0.110750E+08   0.110406E+08  -0.261692E+00   0.581140E+07   0.581113E+07   0.418530E+01
   0.217129E-01   0.110011E+08   0.109683E+08   0.236666E+03   0.910008E+03   0.646134E+07   0.109616E+08   0.109960E+08   0.109616E+08  -0.259820E+00   0.576993E+07   0.576966E+07   0.418942E+01
   0.219555E-01   0.109218E+08   0.108886E+08   0.913401E+02   0.877724E+03   0.637856E+07   0.108822E+08   0.109167E+08   0.108822E+08  -0.257939E+00   0.572829E+07   0.572802E+07   0.419275E+01
   0.222008E-01   0.108422E+08   0.108086E+08  -0.672935E+02   0.898540E+03   0.629602E+07   0.108026E+08   0.108370E+08   0.108026E+08  -0.256051E+00   0.568648E+07   0.568621E+07   0.419527E+01
   0.224489E-01   0.107624E+08   0.107282E+08  -0.730596E+01   0.815399E+03   0.621375E+07   0.107226E+08   0.107571E+08   0.107226E+08  -0.254155E+00   0.564451E+07   0.564423E+07   0.419696E+01
   0.226997E-01   0.106822E+08   0.106476E+08   0.112941E+03   0.826941E+03   0.613174E+07   0.106423E+08   0.106768E+08   0.106423E+08  -0.252253E+00   0.560238E+07   0.560210E+07   0.419780E+01
   0.229533E-01   0.106017E+08   0.105667E+08   0.192672E+03   0.805048E+03   0.605002E+07   0.105618E+08   0.105963E+08   0.105618E+08  -0.250343E+00   0.556010E+07   0.555981E+07   0.419777E+01
   0.232098E-01   0.105209E+08   0.104855E+08   0.840723E+02   0.745259E+03   0.596859E+07   0.104809E+08   0.105154E+08   0.104809E+08  -0.248427E+00   0.551766E+07   0.551737E+07   0.419684E+01
   0.234691E-01   0.104399E+08   0.104040E+08   0.528808E+02   0.774183E+03   0.588749E+07   0.103998E+08   0.104343E+08   0.103998E+08  -0.246504E+00   0.547509E+07   0.547479E+07   0.419500E+01
   0.237313E-01   0.103585E+08   0.103223E+08  -0.141420E+01   0.707493E+03   0.580671E+07   0.103184E+08   0.103529E+08   0.103184E+08  -0.244576E+00   0.543238E+07   0.543208E+07   0.419222E+01
   0.239965E-01   0.102770E+08   0.102403E+08  -0.435383E+02   0.707159E+03   0.572629E+07   0.102368E+08   0.102713E+08   0.102368E+08  -0.242641E+00   0.538953E+07   0.538923E+07   0.418848E+01
   0.242646E-01   0.101952E+08   0.101581E+08   0.211044E+03   0.693464E+03   0.564623E+07   0.101549E+08   0.101894E+08   0.101549E+08  -0.240701E+00   0.534657E+07   0.534626E+07   0.418375E+01
   0.245357E-01   0.101131E+08   0.100756E+08   0.128425E+03   0.642217E+03   0.556656E+07   0.100729E+08   0.101073E+08   0.100729E+08  -0.238755E+00   0.530348E+07   0.530318E+07   0.417802E+01
   0.248098E-01   0.100309E+08   0.999296E+07  -0.199526E+01   0.665679E+03   0.548727E+07   0.999058E+07   0.100250E+08   0.999058E+07  -0.236805E+00   0.526029E+07   0.525998E+07   0.417127E+01
   0.250870E-01   0.994845E+07   0.991011E+07   0.479607E+02   0.602909E+03   0.540840E+07   0.990810E+07   0.994252E+07   0.990810E+07  -0.234850E+00   0.521699E+07   0.521668E+07   0.416348E+01
   0.253673E-01   0.986582E+07   0.982707E+07  -0.337981E+02   0.617753E+03   0.532994E+07   0.982544E+07   0.985982E+07   0.982544E+07  -0.232890E+00   0.517360E+07   0.517329E+07   0.415461E+01
   0.256508E-01   0.978302E+07   0.974387E+07   0.122174E+03   0.581402E+03   0.525190E+07   0.974261E+07   0.977696E+07   0.974261E+07  -0.230927E+00   0.513013E+07   0.512981E+07   0.414467E+01
   0.259374E-01   0.970006E+07   0.966053E+07   0.147440E+03   0.564722E+03   0.517431E+07   0.965964E+07   0.969394E+07   0.965964E+07  -0.228960E+00   0.508657E+07   0.508625E+07   0.413361E+01
   0.262272E-01   0.961696E+07   0.957704E+07   0.220675E+02   0.561457E+03   0.509715E+07   0.957653E+07   0.961079E+07   0.957653E+07  -0.226991E+00   0.504294E+07   0.504262E+07   0.412143E+01
   0.265202E-01   0.953375E+07   0.949345E+07  -0.229586E+02   0.519305E+03   0.502046E+07   0.949330E+07   0.952752E+07   0.949330E+07  -0.225018E+00   0.499925E+07   0.499893E+07   0.410810E+01
   0.268165E-01   0.945043E+07   0.940976E+07   0.462041E+02   0.535292E+03   0.494424E+07   0.940998E+07   0.944414E+07   0.940998E+07  -0.223043E+00   0.495551E+07   0.495518E+07   0.409361E+01
   0.271161E-01   0.936702E+07   0.932599E+07   0.837869E+02   0.484122E+03   0.486851E+07   0.932658E+07   0.936067E+07   0.932658E+07  -0.221066E+00   0.491173E+07   0.491140E+07   0.407794E+01
   0.274191E-01   0.928354E+07   0.924215E+07   0.108407E+03   0.503817E+03   0.479329E+07   0.924311E+07   0.927714E+07   0.924311E+07  -0.219088E+00   0.486791E+07   0.486758E+07   0.406106E+01
   0.277255E-01   0.920002E+07   0.915828E+07   0.315693E+02   0.455934E+03   0.471859E+07   0.915960E+07   0.919356E+07   0.915960E+07  -0.217108E+00   0.482407E+07   0.482373E+07   0.404297E+01
   0.280352E-01   0.911646E+07   0.907439E+07  -0.578384E+02   0.470875E+03   0.464444E+07   0.907606E+07   0.910996E+07   0.907606E+07  -0.215128E+00   0.478022E+07   0.477988E+07   0.402365E+01
   0.283485E-01   0.903290E+07   0.899050E+07   0.109005E+03   0.430887E+03   0.457085E+07   0.899252E+07   0.902634E+07   0.899252E+07  -0.213148E+00   0.473636E+07   0.473602E+07   0.400308E+01
   0.286652E-01   0.894934E+07   0.890663E+07   0.510941E+02   0.439479E+03   0.449783E+07   0.890900E+07   0.894274E+07   0.890900E+07  -0.211168E+00   0.469251E+07   0.469217E+07   0.398125E+01
   0.289855E-01   0.886582E+07   0.882280E+07   0.897382E+02   0.406644E+03   0.442541E+07   0.882551E+07   0.885917E+07   0.882551E+07  -0.209189E+00   0.464868E+07   0.464834E+07   0.395814E+01
   0.293094E-01   0.878235E+07   0.873904E+07  -0.334884E+02   0.411009E+03   0.435359E+07   0.874209E+07   0.877565E+07   0.874209E+07  -0.207212E+00   0.460488E+07   0.460454E+07   0.393374E+01
   0.296368E-01   0.869896E+07   0.865537E+07   0.207558E+02   0.382317E+03   0.428238E+07   0.865875E+07   0.869222E+07   0.865875E+07  -0.205237E+00   0.456113E+07   0.456078E+07   0.390804E+01
   0.299680E-01   0.861567E+07   0.857181E+07   0.907219E+02   0.385715E+03   0.421179E+07   0.857551E+07   0.860889E+07   0.857551E+07  -0.203264E+00   0.451743E+07   0.451708E+07   0.388103E+01
   0.303028E-01   0.853250E+07   0.848839E+07   0.551037E+02   0.357850E+03   0.414184E+07   0.849240E+07   0.852568E+07   0.849240E+07  -0.201294E+00   0.447380E+07   0.447345E+07   0.385271E+01
   0.306414E-01   0.844948E+07   0.840513E+07   0.234603E+01   0.363241E+03   0.407253E+07   0.840945E+07   0.844262E+07   0.840945E+07  -0.199327E+00   0.443025E+07   0.442990E+07   0.382305E+01
   0.309837E-01   0.836663E+07   0.832206E+07   0.589547E+01   0.333694E+03   0.400387E+07   0.832667E+07   0.835974E+07   0.832667E+07  -0.197365E+00   0.438679E+07   0.438644E+07   0.379207E+01
   0.313299E-01   0.828398E+07   0.823920E+07   0.547006E+02   0.342737E+03   0.393587E+07   0.824410E+07   0.827705E+07   0.824410E+07  -0.195408E+00   0.434344E+07   0.434309E+07   0.375974E+01
   0.316800E-01   0.820155E+07   0.815658E+07   0.804909E+02   0.310865E+03   0.386855E+07   0.816176E+07   0.819459E+07   0.816176E+07  -0.193456E+00   0.430021E+07   0.429985E+07   0.372608E+01
   0.320339E-01   0.811937E+07   0.807422E+07  -0.258035E+02   0.322703E+03   0.380191E+07   0.807966E+07   0.811238E+07   0.807966E+07  -0.191511E+00   0.425711E+07   0.425675E+07   0.369107E+01
   0.323918E-01   0.803746E+07   0.799216E+07   0.308819E+02   0.291073E+03   0.373597E+07   0.799785E+07   0.803045E+07   0.799785E+07  -0.189571E+00   0.421415E+07   0.421380E+07   0.365472E+01
   0.327538E-01   0.795585E+07   0.791041E+07   0.302714E+02   0.301087E+03   0.367075E+07   0.791635E+07   0.794882E+07   0.791635E+07  -0.187640E+00   0.417136E+07   0.417101E+07   0.361703E+01
   0.331197E-01   0.787457E+07   0.782901E+07   0.711995E+02   0.276150E+03   0.360625E+07   0.783518E+07   0.786752E+07   0.783518E+07  -0.185716E+00   0.412875E+07   0.412839E+07   0.357800E+01
   0.334898E-01   0.779364E+07   0.774799E+07  -0.228633E+02   0.276546E+03   0.354249E+07   0.775436E+07   0.778658E+07   0.775436E+07  -0.183800E+00   0.408632E+07   0.408596E+07   0.353765E+01
   0.338640E-01   0.771310E+07   0.766736E+07   0.227886E+02   0.265999E+03   0.347948E+07   0.767394E+07   0.770602E+07   0.767394E+07  -0.181894E+00   0.404409E+07   0.404374E+07   0.349596E+01
   0.342423E-01   0.763296E+07   0.758717E+07   0.458733E+02   0.251108E+03   0.341723E+07   0.759393E+07   0.762588E+07   0.759393E+07  -0.179997E+00   0.400209E+07   0.400173E+07   0.345297E+01
   0.346249E-01   0.755326E+07   0.750743E+07   0.314591E+02   0.255993E+03   0.335575E+07   0.751437E+07   0.754617E+07   0.751437E+07  -0.178111E+00   0.396032E+07   0.395996E+07   0.340867E+01
   0.350118E-01   0.747403E+07   0.742819E+07  -0.125395E+02   0.231446E+03   0.329505E+07   0.743527E+07   0.746694E+07   0.743527E+07  -0.176237E+00   0.391879E+07   0.391844E+07   0.336309E+01
   0.354030E-01   0.739529E+07   0.734945E+07   0.330534E+02   0.238701E+03   0.323514E+07   0.735667E+07   0.738820E+07   0.735667E+07  -0.174374E+00   0.387753E+07   0.387717E+07   0.331624E+01
   0.357985E-01   0.731707E+07   0.727126E+07   0.276488E+02   0.222780E+03   0.317602E+07   0.727860E+07   0.730998E+07   0.727860E+07  -0.172523E+00   0.383654E+07   0.383619E+07   0.326814E+01
   0.361985E-01   0.723940E+07   0.719365E+07   0.250792E+02   0.214194E+03   0.311770E+07   0.720109E+07   0.723232E+07   0.720109E+07  -0.170686E+00   0.379584E+07   0.379549E+07   0.321880E+01
   0.366030E-01   0.716230E+07   0.711663E+07  -0.235263E+02   0.217329E+03   0.306019E+07   0.712415E+07   0.715524E+07   0.712415E+07  -0.168862E+00   0.375545E+07   0.375511E+07   0.316827E+01
   0.370119E-01   0.708581E+07   0.704025E+07   0.584012E+02   0.196709E+03   0.300348E+07   0.704783E+07   0.707876E+07   0.704783E+07  -0.167053E+00   0.371538E+07   0.371504E+07   0.311656E+01
   0.374255E-01   0.700995E+07   0.696451E+07   0.640997E+00   0.199832E+03   0.294760E+07   0.697214E+07   0.700292E+07   0.697214E+07  -0.165259E+00   0.367565E+07   0.367531E+07   0.306370E+01
   0.378436E-01   0.693475E+07   0.688946E+07   0.396293E+01   0.193484E+03   0.289255E+07   0.689711E+07   0.692774E+07   0.689711E+07  -0.163481E+00   0.363626E+07   0.363592E+07   0.300972E+01
   0.382665E-01   0.686023E+07   0.681513E+07   0.153548E+02   0.177933E+03   0.283833E+07   0.682278E+07   0.685325E+07   0.682278E+07  -0.161719E+00   0.359724E+07   0.359690E+07   0.295467E+01
   0.386940E-01   0.678642E+07   0.674152E+07   0.313820E+02   0.183273E+03   0.278495E+07   0.674916E+07   0.677948E+07   0.674916E+07  -0.159974E+00   0.355859E+07   0.355826E+07   0.289858E+01
   0.391263E-01   0.671335E+07   0.666868E+07  -0.199697E+02   0.173355E+03   0.273241E+07   0.667628E+07   0.670644E+07   0.667628E+07  -0.158246E+00   0.352033E+07   0.352000E+07   0.284149E+01
   0.395635E-01   0.664104E+07   0.659663E+07   0.296465E+02   0.161466E+03   0.268071E+07   0.660416E+07   0.663417E+07   0.660416E+07  -0.156537E+00   0.348248E+07   0.348215E+07   0.278345E+01
   0.400055E-01   0.656951E+07   0.652538E+07   0.883572E+01   0.166116E+03   0.262985E+07   0.653283E+07   0.656268E+07   0.653283E+07  -0.154846E+00   0.344504E+07   0.344471E+07   0.272449E+01
   0.404525E-01   0.649878E+07   0.645497E+07  -0.470670E+01   0.157556E+03   0.257983E+07   0.646231E+07   0.649201E+07   0.646231E+07  -0.153175E+00   0.340802E+07   0.340770E+07   0.266469E+01
   0.409045E-01   0.642889E+07   0.638542E+07   0.189929E+02   0.145844E+03   0.253066E+07   0.639262E+07   0.642216E+07   0.639262E+07  -0.151523E+00   0.337145E+07   0.337113E+07   0.260408E+01
   0.413615E-01   0.635984E+07   0.631674E+07   0.317559E+01   0.148912E+03   0.248232E+07   0.632379E+07   0.635318E+07   0.632379E+07  -0.149892E+00   0.333532E+07   0.333501E+07   0.254272E+01
   0.418237E-01   0.629167E+07   0.624895E+07   0.403487E+01   0.145070E+03   0.243484E+07   0.625583E+07   0.628506E+07   0.625583E+07  -0.148281E+00   0.329966E+07   0.329934E+07   0.248068E+01
   0.422910E-01   0.622438E+07   0.618208E+07  -0.952329E+00   0.132656E+03   0.238819E+07   0.618877E+07   0.621784E+07   0.618877E+07  -0.146691E+00   0.326446E+07   0.326415E+07   0.241802E+01
   0.427635E-01   0.615800E+07   0.611615E+07   0.224755E+02   0.131079E+03   0.234240E+07   0.612261E+07   0.615152E+07   0.612261E+07  -0.145123E+00   0.322974E+07   0.322944E+07   0.235480E+01
   0.432413E-01   0.609253E+07   0.605116E+07  -0.150130E+02   0.132824E+03   0.229744E+07   0.605738E+07   0.608613E+07   0.605738E+07  -0.143577E+00   0.319551E+07   0.319521E+07   0.229109E+01
   0.437244E-01   0.602801E+07   0.598713E+07   0.419796E+00   0.124403E+03   0.225332E+07   0.599308E+07   0.602168E+07   0.599308E+07  -0.142053E+00   0.316177E+07   0.316148E+07   0.222697E+01
   0.442130E-01   0.596442E+07   0.592407E+07   0.266206E+02   0.115773E+03   0.221003E+07   0.592973E+07   0.595818E+07   0.592973E+07  -0.140551E+00   0.312853E+07   0.312825E+07   0.216250E+01
   0.447070E-01   0.590180E+07   0.586200E+07  -0.228975E+02   0.116135E+03   0.216757E+07   0.586734E+07   0.589564E+07   0.586734E+07  -0.139072E+00   0.309580E+07   0.309552E+07   0.209777E+01
   0.452065E-01   0.584014E+07   0.580091E+07   0.624002E+01   0.116561E+03   0.212592E+07   0.580593E+07   0.583407E+07   0.580593E+07  -0.137617E+00   0.306358E+07   0.306331E+07   0.203286E+01
   0.457116E-01   0.577945E+07   0.574082E+07   0.901597E+01   0.109679E+03   0.208508E+07   0.574548E+07   0.577348E+07   0.574548E+07  -0.136184E+00   0.303188E+07   0.303161E+07   0.196785E+01
   0.462223E-01   0.571974E+07   0.568173E+07  -0.147198E+02   0.101861E+03   0.204504E+07   0.568602E+07   0.571386E+07   0.568602E+07  -0.134774E+00   0.300068E+07   0.300042E+07   0.190282E+01
   0.467387E-01   0.566101E+07   0.562364E+07   0.180826E+02   0.100013E+03   0.200579E+07   0.562753E+07   0.565523E+07   0.562753E+07  -0.133388E+00   0.297001E+07   0.296975E+07   0.183786E+01
   0.472610E-01   0.560326E+07   0.556655E+07  -0.115939E+02   0.101123E+03   0.196733E+07   0.557003E+07   0.559758E+07   0.557003E+07  -0.132025E+00   0.293985E+07   0.293960E+07   0.177306E+01
   0.477890E-01   0.554648E+07   0.551046E+07  -0.150386E+02   0.988755E+02   0.192964E+07   0.551350E+07   0.554091E+07   0.551350E+07  -0.130685E+00   0.291021E+07   0.290996E+07   0.170851E+01
   0.483230E-01   0.549068E+07   0.545535E+07   0.179411E+02   0.926717E+02   0.189272E+07   0.545794E+07   0.548521E+07   0.545794E+07  -0.129368E+00   0.288108E+07   0.288084E+07   0.164431E+01
   0.488629E-01   0.543583E+07   0.540123E+07  -0.754133E+01   0.867986E+02   0.185654E+07   0.540335E+07   0.543048E+07   0.540335E+07  -0.128075E+00   0.285246E+07   0.285223E+07   0.158055E+01
   0.494088E-01   0.538194E+07   0.534808E+07  -0.323719E+01   0.843056E+02   0.182109E+07   0.534971E+07   0.537670E+07   0.534971E+07  -0.126803E+00   0.282434E+07   0.282412E+07   0.151733E+01
   0.499609E-01   0.532899E+07   0.529588E+07  -0.405205E+01   0.842888E+02   0.178637E+07   0.529702E+07   0.532387E+07   0.529702E+07  -0.125554E+00   0.279672E+07   0.279650E+07   0.145474E+01
   0.505191E-01   0.527697E+07   0.524462E+07  -0.582649E+01   0.839706E+02   0.175234E+07   0.524525E+07   0.527196E+07   0.524525E+07  -0.124327E+00   0.276959E+07   0.276938E+07   0.139288E+01
   0.510835E-01   0.522585E+07   0.519428E+07  -0.370211E+01   0.816493E+02   0.171901E+07   0.519438E+07   0.522096E+07   0.519438E+07  -0.123121E+00   0.274293E+07   0.274273E+07   0.133185E+01
   0.516543E-01   0.517561E+07   0.514483E+07  -0.146063E+02   0.776114E+02   0.168635E+07   0.514440E+07   0.517085E+07   0.514440E+07  -0.121937E+00   0.271675E+07   0.271655E+07   0.127174E+01
   0.522314E-01   0.512624E+07   0.509625E+07   0.180090E+02   0.731978E+02   0.165434E+07   0.509528E+07   0.512160E+07   0.509528E+07  -0.120772E+00   0.269101E+07   0.269082E+07   0.121266E+01
   0.528150E-01   0.507770E+07   0.504852E+07  -0.787184E+01   0.695643E+02   0.162298E+07   0.504700E+07   0.507319E+07   0.504700E+07  -0.119628E+00   0.266572E+07   0.266554E+07   0.115470E+01
   0.534051E-01   0.502997E+07   0.500159E+07  -0.121501E+02   0.671135E+02   0.159223E+07   0.499952E+07   0.502558E+07   0.499952E+07  -0.118503E+00   0.264085E+07   0.264068E+07   0.109796E+01
   0.540018E-01   0.498301E+07   0.495544E+07   0.150125E+01   0.656140E+02   0.156209E+07   0.495281E+07   0.497875E+07   0.495281E+07  -0.117395E+00   0.261639E+07   0.261622E+07   0.104253E+01
   0.546052E-01   0.493679E+07   0.491003E+07  -0.850755E+01   0.645862E+02   0.153253E+07   0.490684E+07   0.493265E+07   0.490684E+07  -0.116306E+00   0.259232E+07   0.259216E+07   0.988502E+00
   0.552153E-01   0.489127E+07   0.486532E+07   0.276612E+01   0.636132E+02   0.150353E+07   0.486157E+07   0.488725E+07   0.486157E+07  -0.115233E+00   0.256862E+07   0.256847E+07   0.935974E+00
   0.558322E-01   0.484641E+07   0.482127E+07  -0.255124E+02   0.624646E+02   0.147507E+07   0.481696E+07   0.484252E+07   0.481696E+07  -0.114175E+00   0.254527E+07   0.254512E+07   0.885029E+00
   0.564560E-01   0.480216E+07   0.477782E+07   0.504698E+00   0.610823E+02   0.144715E+07   0.477296E+07   0.479840E+07   0.477296E+07  -0.113133E+00   0.252224E+07   0.252210E+07   0.835753E+00
   0.570868E-01   0.475850E+07   0.473495E+07  -0.699159E+01   0.595103E+02   0.141973E+07   0.472954E+07   0.475485E+07   0.472954E+07  -0.112103E+00   0.249952E+07   0.249939E+07   0.788226E+00
   0.577247E-01   0.471536E+07   0.469259E+07   0.375567E+01   0.578285E+02   0.139279E+07   0.468664E+07   0.471183E+07   0.468664E+07  -0.111086E+00   0.247708E+07   0.247695E+07   0.742525E+00
   0.583696E-01   0.467269E+07   0.465069E+07  -0.868759E+01   0.561112E+02   0.136632E+07   0.464422E+07   0.466929E+07   0.464422E+07  -0.110081E+00   0.245488E+07   0.245476E+07   0.698724E+00
